logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BD_vs_BDM,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.224743366241455,9.781413793563846,,0.04545357224691929,0.10331388931796301,,S13A5_HUMAN,8,,0.04545357224691929,0.10331388931796301,-0.224743366241455,Non-significant,0.9858412888515143,SLC13A5,Na(+)/citrate cotransporter,S13A5_HUMAN,Q86YT5
0.364843726158142,6.07337647676468,,0.045471155319217485,0.10332519320179369,,MBD1_HUMAN,8,,0.045471155319217485,0.10332519320179369,-0.364843726158142,Non-significant,0.9857937739833996,MBD1,Methyl-CpG-binding domain protein 1,MBD1_HUMAN,Q9UIS9
0.193737506866455,8.288340330123901,,0.04556062716095153,0.10349980009892898,,FAK2_HUMAN,7,,0.04556062716095153,0.10349980009892898,-0.193737506866455,Non-significant,0.9850604890091496,PTK2B,Protein-tyrosine kinase 2-beta,FAK2_HUMAN,Q14289
0.500644445419312,7.686933875083923,,0.04558500726483316,0.10352648268515602,,PAPD5_HUMAN,8,,0.04558500726483316,0.10352648268515602,-0.500644445419312,Non-significant,0.9849485409041105,TENT4B,Terminal nucleotidyltransferase 4B,PAPD5_HUMAN,Q8NDF8
0.118280410766602,11.733056306839,,0.045684047240667984,0.10372266087282722,,SHLB1_HUMAN,8,,0.045684047240667984,0.10372266087282722,-0.118280410766602,Non-significant,0.9841263504876936,SH3GLB1,Endophilin-B1,SHLB1_HUMAN,Q9Y371
0.110213756561279,9.96359634399414,,0.045703464195840704,0.10372726551919098,,STK26_HUMAN,8,,0.045703464195840704,0.10372726551919098,-0.110213756561279,Non-significant,0.984107070919443,STK26,Serine/threonine-protein kinase 26,STK26_HUMAN,Q9P289
0.22879433631897,8.450945973396305,,0.045711393188894146,0.10372726551919098,,NCOA2_HUMAN,8,,0.045711393188894146,0.10372726551919098,-0.22879433631897,Non-significant,0.984107070919443,NCOA2,Nuclear receptor coactivator 2,NCOA2_HUMAN,Q15596
0.155725955963135,10.830780267715465,,0.04573950863329078,0.10376232938571003,,FPGT_HUMAN,8,,0.04573950863329078,0.10376232938571003,-0.155725955963135,Non-significant,0.9839602872323346,FPGT,Fucose-1-phosphate guanylyltransferase,FPGT_HUMAN,O14772
0.0700736045837402,11.898816108703599,,0.0457844654603942,0.1038355687745558,,CCDC6_HUMAN,8,,0.0457844654603942,0.1038355687745558,-0.0700736045837402,Non-significant,0.9836538538432187,CCDC6,Coiled-coil domain-containing protein 6,CCDC6_HUMAN,Q16204
-0.162323713302612,12.478507161140449,,0.045810178923433455,0.1038651372713375,,RAB5B_HUMAN,8,,0.045810178923433455,0.1038651372713375,0.162323713302612,Non-significant,0.9835302005796194,RAB5B,Ras-related protein Rab-5B,RAB5B_HUMAN,P61020
0.305039405822754,8.262064933776855,,0.045870871456058594,0.10397397530039948,,LRP10_HUMAN,8,,0.045870871456058594,0.10397397530039948,-0.305039405822754,Non-significant,0.9830753510647362,LRP10,Low-density lipoprotein receptor-related protein 10,LRP10_HUMAN,Q7Z4F1
-0.201933145523071,12.214021086692824,,0.046001471102840114,0.10424116543602652,,S10AG_HUMAN,8,,0.046001471102840114,0.10424116543602652,0.201933145523071,Non-significant,0.9819607417735422,S100A16,Protein S100-A16,S10AG_HUMAN,Q96FQ6
0.194647073745728,9.766756176948547,,0.0460843421263614,0.10440008277119307,,RING1_HUMAN,8,,0.0460843421263614,0.10440008277119307,-0.194647073745728,Non-significant,0.9812991570132762,RING1,E3 ubiquitin-protein ligase RING1,RING1_HUMAN,Q06587
-0.145146369934082,13.79514765739443,,0.04610008449794528,0.10440090615763979,,MPU1_HUMAN,8,,0.04610008449794528,0.10440090615763979,0.145146369934082,Non-significant,0.9812957318169482,MPDU1,Mannose-P-dolichol utilization defect 1 protein,MPU1_HUMAN,O75352
-0.0594801902770996,9.904122591018677,,0.04611617445842282,0.10440090615763979,,SYNE2_HUMAN,8,,0.04611617445842282,0.10440090615763979,0.0594801902770996,Non-significant,0.9812957318169482,SYNE2,Nesprin-2,SYNE2_HUMAN,Q8WXH0
0.0616862773895264,15.625163912773136,,0.046131868464996076,0.10440090615763979,,ESTD_HUMAN,8,,0.046131868464996076,0.10440090615763979,-0.0616862773895264,Non-significant,0.9812957318169482,ESD,S-formylglutathione hydrolase,ESTD_HUMAN,P10768
-0.0745887756347656,10.5183024406433,,0.04613567014850058,0.10440090615763979,,KBP_HUMAN,8,,0.04613567014850058,0.10440090615763979,0.0745887756347656,Non-significant,0.9812957318169482,KIFBP,KIF-binding protein,KBP_HUMAN,Q96EK5
0.0270938873291016,15.6931700706482,,0.0461765484558605,0.104464560476897,,EF1B_HUMAN,8,,0.0461765484558605,0.104464560476897,-0.0270938873291016,Non-significant,0.9810310186414861,EEF1B2,Elongation factor 1-beta,EF1B_HUMAN,P24534
0.0662178993225098,12.2272460460663,,0.046248271603228634,0.10459794024754497,,FXR2_HUMAN,8,,0.046248271603228634,0.10459794024754497,-0.0662178993225098,Non-significant,0.9804768675522333,FXR2,RNA-binding protein FXR2,FXR2_HUMAN,P51116
-0.309082984924316,8.205320835113525,,0.04632326675504895,0.10473864453390483,,CTL3_HUMAN,8,,0.04632326675504895,0.10473864453390483,0.309082984924316,Non-significant,0.9798930507825818,SLC44A3,Choline transporter-like protein 3,CTL3_HUMAN,Q8N4M1
0.244049549102783,8.570160388946533,,0.046345016521751714,0.10474816884820422,,CTU2_HUMAN,8,,0.046345016521751714,0.10474816884820422,-0.244049549102783,Non-significant,0.9798535604005363,CTU2,Cytoplasmic tRNA 2-thiolation protein 2,CTU2_HUMAN,Q2VPK5
0.424716591835022,6.717116534709932,,0.046353046161043264,0.10474816884820422,,GRIN1_HUMAN,8,,0.046353046161043264,0.10474816884820422,-0.424716591835022,Non-significant,0.9798535604005363,GPRIN1,G protein-regulated inducer of neurite outgrowth 1,GRIN1_HUMAN,Q7Z2K8
-0.545847177505493,6.955041408538818,,0.046421813066805165,0.1048746446841471,,P5CR1_HUMAN,8,,0.046421813066805165,0.1048746446841471,0.545847177505493,Non-significant,0.9793294975527609,PYCR1,"Pyrroline-5-carboxylate reductase 1, mitochondrial",P5CR1_HUMAN,P32322
-0.0817418098449707,11.78722143173216,,0.04646373000596672,0.10489781722359123,,ENOF1_HUMAN,8,,0.04646373000596672,0.10489781722359123,0.0817418098449707,Non-significant,0.9792335487712889,ENOSF1,Mitochondrial enolase superfamily member 1,ENOF1_HUMAN,Q7L5Y1
-0.379053354263306,7.129744410514831,,0.046466163834655974,0.10489781722359123,,SMAL1_HUMAN,8,,0.046466163834655974,0.10489781722359123,0.379053354263306,Non-significant,0.9792335487712889,SMARCAL1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1,SMAL1_HUMAN,Q9NZC9
0.150231599807739,9.182578444480898,,0.04647047553351674,0.10489781722359123,,A7L3B_HUMAN,8,,0.04647047553351674,0.10489781722359123,-0.150231599807739,Non-significant,0.9792335487712889,ATXN7L3B,Ataxin-7-like protein 3B,A7L3B_HUMAN,Q96GX2
-0.0450317859649658,14.91628897190095,,0.04660785442422627,0.10515151839282331,,MIC60_HUMAN,8,,0.04660785442422627,0.10515151839282331,0.0450317859649658,Non-significant,0.978184451699834,IMMT,MICOS complex subunit MIC60,MIC60_HUMAN,Q16891
-0.0948619842529297,8.977425575256348,,0.04660853243870323,0.10515151839282331,,RPF2_HUMAN,8,,0.04660853243870323,0.10515151839282331,0.0948619842529297,Non-significant,0.978184451699834,RPF2,Ribosome production factor 2 homolog,RPF2_HUMAN,Q9H7B2
-0.543154080708821,6.270305951436365,,0.046756363300004274,0.10542765162354453,,P52K_HUMAN,5,,0.046756363300004274,0.10542765162354453,0.543154080708821,Non-significant,0.977045467182992,THAP12,52 kDa repressor of the inhibitor of the protein kinase,P52K_HUMAN,O43422
0.118592739105225,10.482435464858991,,0.04675666170368084,0.10542765162354453,,RAB4B_HUMAN,8,,0.04675666170368084,0.10542765162354453,-0.118592739105225,Non-significant,0.977045467182992,RAB4B,Ras-related protein Rab-4B,RAB4B_HUMAN,P61018
0.0972683429718018,11.47887122631073,,0.04678627672529161,0.1054654061862557,,GLCTK_HUMAN,8,,0.04678627672529161,0.1054654061862557,-0.0972683429718018,Non-significant,0.976889970377193,GLYCTK,Glycerate kinase,GLCTK_HUMAN,Q8IVS8
-0.051494836807251,14.827403426170324,,0.046799606198529145,0.10546643927138279,,RS11_HUMAN,8,,0.046799606198529145,0.10546643927138279,0.051494836807251,Non-significant,0.9768857162716164,RPS11,Small ribosomal subunit protein uS17,RS11_HUMAN,P62280
0.0932776927947998,9.682197451591492,,0.04685971315688165,0.10557285939166573,,UPP1_HUMAN,8,,0.04685971315688165,0.10557285939166573,-0.0932776927947998,Non-significant,0.9764477156223283,UPP1,Uridine phosphorylase 1,UPP1_HUMAN,Q16831
0.0467429161071777,14.748361587524414,,0.04711414067093904,0.1061168962775356,,BHMT2_HUMAN,8,,0.04711414067093904,0.1061168962775356,-0.0467429161071777,Non-significant,0.9742154608123214,BHMT2,S-methylmethionine--homocysteine S-methyltransferase BHMT2,BHMT2_HUMAN,Q9H2M3
-0.0944855213165283,9.696411490440367,,0.04721073563430892,0.10630523984268406,,THEM4_HUMAN,8,,0.04721073563430892,0.10630523984268406,0.0944855213165283,Non-significant,0.9734453283395521,THEM4,Acyl-coenzyme A thioesterase THEM4,THEM4_HUMAN,Q5T1C6
0.10391092300415,9.42930006980896,,0.04734936416594091,0.10658810164168127,,PR38A_HUMAN,8,,0.04734936416594091,0.10658810164168127,-0.10391092300415,Non-significant,0.9722912726055725,PRPF38A,Pre-mRNA-splicing factor 38A,PR38A_HUMAN,Q8NAV1
0.174246549606323,9.727067351341248,,0.04736547049128891,0.10659507421192567,,AQR_HUMAN,8,,0.04736547049128891,0.10659507421192567,-0.174246549606323,Non-significant,0.9722628637147602,AQR,RNA helicase aquarius,AQR_HUMAN,O60306
0.0906038284301758,11.410309314727785,,0.047471611181430555,0.10677585053150786,,TRFL_HUMAN,8,,0.047471611181430555,0.10677585053150786,-0.0906038284301758,Non-significant,0.9715269604802124,LTF,Lactotransferrin,TRFL_HUMAN,P02788
0.102088689804077,11.19365680217744,,0.04747186032295376,0.10677585053150786,,IPP2_HUMAN,8,,0.04747186032295376,0.10677585053150786,-0.102088689804077,Non-significant,0.9715269604802124,PPP1R2,Protein phosphatase inhibitor 2,IPP2_HUMAN,P41236
0.40499746799469,7.6145560145378095,,0.04750662075563161,0.10682471198453497,,GPTC8_HUMAN,8,,0.04750662075563161,0.10682471198453497,-0.40499746799469,Non-significant,0.9713282694323272,GPATCH8,G patch domain-containing protein 8,GPTC8_HUMAN,Q9UKJ3
0.0662546157836914,14.189482212066634,,0.047582124757524935,0.1069651386181507,,CACP_HUMAN,8,,0.047582124757524935,0.1069651386181507,-0.0662546157836914,Non-significant,0.9707577416856601,CRAT,Carnitine O-acetyltransferase,CACP_HUMAN,P43155
0.716330647468567,7.507056176662447,,0.047627421388772684,0.10703760034547541,,SGF29_HUMAN,8,,0.047627421388772684,0.10703760034547541,-0.716330647468567,Non-significant,0.970463635828124,SGF29,SAGA-associated factor 29,SGF29_HUMAN,Q96ES7
0.0916452407836914,15.179613351821889,,0.047713867311208205,0.10720247566439267,,IF4A1_HUMAN,8,,0.047713867311208205,0.10720247566439267,-0.0916452407836914,Non-significant,0.9697951852125578,EIF4A1,Eukaryotic initiation factor 4A-I,IF4A1_HUMAN,P60842
0.175429821014404,9.516429662704468,,0.047773699901318266,0.10730748272790622,,SENP8_HUMAN,8,,0.047773699901318266,0.10730748272790622,-0.175429821014404,Non-significant,0.969369992906995,SENP8,Sentrin-specific protease 8,SENP8_HUMAN,Q96LD8
0.0679395198822021,12.456117749214165,,0.04780385449024151,0.10734578889916112,,ACBD5_HUMAN,8,,0.04780385449024151,0.10734578889916112,-0.0679395198822021,Non-significant,0.9692149879648448,ACBD5,Acyl-CoA-binding domain-containing protein 5,ACBD5_HUMAN,Q5T8D3
-0.127785205841064,11.352686166763325,,0.04789622633449301,0.10751187089951297,,FSP1_HUMAN,8,,0.04789622633449301,0.10751187089951297,0.127785205841064,Non-significant,0.968543580571414,AIFM2,Ferroptosis suppressor protein 1,FSP1_HUMAN,Q9BRQ8
0.27116847038269,8.965088725090027,,0.047904056706629464,0.10751187089951297,,OAF_HUMAN,8,,0.047904056706629464,0.10751187089951297,-0.27116847038269,Non-significant,0.968543580571414,OAF,Out at first protein homolog,OAF_HUMAN,Q86UD1
-0.0954258441925049,10.772853732109073,,0.04792287779575684,0.10752466064031532,,GSK3B_HUMAN,8,,0.04792287779575684,0.10752466064031532,0.0954258441925049,Non-significant,0.9684919194529779,GSK3B,Glycogen synthase kinase-3 beta,GSK3B_HUMAN,P49841
0.364479541778564,8.43603801727295,,0.04797881724072228,0.10762070311264123,,L2GL1_HUMAN,8,,0.04797881724072228,0.10762070311264123,-0.364479541778564,Non-significant,0.9681041749271132,LLGL1,Lethal(2) giant larvae protein homolog 1,L2GL1_HUMAN,Q15334
0.157228708267212,10.005202412605279,,0.0479976954516409,0.10763358416276561,,PANX1_HUMAN,8,,0.0479976954516409,0.10763358416276561,-0.157228708267212,Non-significant,0.9680521976209455,PANX1,Pannexin-1,PANX1_HUMAN,Q96RD7
0.150813102722168,11.428617954254145,,0.04802194187071018,0.10765849293805724,,LSG1_HUMAN,8,,0.04802194187071018,0.10765849293805724,-0.150813102722168,Non-significant,0.9679517039673557,LSG1,Large subunit GTPase 1 homolog,LSG1_HUMAN,Q9H089
-0.239246408144633,7.121277471383413,,0.048084038411383825,0.10776821956862119,,F219A_HUMAN,7,,0.048084038411383825,0.10776821956862119,0.239246408144633,Non-significant,0.9675092920330302,FAM219A,Protein FAM219A,F219A_HUMAN,Q8IW50
-0.298141360282898,7.9384180903434745,,0.04818496103051187,0.10796488123708346,,GPAT3_HUMAN,8,,0.04818496103051187,0.10796488123708346,0.298141360282898,Non-significant,0.9667174886356409,GPAT3,Glycerol-3-phosphate acyltransferase 3,GPAT3_HUMAN,Q53EU6
0.0721035003662109,13.786059617996225,,0.04825223767679662,0.10808606766639461,,ARL8B_HUMAN,8,,0.04825223767679662,0.10808606766639461,-0.0721035003662109,Non-significant,0.9662302831563947,ARL8B,ADP-ribosylation factor-like protein 8B,ARL8B_HUMAN,Q9NVJ2
-0.645169099171956,7.625597556432089,,0.04827908144944536,0.1081166420871154,,PIP_HUMAN,6,,0.04827908144944536,0.1081166420871154,0.645169099171956,Non-significant,0.966107451187174,PIP,Prolactin-inducible protein,PIP_HUMAN,P12273
-0.153840780258179,10.57413375377655,,0.04835455793626026,0.10825607861467666,,TOR1B_HUMAN,8,,0.04835455793626026,0.10825607861467666,0.153840780258179,Non-significant,0.9655477085109071,TOR1B,Torsin-1B,TOR1B_HUMAN,O14657
-0.634467840194702,7.195485711097717,,0.04846969919041766,0.10846721518709221,,UBP34_HUMAN,8,,0.04846969919041766,0.10846721518709221,0.634467840194702,Non-significant,0.9647015098791941,USP34,Ubiquitin carboxyl-terminal hydrolase 34,UBP34_HUMAN,Q70CQ2
-0.164583444595337,12.28244626522065,,0.048475340738971404,0.10846721518709221,,EIF2D_HUMAN,8,,0.048475340738971404,0.10846721518709221,0.164583444595337,Non-significant,0.9647015098791941,EIF2D,Eukaryotic translation initiation factor 2D,EIF2D_HUMAN,P41214
0.292873382568359,7.310673236846925,,0.048617174583452924,0.10875488084543086,,EED_HUMAN,8,,0.048617174583452924,0.10875488084543086,-0.292873382568359,Non-significant,0.9635512430935914,EED,Polycomb protein EED,EED_HUMAN,O75530
-0.18089771270752,13.05696225166321,,0.0486950637871038,0.10889938664615954,,CAV1_HUMAN,8,,0.0486950637871038,0.10889938664615954,0.18089771270752,Non-significant,0.9629745663134492,CAV1,Caveolin-1,CAV1_HUMAN,Q03135
-0.0722625255584717,13.84400594234466,,0.0487193942410042,0.10892406996201594,,CTNA1_HUMAN,8,,0.0487193942410042,0.10892406996201594,0.0722625255584717,Non-significant,0.9628761395591932,CTNNA1,Catenin alpha-1,CTNA1_HUMAN,P35221
0.266225576400757,10.07607614994048,,0.048893373974936004,0.1092832259548897,,UB2J1_HUMAN,8,,0.048893373974936004,0.1092832259548897,-0.266225576400757,Non-significant,0.9614464934417444,UBE2J1,Ubiquitin-conjugating enzyme E2 J1,UB2J1_HUMAN,Q9Y385
0.287536382675171,8.895966649055481,,0.04913833735757143,0.10980080073846203,,OMD_HUMAN,8,,0.04913833735757143,0.10980080073846203,-0.287536382675171,Non-significant,0.9593944927180993,OMD,Osteomodulin,OMD_HUMAN,Q99983
0.0408596992492676,13.595472574234,,0.04917250955631698,0.10984218845021712,,PAK2_HUMAN,8,,0.04917250955631698,0.10984218845021712,-0.0408596992492676,Non-significant,0.9592308229819245,PAK2,Serine/threonine-protein kinase PAK 2,PAK2_HUMAN,Q13177
-0.0464587211608887,17.422593832015977,,0.049183669688045724,0.10984218845021712,,ST2A1_HUMAN,8,,0.049183669688045724,0.10984218845021712,0.0464587211608887,Non-significant,0.9592308229819245,SULT2A1,Sulfotransferase 2A1,ST2A1_HUMAN,Q06520
0.308003544807434,8.361381232738495,,0.049285706119342,0.11004007518852545,,YRDC_HUMAN,8,,0.049285706119342,0.11004007518852545,-0.308003544807434,Non-significant,0.9584491215361659,YRDC,Threonylcarbamoyl-AMP synthase,YRDC_HUMAN,Q86U90
-0.214564800262451,9.274486541748047,,0.04938965337204252,0.11024211924012978,,AKTIP_HUMAN,8,,0.04938965337204252,0.11024211924012978,0.214564800262451,Non-significant,0.9576524466932734,AKTIP,AKT-interacting protein,AKTIP_HUMAN,Q9H8T0
0.264528036117554,7.337253808975218,,0.049502935762731876,0.11046488443350354,,FBX42_HUMAN,8,,0.049502935762731876,0.11046488443350354,-0.264528036117554,Non-significant,0.9567757574583613,FBXO42,F-box only protein 42,FBX42_HUMAN,Q6P3S6
0.646082162857056,7.287489891052247,,0.04951933949742134,0.1104714042586089,,GBB4_HUMAN,8,,0.04951933949742134,0.1104714042586089,-0.646082162857056,Non-significant,0.9567501254168003,GNB4,Guanine nucleotide-binding protein subunit beta-4,GBB4_HUMAN,Q9HAV0
-0.400742888450623,7.155509293079376,,0.04957292923293005,0.1105608552353372,,NECT1_HUMAN,8,,0.04957292923293005,0.1105608552353372,0.400742888450623,Non-significant,0.9563986105039659,NECTIN1,Nectin-1,NECT1_HUMAN,Q15223
0.557856798171997,9.340099692344666,,0.049596732552418636,0.11058384395497098,,LAGE3_HUMAN,8,,0.049596732552418636,0.11058384395497098,-0.557856798171997,Non-significant,0.9563083178208902,LAGE3,EKC/KEOPS complex subunit LAGE3,LAGE3_HUMAN,Q14657
-1.0252404610316,7.2432967225710545,,0.049721201477659835,0.11083120916973468,,YIPF2_HUMAN,7,,0.049721201477659835,0.11083120916973468,1.0252404610316,Non-significant,0.9553379285816201,YIPF2,Protein YIPF2,YIPF2_HUMAN,Q9BWQ6
-0.0965704917907715,13.299102306365965,,0.04976861114673739,0.11090671736099161,,MIX23_HUMAN,8,,0.04976861114673739,0.11090671736099161,0.0965704917907715,Non-significant,0.9550421488511789,MIX23,Protein MIX23,MIX23_HUMAN,Q4VC31
0.151534795761108,11.140299201011665,,0.0498356206722907,0.11102584986099782,,MILK2_HUMAN,8,,0.0498356206722907,0.11102584986099782,-0.151534795761108,Non-significant,0.9545758937811353,MICALL2,MICAL-like protein 2,MILK2_HUMAN,Q8IY33
0.100039958953857,10.91807937622071,,0.04986943630809413,0.11107098698247439,,KPB2_HUMAN,8,,0.04986943630809413,0.11107098698247439,-0.100039958953857,Non-significant,0.9543993689522835,PHKA2,"Phosphorylase b kinase regulatory subunit alpha, liver isoform",KPB2_HUMAN,P46019
0.102053642272949,9.074565172195435,,0.049890324104526415,0.11108664324594085,,AN13A_HUMAN,8,,0.049890324104526415,0.11108664324594085,-0.102053642272949,Non-significant,0.9543381563003933,ANKRD13A,Ankyrin repeat domain-containing protein 13A,AN13A_HUMAN,Q8IZ07
0.172148942947388,9.564234614372253,,0.04990357991070396,0.11108664324594085,,ARPIN_HUMAN,8,,0.04990357991070396,0.11108664324594085,-0.172148942947388,Non-significant,0.9543381563003933,ARPIN,Arpin,ARPIN_HUMAN,Q7Z6K5
0.0960938930511475,10.468324780464165,,0.04999324136734406,0.11125600754047181,,HDA10_HUMAN,8,,0.04999324136734406,0.11125600754047181,-0.0960938930511475,Non-significant,0.9536765289202025,HDAC10,Polyamine deacetylase HDAC10,HDA10_HUMAN,Q969S8
-0.0573060512542725,15.14273941516875,,0.05010212479651318,0.11146548087045545,,FAHD1_HUMAN,8,,0.05010212479651318,0.11146548087045545,0.0573060512542725,Non-significant,0.9528596060557678,FAHD1,"Oxaloacetate tautomerase FAHD1, mitochondrial",FAHD1_HUMAN,Q6P587
-0.175826787948608,12.268152594566349,,0.05011457548532559,0.11146548087045545,,CEPT1_HUMAN,8,,0.05011457548532559,0.11146548087045545,0.175826787948608,Non-significant,0.9528596060557678,CEPT1,Choline/ethanolaminephosphotransferase 1,CEPT1_HUMAN,Q9Y6K0
