"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BDM"
0.145925000000002,12.6934625,1.96907368828813,0.0884551886399876,0.164322600605171,-6.73319460858688,"SNG2_HUMAN",6,-1.7358384206028,0.122272507134126,0.211846667757774,-0.145925000000002,"Non-significant",0.673978362844453,"SYNGR2","Synaptogyrin-2","SNG2_HUMAN",0.145925000000002
0.0772200000000005,9.227755,1.64682770221763,0.142380701016191,0.23773293193741,-7.18864252234333,"ZBT20_HUMAN",24,-1.73581463345222,0.122276875567382,0.211846667757774,-0.0772200000000005,"Non-significant",0.673978362844453,"ZBTB20","Zinc finger and BTB domain-containing protein 20","ZBT20_HUMAN",0.0772200000000005
-0.359180000000001,6.676935,-1.73379227115218,0.125344308420942,0.21521206669762,-7.06886510774221,"GRPE2_HUMAN",5,1.73579297679297,0.122280852870186,0.211846667757774,0.359180000000001,"Non-significant",0.673978362844453,"GRPEL2","GrpE protein homolog 2, mitochondrial","GRPE2_HUMAN",-0.359180000000001
0.149595000000003,10.1317275,1.81116524591897,0.11182628185317,0.196306607844173,-6.96019011426104,"RM40_HUMAN",8,-1.73548567622068,0.122337302520572,0.211899684357415,-0.149595000000003,"Non-significant",0.673869690207256,"MRPL40","Large ribosomal subunit protein mL40","RM40_HUMAN",0.149595000000003
0.160295000000001,9.4063525,1.75999447048713,0.120601077255085,0.208760057292481,-7.03227230532256,"GINM1_HUMAN",9,-1.7353363763158,0.122364737028292,0.211902432226012,-0.160295000000001,"Non-significant",0.673864058408254,"GINM1","Glycoprotein integral membrane protein 1","GINM1_HUMAN",0.160295000000001
0.060674999999998,11.2297375,1.74567986678416,0.123170834495673,0.212222467674554,-7.05229095982911,"RDH14_HUMAN",16,-1.7349748473844,0.122431193464062,0.211972740025001,-0.060674999999998,"Non-significant",0.673719986325647,"RDH14","Retinol dehydrogenase 14","RDH14_HUMAN",0.060674999999998
1.791665,8.2677025,1.67922801986441,0.13579390728282,0.228825992169488,-7.14432979366845,"ATRIP_HUMAN",6,-1.73467945187988,0.12248551836101,0.212012238483405,-1.791665,"Non-significant",0.673639068541068,"ATRIP","ATR-interacting protein","ATRIP_HUMAN",1.791665
0.158345,7.17855,1.73933667269805,0.124326109394333,0.213898309509915,-7.06114063689264,"SAAL1_HUMAN",10,-1.73456958158885,0.122505729897034,0.212012238483405,-0.158345,"Non-significant",0.673639068541068,"SAAL1","Protein SAAL1","SAAL1_HUMAN",0.158345
0.1084,9.362875,1.95860805370499,0.0898447195653629,0.166488926536357,-6.74842896376717,"TOR2A_HUMAN",8,-1.73269819199146,0.122850468220463,0.212563980259889,-0.1084,"Non-significant",0.672510326358778,"TOR2A","Torsin-2A","TOR2A_HUMAN",0.1084
-0.0856250000000003,11.1134125,-1.65793087838374,0.140090538737575,0.235099741365536,-7.17350046922655,"NCK1_HUMAN",22,1.73187253471961,0.123002855969047,0.212746393888811,0.0856250000000003,"Non-significant",0.672137792594555,"NCK1","SH2/SH3 adapter protein NCK1","NCK1_HUMAN",-0.0856250000000003
0.119974999999997,10.4034375,2.51696577635955,0.0390772045902573,0.0857710637833813,-5.9120649835875,"RM41_HUMAN",5,-1.73184578805025,0.123007795441933,0.212746393888811,-0.119974999999997,"Non-significant",0.672137792594555,"MRPL41","Large ribosomal subunit protein mL41","RM41_HUMAN",0.119974999999997
-0.0559024999999984,9.61062125,-1.84590283278577,0.106221498165545,0.18909963994813,-6.9108165902591,"ATG4A_HUMAN",14,1.7316103265404,0.12305128760456,0.212776725539377,0.0559024999999984,"Non-significant",0.672075878832935,"ATG4A","Cysteine protease ATG4A","ATG4A_HUMAN",-0.0559024999999984
-0.257304999999997,9.26887,-2.15026708545861,0.0674955743332605,0.132597344448615,-6.46599097218495,"CLD12_HUMAN",1,1.73127473399327,0.123113299927608,0.212839062169238,0.257304999999997,"Non-significant",0.671948663370798,"CLDN12","Claudin-12","CLD12_HUMAN",-0.257304999999997
0.109927500000001,8.19517625,1.63654190246074,0.14453340805772,0.240293019520826,-7.20262871914116,"CAMP1_HUMAN",43,-1.73024409688781,0.123303929028764,0.21312367914354,-0.109927500000001,"Non-significant",0.671368295240903,"CAMSAP1","Calmodulin-regulated spectrin-associated protein 1","CAMP1_HUMAN",0.109927500000001
1.0275725,8.95276875,1.6792512307998,0.135789292691801,0.228825992169488,-7.1442979123262,"B4GT3_HUMAN",5,-1.72968507854694,0.123407442145113,0.213257632948069,-1.0275725,"Non-significant",0.671095415551287,"B4GALT3","Beta-1,4-galactosyltransferase 3","B4GT3_HUMAN",1.0275725
-0.0439500000000006,14.939325,-1.878776571929,0.101167260337147,0.182198857698579,-6.86378504363091,"PSB7_HUMAN",15,1.72940828780166,0.123458725488832,0.213301292214425,0.0439500000000006,"Non-significant",0.671006513514967,"PSMB7","Proteasome subunit beta type-7","PSB7_HUMAN",-0.0439500000000006
-0.551182500000001,5.97350125,-1.70186566220508,0.131362645709346,0.223240250730767,-7.11314539680155,"NF2IP_HUMAN",4,1.72697283506909,0.123910824340065,0.214037281487537,0.551182500000001,"Non-significant",0.669510573687595,"NFATC2IP","NFATC2-interacting protein","NF2IP_HUMAN",-0.551182500000001
0.157100000000003,13.49665,4.83242034206291,0.00174872107878272,0.00748226273687932,-2.57737720833837,"TM258_HUMAN",2,-1.7267419786299,0.123953759191181,0.214066340393787,-0.157100000000003,"Non-significant",0.669451615426049,"TMEM258","Transmembrane protein 258","TM258_HUMAN",0.157100000000003
-0.0466499999999925,16.6656,-1.63165086561366,0.145567655890768,0.241620498682428,-7.20926528914717,"AK1C3_HUMAN",21,1.7263086385496,0.124034389750465,0.214160473288608,0.0466499999999925,"Non-significant",0.669260682041503,"AKR1C3","Aldo-keto reductase family 1 member C3","AK1C3_HUMAN",-0.0466499999999925
0.0941899999999958,9.750485,1.68460025863605,0.134729764728894,0.227453585512248,-7.13694564157766,"AAAS_HUMAN",17,-1.72451250243648,0.124369116857809,0.214693202779599,-0.0941899999999958,"Non-significant",0.668181705177362,"AAAS","Aladin","AAAS_HUMAN",0.0941899999999958
-0.0331249999999947,16.5444375,-1.53710122528296,0.166957758786001,0.269911202233808,-7.33568614601164,"FUMH_HUMAN",23,1.72317715279662,0.124618520284209,0.215078448271567,0.0331249999999947,"Non-significant",0.667403105491956,"FH","Fumarate hydratase, mitochondrial","FUMH_HUMAN",-0.0331249999999947
-0.0519250000000007,12.8592625,-1.59006573746341,0.154642977693423,0.25365408786128,-7.26531583705474,"ARMT1_HUMAN",25,1.72266554842805,0.124714196764043,0.215198270905414,0.0519250000000007,"Non-significant",0.667161222500323,"ARMT1","Damage-control phosphatase ARMT1","ARMT1_HUMAN",-0.0519250000000007
-0.548847500000001,5.71859125,-1.68771921675017,0.134115555519339,0.226687009430911,-7.13265392627305,"MGT5A_HUMAN",5,1.72191418489437,0.124854835955864,0.215395611356519,0.548847500000001,"Non-significant",0.666763149613078,"MGAT5","Alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase A","MGT5A_HUMAN",-0.548847500000001
0.928659999999999,7.0665075,1.66926497020773,0.137788314670211,0.232033694609799,-7.15799665829658,"CBPA4_HUMAN",7,-1.72172610033923,0.124890064599786,0.215411056088585,-0.928659999999999,"Non-significant",0.666732010067565,"CPA4","Carboxypeptidase A4","CBPA4_HUMAN",0.928659999999999
0.151682500000001,8.28015125,1.6483447104378,0.142065750552645,0.237345633387116,-7.18657639438015,"PDS5B_HUMAN",35,-1.72145712280956,0.124940460847022,0.215415529820893,-0.151682500000001,"Non-significant",0.666722990581218,"PDS5B","Sister chromatid cohesion protein PDS5 homolog B","PDS5B_HUMAN",0.151682500000001
0.0384749999999965,13.3977875,1.7727584061662,0.118352770257704,0.205562714104377,-7.01436741413427,"VP26A_HUMAN",17,-1.72143177233785,0.124945211551396,0.215415529820893,-0.0384749999999965,"Non-significant",0.666722990581218,"VPS26A","Vacuolar protein sorting-associated protein 26A","VP26A_HUMAN",0.0384749999999965
-0.372527499999999,6.82857125,-1.69940070524448,0.131838469192824,0.223930072428285,-7.11654969380085,"CA052_HUMAN",6,1.72056096607006,0.125108504271688,0.215651706900609,0.372527499999999,"Non-significant",0.666247100028662,"C1orf52","UPF0690 protein C1orf52","CA052_HUMAN",-0.372527499999999
-0.121825000000001,10.4564875,-1.6244160737594,0.147110145363273,0.243687405877573,-7.21906527878931,"TRRAP_HUMAN",90,1.71928045780043,0.125348986857345,0.216020810228404,0.121825000000001,"Non-significant",0.665504409348953,"TRRAP","Transformation/transcription domain-associated protein","TRRAP_HUMAN",-0.121825000000001
-0.0974799999999973,9.68641,-1.75583094170113,0.121343211655893,0.209729717557218,-7.03810166844569,"LCLT1_HUMAN",12,1.71909218826396,0.125384380803157,0.216036392144658,0.0974799999999973,"Non-significant",0.665473084143807,"LCLAT1","Lysocardiolipin acyltransferase 1","LCLT1_HUMAN",-0.0974799999999973
0.0904250000000033,11.5064125,1.72005404412703,0.127901383804386,0.218775610028342,-7.08796136346604,"ARM10_HUMAN",14,-1.71826177261942,0.125540607390878,0.216260117543689,-0.0904250000000033,"Non-significant",0.665023565293862,"ARMC10","Armadillo repeat-containing protein 10","ARM10_HUMAN",0.0904250000000033
-0.0492924999999964,10.05292875,-1.51121741584771,0.173296966615204,0.277640909187305,-7.36963894516194,"GOGA1_HUMAN",39,1.71804904831103,0.125580656643367,0.216283660328218,0.0492924999999964,"Non-significant",0.664976289147755,"GOLGA1","Golgin subfamily A member 1","GOGA1_HUMAN",-0.0492924999999964
0.105300000000003,10.90675,1.7036353394611,0.131022034057257,0.222892433119193,-7.11070003866616,"TIDC1_HUMAN",14,-1.71774351555776,0.125638199707984,0.2163373159433,-0.105300000000003,"Non-significant",0.664868562805528,"TIMMDC1","Complex I assembly factor TIMMDC1, mitochondrial","TIDC1_HUMAN",0.105300000000003
0.0597124999999981,8.92778625,1.61804325347036,0.148481432550966,0.245809932159293,-7.22768093994203,"RBNS5_HUMAN",23,-1.7172893737896,0.125723776918429,0.216439211083007,-0.0597124999999981,"Non-significant",0.664664057732068,"RBSN","Rabenosyn-5","RBNS5_HUMAN",0.0597124999999981
0.431520000000002,6.7504125,1.66130924861529,0.139400572076374,0.234037659201743,-7.16888414160172,"NOA1_HUMAN",16,-1.71645911249632,0.125880370072603,0.216663294951753,-0.431520000000002,"Non-significant",0.664214656516384,"NOA1","Nitric oxide-associated protein 1","NOA1_HUMAN",0.431520000000002
0.241097499999999,8.19278875,1.69308988092125,0.133064088099742,0.225527979974317,-7.12525580204436,"TMED8_HUMAN",9,-1.71595312473299,0.125975892421739,0.216782192710625,-0.241097499999999,"Non-significant",0.66397639522008,"TMED8","Protein TMED8","TMED8_HUMAN",0.241097499999999
-0.112387500000001,8.85365875,-1.83277255639148,0.10830752797689,0.191772162927547,-6.92951924139939,"RSRC2_HUMAN",9,1.71575956575728,0.126012451171736,0.216799595950869,0.112387500000001,"Non-significant",0.66394153152697,"RSRC2","Arginine/serine-rich coiled-coil protein 2","RSRC2_HUMAN",-0.112387500000001
-0.297529999999999,7.114665,-1.66361981281136,0.138930516580097,0.233535446980446,-7.16572449164518,"GAS6_HUMAN",14,1.71483825004194,0.126186602192269,0.217053664450739,0.297529999999999,"Non-significant",0.663432877702262,"GAS6","Growth arrest-specific protein 6","GAS6_HUMAN",-0.297529999999999
-0.068852500000002,8.91918125,-1.59749685575276,0.152983727296797,0.251485982831189,-7.25535000930169,"MARK2_HUMAN",29,1.71396899088543,0.126351119643683,0.21729105912291,0.068852500000002,"Non-significant",0.662958143230644,"MARK2","Serine/threonine-protein kinase MARK2","MARK2_HUMAN",-0.068852500000002
0.0823299999999989,9.6330675,1.79095491920437,0.115216512162591,0.201138195636483,-6.98875458273516,"NUD18_HUMAN",12,-1.71335652731252,0.126467155972347,0.21744499678299,-0.0823299999999989,"Non-significant",0.662650580615508,"NUDT18","8-oxo-dGDP phosphatase NUDT18","NUD18_HUMAN",0.0823299999999989
0.0843500000000006,11.90275,2.199327367118,0.0627248904509657,0.12520541804651,-6.39269663349204,"ARP19_HUMAN",8,-1.71303003730867,0.126529052938675,0.217505803311231,-0.0843500000000006,"Non-significant",0.662529151066029,"ARPP19","cAMP-regulated phosphoprotein 19","ARP19_HUMAN",0.0843500000000006
0.0833500000000011,9.284655,1.68898482540533,0.133867073605031,0.226463530626092,-7.13091145650769,"P33MX_HUMAN",16,-1.71174622270596,0.126772717202268,0.217876778681517,-0.0833500000000011,"Non-significant",0.661789054415904,"KIAA1191","Putative monooxygenase p33MONOX","P33MX_HUMAN",0.0833500000000011
0.128960000000003,8.4078925,1.91211897309758,0.0962789522920255,0.175331115251091,-6.81579482939237,"TDRP_HUMAN",7,-1.71161307647122,0.126798013062883,0.217876778681517,-0.128960000000003,"Non-significant",0.661789054415904,"TDRP","Testis development-related protein","TDRP_HUMAN",0.128960000000003
-0.2191625,7.25384375,-1.65192293531028,0.141325439986255,0.236494377833704,-7.1816995388408,"MY15B_HUMAN",23,1.71139361465115,0.126839717936639,0.217902767737754,0.2191625,"Non-significant",0.661737253436167,"MYO15B","Unconventional myosin-XVB","MY15B_HUMAN",-0.2191625
-0.0938974999999989,9.30535875,-1.63227261345088,0.145435801198652,0.241499432494743,-7.2084221554193,"PROX1_HUMAN",24,1.70926331759883,0.127245210412212,0.218553579501218,0.0938974999999989,"Non-significant",0.660442076180064,"PROX1","Prospero homeobox protein 1","PROX1_HUMAN",-0.0938974999999989
0.216592499999999,8.20465625,1.66250312372451,0.139157507515023,0.23372531174107,-7.16725178548836,"TNK1_HUMAN",14,-1.70906560352043,0.127282905775738,0.218572530697423,-0.216592499999999,"Non-significant",0.660404419312856,"TNK1","Non-receptor tyrosine-protein kinase TNK1","TNK1_HUMAN",0.216592499999999
-0.110224999999999,7.7406375,-1.64247664362267,0.143287655396061,0.238948779279274,-7.19456377336303,"TAF6_HUMAN",22,1.70853760215993,0.127383623522422,0.218699674478914,0.110224999999999,"Non-significant",0.66015186338265,"TAF6","Transcription initiation factor TFIID subunit 6","TAF6_HUMAN",-0.110224999999999
-0.145997500000002,8.68765125,-1.78496891768617,0.116239368575493,0.202492635695259,-6.99719146325403,"PITC1_HUMAN",8,1.70800648550328,0.127485010646974,0.218819551224086,0.145997500000002,"Non-significant",0.659913876994023,"PITPNC1","Cytoplasmic phosphatidylinositol transfer protein 1","PITC1_HUMAN",-0.145997500000002
-0.128122500000002,9.04795625,-1.64442879712406,0.142880075033648,0.238383269448389,-7.1919080136662,"INT10_HUMAN",22,1.70789223392279,0.127506830470537,0.218819551224086,0.128122500000002,"Non-significant",0.659913876994023,"INTS10","Integrator complex subunit 10","INT10_HUMAN",-0.128122500000002
0.145002500000004,9.68785875,1.84313547647922,0.106657911158725,0.189752941770665,-6.91476238223948,"AKTS1_HUMAN",7,-1.70752588833094,0.127576818867204,0.218893838650761,-0.145002500000004,"Non-significant",0.65976646263323,"AKT1S1","Proline-rich AKT1 substrate 1","AKTS1_HUMAN",0.145002500000004
0.0415500000000026,11.08405,1.42137046937973,0.197028248208163,0.306613055962513,-7.48510325895459,"ITSN1_HUMAN",54,-1.70697087205588,0.127682920183755,0.219030043872447,-0.0415500000000026,"Non-significant",0.65949630984891,"ITSN1","Intersectin-1","ITSN1_HUMAN",0.0415500000000026
-1.02812,7.801175,-1.65057234980086,0.141604442653859,0.236790533421626,-7.18354084714475,"PIBF1_HUMAN",20,1.70665926322219,0.127742525928726,0.219086449281108,1.02812,"Non-significant",0.659384483162406,"PIBF1","Progesterone-induced-blocking factor 1","PIBF1_HUMAN",-1.02812
0.249229999999999,7.16241,1.81768106667689,0.110753787677856,0.19484110544701,-6.95095527364493,"TMPPE_HUMAN",4,-1.70630922041349,0.127809514471841,0.219113809585746,-0.249229999999999,"Non-significant",0.659330250290093,"TMPPE","Transmembrane protein with metallophosphoesterase domain","TMPPE_HUMAN",0.249229999999999
0.15865,8.64272,1.80540359383782,0.112782927144427,0.197605137151104,-6.96834574096927,"FKB14_HUMAN",7,-1.70629657898878,0.127811934305811,0.219113809585746,-0.15865,"Non-significant",0.659330250290093,"FKBP14","Peptidyl-prolyl cis-trans isomerase FKBP14","FKB14_HUMAN",0.15865
0.0868049999999965,9.3092775,1.65050700861031,0.141617953813885,0.236790533421626,-7.18362991224325,"ZNT9_HUMAN",19,-1.70478613792017,0.128101372625271,0.219564092155964,-0.0868049999999965,"Non-significant",0.658438683591859,"SLC30A9","Proton-coupled zinc antiporter SLC30A9, mitochondrial","ZNT9_HUMAN",0.0868049999999965
-0.0711499999999976,12.61025,-1.64067123179586,0.143665563252051,0.239335559345725,-7.19701862483661,"KAPCB_HUMAN",20,1.70410081091407,0.128232900204741,0.219719643889185,0.0711499999999976,"Non-significant",0.658131113533289,"PRKACB","cAMP-dependent protein kinase catalytic subunit beta","KAPCB_HUMAN",-0.0711499999999976
0.0946699999999989,10.068415,1.90372175458822,0.0974880267254592,0.176893944908215,-6.82790750569121,"MINY3_HUMAN",9,-1.70403399522267,0.128245730179282,0.219719643889185,-0.0946699999999989,"Non-significant",0.658131113533289,"MINDY3","Ubiquitin carboxyl-terminal hydrolase MINDY-3","MINY3_HUMAN",0.0946699999999989
0.134649999999999,11.364475,1.80465852552817,0.112907206639865,0.197698185985878,-6.96939967299261,"RT28_HUMAN",8,-1.70237744930023,0.128564204216194,0.220219253272954,-0.134649999999999,"Non-significant",0.657144714316699,"MRPS28","Small ribosomal subunit protein bS1m","RT28_HUMAN",0.134649999999999
-0.0648500000000034,15.30915,-2.40751288363988,0.0459774439923567,0.0976484678366167,-6.07857079010389,"H12_HUMAN",9,1.70186081714077,0.128663678642286,0.220343605078224,0.0648500000000034,"Non-significant",0.656899549281772,"H1-2","Histone H1.2","H12_HUMAN",-0.0648500000000034
0.0738149999999997,9.83749,1.8805683481988,0.100898563719716,0.181794818763568,-6.86121334481677,"S15A1_HUMAN",11,-1.70148292795606,0.12873648442601,0.220422242966672,-0.0738149999999997,"Non-significant",0.65674458264116,"SLC15A1","Solute carrier family 15 member 1","S15A1_HUMAN",0.0738149999999997
0.196467500000002,7.97983125,1.93889857001289,0.0925196976783662,0.170271369318093,-6.7770515357321,"PHLA2_HUMAN",4,-1.70019047055603,0.128985785662237,0.220802979924622,-0.196467500000002,"Non-significant",0.655995069728677,"PHLDA2","Pleckstrin homology-like domain family A member 2","PHLA2_HUMAN",0.196467500000002
-0.296597500000001,7.43600375,-1.69862432791939,0.131988673242933,0.224025495495976,-7.1176214947771,"PEX2_HUMAN",6,1.69973723898676,0.12907331583252,0.220906689602296,0.296597500000001,"Non-significant",0.655791132415692,"PEX2","Peroxisome biogenesis factor 2","PEX2_HUMAN",-0.296597500000001
