"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","CM_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_CM"
-0.376932500000001,7.58657625,-2.244033278609,0.0580288061797471,0.13595560589881,-5.94908819019063,"UBP20_HUMAN",16,2.21999512309668,0.0613465071416959,0.143895478011122,0.376932500000001,"Non-significant",0.841952853774822,"USP20","Ubiquitin carboxyl-terminal hydrolase 20","UBP20_HUMAN",-0.376932500000001
-0.254835000000002,6.3049975,-2.25829849088558,0.0567962392732656,0.134000000597141,-5.92754017009676,"ENTP6_HUMAN",9,2.2191749186208,0.0614212626979382,0.144029029993454,0.254835000000002,"Non-significant",0.841549964187302,"ENTPD6","Ectonucleoside triphosphate diphosphohydrolase 6","ENTP6_HUMAN",-0.254835000000002
0.483637499999999,6.90116625,2.24550434440501,0.0579004673545452,0.135733607200345,-5.94686725421742,"F234B_HUMAN",6,-2.21892839068314,0.0614437498124988,0.14403997382089,-0.483637499999999,"Non-significant",0.8415169662333,"FAM234B","Protein FAM234B","F234B_HUMAN",0.483637499999999
0.0867750000000029,12.6661875,1.9723590499556,0.0873116543619489,0.183762783911547,-6.35344986058806,"JAM1_HUMAN",17,-2.21868352813445,0.0614660932227629,0.144050574520033,-0.0867750000000029,"Non-significant",0.841485005274006,"F11R","Junctional adhesion molecule A","JAM1_HUMAN",0.0867750000000029
0.0675000000000026,13.543675,1.83929631894058,0.10653350559592,0.212672345204203,-6.54587846136296,"PPIF_HUMAN",11,-2.21640618326311,0.0616742903573455,0.144496605495195,-0.0675000000000026,"Non-significant",0.84014235520516,"PPIF","Peptidyl-prolyl cis-trans isomerase F, mitochondrial","PPIF_HUMAN",0.0675000000000026
0.0760499999999986,12.095075,2.05984856984348,0.076562412491088,0.166537669581664,-6.22467363419944,"ARC1A_HUMAN",23,-2.21507789589973,0.0617960513048497,0.144739925441061,-0.0760499999999986,"Non-significant",0.839411655425208,"ARPC1A","Actin-related protein 2/3 complex subunit 1A","ARC1A_HUMAN",0.0760499999999986
0.135824999999997,13.5441625,2.58956698680192,0.034562384774587,0.0929367119537547,-5.42216946358311,"NDUB4_HUMAN",9,-2.21486675616812,0.0618154282552203,0.144743368072696,-0.135824999999997,"Non-significant",0.839401325876278,"NDUFB4","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4","NDUB4_HUMAN",0.135824999999997
-0.0514250000000018,11.2400125,-1.75690917023171,0.120410342917995,0.234111254995802,-6.66255364520102,"PTN23_HUMAN",54,2.21466426867634,0.0618340169065122,0.144744963410176,0.0514250000000018,"Non-significant",0.839396539180656,"PTPN23","Tyrosine-protein phosphatase non-receptor type 23","PTN23_HUMAN",-0.0514250000000018
0.0999299999999987,9.2899525,2.10562616150781,0.071468742932561,0.158514260394798,-6.15669309596546,"STA5B_HUMAN",9,-2.21432135096003,0.0618655100912492,0.14475923835083,-0.0999299999999987,"Non-significant",0.839353710593556,"STAT5B","Signal transducer and activator of transcription 5B","STA5B_HUMAN",0.0999299999999987
-0.852189999999999,5.307355,-2.24693486688896,0.0577759390832247,0.135559627172629,-5.94470727168863,"MAFK_HUMAN",3,2.21420789564809,0.0618759332552416,0.14475923835083,0.852189999999999,"Non-significant",0.839353710593556,"MAFK","Transcription factor MafK","MAFK_HUMAN",-0.852189999999999
-0.448244999999999,7.6062175,-2.2353540220783,0.0587918388325254,0.137424648144391,-5.9621861600154,"PCF11_HUMAN",26,2.21270998936695,0.0620137120214829,0.145039593249319,0.448244999999999,"Non-significant",0.838513426851213,"PCF11","Pre-mRNA cleavage complex 2 protein Pcf11","PCF11_HUMAN",-0.448244999999999
-0.0959749999999975,11.5004625,-2.03144765031518,0.0799009763140252,0.171674532574765,-6.26665047595297,"ISCU_HUMAN",7,2.21223214749526,0.0620577292592802,0.145100557015552,0.0959749999999975,"Non-significant",0.838330920378831,"ISCU","Iron-sulfur cluster assembly enzyme ISCU","ISCU_HUMAN",-0.0959749999999975
0.104275000000001,10.6306875,2.18448484046846,0.0634705867358613,0.145417446878109,-6.03875369130006,"TP4A2_HUMAN",9,-2.2115732171648,0.0621184793427752,0.145200598186134,-0.104275000000001,"Non-significant",0.838031594459602,"PTP4A2","Protein tyrosine phosphatase type IVA 2","TP4A2_HUMAN",0.104275000000001
-0.353625000000001,11.4254125,-2.25318980810653,0.0572345942202094,0.134602043957507,-5.93525982773235,"JAGN1_HUMAN",3,2.20975827593056,0.0622861173796099,0.145544588659329,0.353625000000001,"Non-significant",0.837003936972552,"JAGN1","Protein jagunal homolog 1","JAGN1_HUMAN",-0.353625000000001
-0.242834999999999,7.9405975,-2.20477384887517,0.0615613748862333,0.142212230124442,-6.00825728876246,"TNG6_HUMAN",19,2.20959030684396,0.0623016549253095,0.145544588659329,0.242834999999999,"Non-significant",0.837003936972552,"TANGO6","Transport and Golgi organization protein 6 homolog","TNG6_HUMAN",-0.242834999999999
-0.341974999999996,11.0284125,-2.22513763755498,0.0597029209878733,0.13891154586787,-5.97759154497103,"RDH14_HUMAN",16,2.2084831518617,0.0624041670178449,0.145741947993424,0.341974999999996,"Non-significant",0.836415429972877,"RDH14","Retinol dehydrogenase 14","RDH14_HUMAN",-0.341974999999996
0.151650000000004,11.689125,2.15335524358258,0.0665154916568663,0.150306043908988,-6.08542776044782,"ACTY_HUMAN",12,-2.20784151472767,0.0624636541879527,0.145838739688394,-0.151650000000004,"Non-significant",0.836127097430019,"ACTR1B","Beta-centractin","ACTY_HUMAN",0.151650000000004
-0.1304,10.65495,-3.47833043686189,0.00955959598353901,0.0373647071252156,-4.0703490236083,"GOLM1_HUMAN",26,2.20757504155432,0.0624883760855305,0.145854329742808,0.1304,"Non-significant",0.836080674149384,"GOLM1","Golgi membrane protein 1","GOLM1_HUMAN",-0.1304
-0.352385,7.186205,-2.307100015468,0.052775464891561,0.126719023450369,-5.85364607717091,"VATE2_HUMAN",7,2.20734567695647,0.0625096631360631,0.145861895822401,0.352385,"Non-significant",0.836058146046181,"ATP6V1E2","V-type proton ATPase subunit E 2","VATE2_HUMAN",-0.352385
0.0548500000000001,11.686775,1.78363325074801,0.115730469185644,0.227235735971462,-6.62493610910158,"UBP47_HUMAN",76,-2.20681139962329,0.0625592770513836,0.145935537202405,-0.0548500000000001,"Non-significant",0.835838938870005,"USP47","Ubiquitin carboxyl-terminal hydrolase 47","UBP47_HUMAN",0.0548500000000001
-0.3042725,7.28003375,-2.22204083901129,0.0599818758033441,0.139400086865564,-5.98225856290877,"KS6C1_HUMAN",23,2.20623180436794,0.0626131440493413,0.146019054630936,0.3042725,"Non-significant",0.835590467632642,"RPS6KC1","Ribosomal protein S6 kinase delta-1","KS6C1_HUMAN",-0.3042725
-0.0954250000000014,7.6421575,-1.99332216338212,0.0846085480852845,0.179310669683627,-6.32274186725991,"PHAG1_HUMAN",12,2.20575815908311,0.0626571987937355,0.146065569859643,0.0954250000000014,"Non-significant",0.835452142601959,"PAG1","Phosphoprotein associated with glycosphingolipid-enriched microdomains 1","PHAG1_HUMAN",-0.0954250000000014
-0.0457000000000036,12.634625,-1.58169236377227,0.155792682050229,0.281611917942202,-6.90300437180406,"ANM5_HUMAN",31,2.20551126193288,0.0626801755739909,0.146065569859643,0.0457000000000036,"Non-significant",0.835452142601959,"PRMT5","Protein arginine N-methyltransferase 5","ANM5_HUMAN",-0.0457000000000036
0.0942924999999981,9.76186875,1.99775541661469,0.0840474762991202,0.178449107151507,-6.31623537599085,"HOOK2_HUMAN",27,-2.20543470365921,0.0626873019724236,0.146065569859643,-0.0942924999999981,"Non-significant",0.835452142601959,"HOOK2","Protein Hook homolog 2","HOOK2_HUMAN",0.0942924999999981
-0.452165,7.63774,-2.24514181645365,0.0579320685435559,0.135768312565254,-5.94741460429935,"UBTD1_HUMAN",3,2.20473092042851,0.0627528515521289,0.146154212994322,0.452165,"Non-significant",0.835188661293097,"UBTD1","Ubiquitin domain-containing protein 1","UBTD1_HUMAN",-0.452165
-0.291354999999999,8.2563525,-2.21597946643268,0.0605316617980731,0.140314718185783,-5.99138966814828,"GET1_HUMAN",7,2.20463802889478,0.0627615085120986,0.146154212994322,0.291354999999999,"Non-significant",0.835188661293097,"GET1","Guided entry of tail-anchored proteins factor 1","GET1_HUMAN",-0.291354999999999
-1.195205,6.4718025,-2.23750803842709,0.0586015348150068,0.137138449887001,-5.95893639271657,"BAZ2A_HUMAN",9,2.20329113723601,0.0628871661209294,0.146362144587659,1.195205,"Non-significant",0.834571235590441,"BAZ2A","Bromodomain adjacent to zinc finger domain protein 2A","BAZ2A_HUMAN",-1.195205
-0.129372500000002,9.67582875,-2.18114003177286,0.0637909699836717,0.146027303986978,-6.04377563279374,"SYMPK_HUMAN",56,2.20324743378961,0.0628912476468074,0.146362144587659,0.129372500000002,"Non-significant",0.834571235590441,"SYMPK","Symplekin","SYMPK_HUMAN",-0.129372500000002
-0.1830175,8.93321125,-2.18120835026423,0.0637844099508366,0.146027303986978,-6.04367307475602,"SGTB_HUMAN",6,2.20309890808363,0.0629051206603399,0.146362144587659,0.1830175,"Non-significant",0.834571235590441,"SGTB","Small glutamine-rich tetratricopeptide repeat-containing protein beta","SGTB_HUMAN",-0.1830175
-0.264514999999998,8.68634,-2.35451929361359,0.0491439419867057,0.120812190717318,-5.78160810248154,"UCK2_HUMAN",6,2.20231301792451,0.0629785777915345,0.14649089044287,0.264514999999998,"Non-significant",0.834189381135135,"UCK2","Uridine-cytidine kinase 2","UCK2_HUMAN",-0.264514999999998
0.132300000000001,18.0719,2.11969873916214,0.0699714028116376,0.156021751427991,-6.13572029012236,"SODC_HUMAN",10,-2.20132739807372,0.0630708255448143,0.146663257444975,-0.132300000000001,"Non-significant",0.83367867339286,"SOD1","Superoxide dismutase [Cu-Zn]","SODC_HUMAN",0.132300000000001
-0.7234775,7.39839625,-2.24566015727632,0.0578868906281616,0.135733607200345,-5.94663200063677,"ICMT_HUMAN",4,2.20027979141075,0.0631690237665189,0.146849358385037,0.7234775,"Non-significant",0.833127946658694,"ICMT","Protein-S-isoprenylcysteine O-methyltransferase","ICMT_HUMAN",-0.7234775
0.203412499999997,9.15826875,2.17534666358225,0.0643497146142104,0.147014907638966,-6.05247000653193,"SARAF_HUMAN",12,-2.19791651116237,0.0633911123204035,0.147323278000524,-0.203412499999997,"Non-significant",0.831728626487631,"SARAF","Store-operated calcium entry-associated regulatory factor","SARAF_HUMAN",0.203412499999997
-0.989455,6.0572025,-2.23098825036069,0.0591794526861662,0.138011401056631,-5.9687709933891,"P52K_HUMAN",8,2.19731393504563,0.0634478646531622,0.147412788155076,0.989455,"Non-significant",0.831464839514434,"THAP12","52 kDa repressor of the inhibitor of the protein kinase","P52K_HUMAN",-0.989455
-0.191299999999998,11.67595,-2.17981276347545,0.0639185498349173,0.146195143835777,-6.04576796007356,"RBX1_HUMAN",3,2.19663394872058,0.0635119690099398,0.147519323421651,0.191299999999998,"Non-significant",0.831151088121503,"RBX1","E3 ubiquitin-protein ligase RBX1","RBX1_HUMAN",-0.191299999999998
-0.0909999999999993,11.252625,-2.03562060317818,0.0794016063865619,0.170783178398771,-6.26049282565968,"RT10_HUMAN",9,2.19526721138567,0.0636410123475073,0.14773673594413,0.0909999999999993,"Non-significant",0.830511500394987,"MRPS10","Small ribosomal subunit protein uS10m","RT10_HUMAN",-0.0909999999999993
-0.0988425000000017,8.12336875,-2.04727786322716,0.0780228177309931,0.16881970058731,-6.243272823172,"DMAP1_HUMAN",18,2.19525541525348,0.0636421272494692,0.14773673594413,0.0988425000000017,"Non-significant",0.830511500394987,"DMAP1","DNA methyltransferase 1-associated protein 1","DMAP1_HUMAN",-0.0988425000000017
0.146469999999999,8.522045,2.11997578497899,0.0699422393648345,0.155999757391268,-6.13530706218246,"SDC2_HUMAN",6,-2.19210089637408,0.0639409792844329,0.148387865505619,-0.146469999999999,"Non-significant",0.828601612260635,"SDC2","Syndecan-2","SDC2_HUMAN",0.146469999999999
-0.0895850000000014,10.0596325,-2.00518119951899,0.0831158252611152,0.176935795518987,-6.30532737887656,"PDCL3_HUMAN",14,2.1905339762647,0.0640899492790163,0.148690889788257,0.0895850000000014,"Non-significant",0.827715639654865,"PDCL3","Phosducin-like protein 3","PDCL3_HUMAN",-0.0895850000000014
0.114874999999998,16.2645625,2.08316169632116,0.0739250467119268,0.162485820860293,-6.19010094436759,"HCD2_HUMAN",17,-2.18989685721916,0.0641506209809002,0.148788943870478,-0.114874999999998,"Non-significant",0.827429338914039,"HSD17B10","3-hydroxyacyl-CoA dehydrogenase type-2","HCD2_HUMAN",0.114874999999998
-0.35772,8.605875,-2.22624169596661,0.0596037839828432,0.138728498456224,-5.97592737486102,"MEPCE_HUMAN",20,2.18914839935288,0.0642219689473334,0.14891169678752,0.35772,"Non-significant",0.827071187736315,"MEPCE","7SK snRNA methylphosphate capping enzyme","MEPCE_HUMAN",-0.35772
0.328837499999998,6.80320625,2.24077937703581,0.0583136992062953,0.136578211210576,-5.95399979969379,"KIF5C_HUMAN",24,-2.18786631446589,0.0643443709431916,0.149152724500665,-0.328837499999998,"Non-significant",0.826368809182256,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN",0.328837499999998
-0.0855999999999995,10.492,-2.18032783204845,0.0638690101231991,0.146123183930319,-6.04499483484435,"FIP1_HUMAN",15,2.18703759229488,0.0644236145072525,0.149293599788452,0.0855999999999995,"Non-significant",0.82595881006558,"FIP1L1","Pre-mRNA 3'-end-processing factor FIP1","FIP1_HUMAN",-0.0855999999999995
0.0859000000000023,13.752475,2.13385369248595,0.0684967141748649,0.15355316108372,-6.11459110896785,"CLIC4_HUMAN",18,-2.18648107312082,0.0644768846165646,0.149374221368785,-0.0859000000000023,"Non-significant",0.825724345514457,"CLIC4","Chloride intracellular channel protein 4","CLIC4_HUMAN",0.0859000000000023
-0.133999999999999,10.394625,-2.09661044370085,0.0724446758439918,0.16007936436495,-6.17011150997374,"WBP11_HUMAN",22,2.18599981833935,0.0645229860510245,0.149438193768032,0.133999999999999,"Non-significant",0.8255383903198,"WBP11","WW domain-binding protein 11","WBP11_HUMAN",-0.133999999999999
-0.149342499999999,7.60294875,-2.13730330893974,0.0681420325984256,0.152955303941426,-6.10943685773988,"PLXA1_HUMAN",32,2.18481279236624,0.0646368377822343,0.149658997362876,0.149342499999999,"Non-significant",0.824897168649459,"PLXNA1","Plexin-A1","PLXA1_HUMAN",-0.149342499999999
-0.407292500000001,9.07933125,-2.21128634762571,0.0609608086101291,0.141066766674971,-5.99845620891199,"SNR27_HUMAN",7,2.18407816954122,0.064707398949045,0.149706262914567,0.407292500000001,"Non-significant",0.824760030703427,"SNRNP27","U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein","SNR27_HUMAN",-0.407292500000001
-0.133455000000001,9.7010825,-2.09584900631765,0.0725277018526495,0.160219025437269,-6.17124412959049,"CTDP1_HUMAN",30,2.18400689338481,0.0647142491987911,0.149706262914567,0.133455000000001,"Non-significant",0.824760030703427,"CTDP1","RNA polymerase II subunit A C-terminal domain phosphatase","CTDP1_HUMAN",-0.133455000000001
0.136559999999999,8.5198325,2.09318032132467,0.0728194357299803,0.160656891244711,-6.17521292138392,"PRP39_HUMAN",21,-2.18392051855043,0.064722551536237,0.149706262914567,-0.136559999999999,"Non-significant",0.824760030703427,"PRPF39","Pre-mRNA-processing factor 39","PRP39_HUMAN",0.136559999999999
-0.456429999999999,8.306145,-2.22026518149435,0.0601424133065091,0.139652722423589,-5.9849339918451,"ANKR1_HUMAN",11,2.18382913993638,0.0647313359998033,0.149706262914567,0.456429999999999,"Non-significant",0.824760030703427,"ANKRD1","Ankyrin repeat domain-containing protein 1","ANKR1_HUMAN",-0.456429999999999
-2.1002425,7.05224875,-2.2211367262089,0.0600635630502577,0.139509706935412,-5.98362086493732,"PLA1A_HUMAN",5,2.18213447794797,0.0648944652571864,0.15004060717215,2.1002425,"Non-significant",0.823791187050101,"PLA1A","Phospholipase A1 member A","PLA1A_HUMAN",-2.1002425
-0.333857499999997,9.01662875,-2.36885194507976,0.0480969167170135,0.118743853947349,-5.75979350265643,"IMP4_HUMAN",14,2.18159534610931,0.0649464488712509,0.150049470262618,0.333857499999997,"Non-significant",0.823765533477568,"IMP4","U3 small nucleolar ribonucleoprotein protein IMP4","IMP4_HUMAN",-0.333857499999997
-1.23988,7.99205,-2.21532981191054,0.0605908863643033,0.140411735803516,-5.99236804482621,"VANG1_HUMAN",6,2.18156112497098,0.0649497499162586,0.150049470262618,1.23988,"Non-significant",0.823765533477568,"VANGL1","Vang-like protein 1","VANG1_HUMAN",-1.23988
0.0836000000000023,11.138825,2.08873142793834,0.0733083618041517,0.161458171243313,-6.18182636214498,"NDUF4_HUMAN",11,-2.18134133649003,0.0649709552010457,0.150049470262618,-0.0836000000000023,"Non-significant",0.823765533477568,"NDUFAF4","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 4","NDUF4_HUMAN",0.0836000000000023
-0.118049999999998,12.69005,-2.06049283263623,0.0764882955157207,0.166462683830018,-6.22371958442766,"HNRH3_HUMAN",14,2.18132477851742,0.0649725530024946,0.150049470262618,0.118049999999998,"Non-significant",0.823765533477568,"HNRNPH3","Heterogeneous nuclear ribonucleoprotein H3","HNRH3_HUMAN",-0.118049999999998
-0.0541499999999981,12.03565,-1.9428964234358,0.0912537140490016,0.189969956643198,-6.39643907190278,"ARFG2_HUMAN",25,2.18076786167885,0.0650263170005904,0.150130739878827,0.0541499999999981,"Non-significant",0.823530375092467,"ARFGAP2","ADP-ribosylation factor GTPase-activating protein 2","ARFG2_HUMAN",-0.0541499999999981
-0.14954,8.57242,-2.30183477503083,0.0531950827811293,0.127324801338427,-5.86163111416565,"MYO19_HUMAN",30,2.17974710038754,0.0651249758065791,0.150281469390955,0.14954,"Non-significant",0.823094567233461,"MYO19","Unconventional myosin-XIX","MYO19_HUMAN",-0.14954
-0.140637499999997,9.42183375,-2.50952792519232,0.0389506487165612,0.101495194576391,-5.54489116447546,"TMTC3_HUMAN",20,2.17970769696378,0.0651287872419295,0.150281469390955,0.140637499999997,"Non-significant",0.823094567233461,"TMTC3","Protein O-mannosyl-transferase TMTC3","TMTC3_HUMAN",-0.140637499999997
0.113074999999995,11.7361875,2.06054207901671,0.0764826330494834,0.166462683830018,-6.22364665518209,"COMDA_HUMAN",12,-2.17908878205321,0.0651886833389136,0.150357667323082,-0.113074999999995,"Non-significant",0.822874420631621,"COMMD10","COMM domain-containing protein 10","COMDA_HUMAN",0.113074999999995
-0.256125000000001,8.9004825,-2.19368030932983,0.0625980581068969,0.143907879316851,-6.02493918723055,"HPS3_HUMAN",35,2.17898209944891,0.0651990132336265,0.150357667323082,0.256125000000001,"Non-significant",0.822874420631621,"HPS3","BLOC-2 complex member HPS3","HPS3_HUMAN",-0.256125000000001
0.31093,7.3477475,2.2109770263619,0.0609892002873421,0.141092073818714,-5.99892185701511,"ABCA2_HUMAN",22,-2.17877018341779,0.0652195375716894,0.150362099883618,-0.31093,"Non-significant",0.822861617771341,"ABCA2","ATP-binding cassette sub-family A member 2","ABCA2_HUMAN",0.31093
