"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BM1_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","D_vs_BM1"
0.151972500000001,7.48573125,1.09330080483656,0.309330366220528,0.470678394277513,-7.72910274526467,"CFA36_HUMAN",8,-1.08178258003725,0.315201704341313,0.483773518984071,-0.151972500000001,"Non-significant",0.315357907933314,"CFAP36","Cilia- and flagella-associated protein 36","CFA36_HUMAN",0.151972500000001
0.532617500000001,6.50874875,1.10061333232799,0.306338643622533,0.467901597959361,-7.72127945798975,"ANKMT_HUMAN",8,-1.08170512829104,0.315233839476568,0.483773518984071,-0.532617500000001,"Non-significant",0.315357907933314,"ANTKMT","Adenine nucleotide translocase lysine N-methyltransferase","ANKMT_HUMAN",0.532617500000001
-0.601275,7.3900375,-1.09897718564282,0.307005995490361,0.468566741228963,-7.72303311924848,"ABCG5_HUMAN",9,1.08135136375155,0.315380651759648,0.483906949159688,0.601275,"Non-significant",0.315238141148172,"ABCG5","ATP-binding cassette sub-family G member 5","ABCG5_HUMAN",-0.601275
-0.0276750000000003,13.8946875,-1.23355950328702,0.255943914297702,0.414671208512393,-7.57281149779006,"PLAK_HUMAN",41,1.08088816065516,0.315572964210957,0.484110129003067,0.0276750000000003,"Non-significant",0.315055830550353,"JUP","Junction plakoglobin","PLAK_HUMAN",-0.0276750000000003
-0.0644374999999986,8.42425625,-1.05672793125927,0.32464654494935,0.487573025422817,-7.76766423301744,"INT8_HUMAN",19,1.08017251057643,0.315870272935209,0.484474272511441,0.0644374999999986,"Non-significant",0.314729280745275,"INTS8","Integrator complex subunit 8","INT8_HUMAN",-0.0644374999999986
0.0428500000000014,17.423325,1.03585484584157,0.333654032454135,0.497312473598889,-7.78924153000378,"THIL_HUMAN",31,-1.08001263907804,0.315936720513236,0.484484255721587,-0.0428500000000014,"Non-significant",0.314720331645903,"ACAT1","Acetyl-CoA acetyltransferase, mitochondrial","THIL_HUMAN",0.0428500000000014
0.185367500000002,8.33916625,1.09208492343699,0.309830083497745,0.471097924174618,-7.7303999341584,"CCD91_HUMAN",9,-1.07980828712056,0.316021671922854,0.484505946767137,-0.185367500000002,"Non-significant",0.314700888102786,"CCDC91","Coiled-coil domain-containing protein 91","CCD91_HUMAN",0.185367500000002
0.161660000000001,8.5711525,1.10422042465993,0.304871516137232,0.466630650433108,-7.71740672488815,"MED10_HUMAN",6,-1.07968923571083,0.316071171400969,0.484505946767137,-0.161660000000001,"Non-significant",0.314700888102786,"MED10","Mediator of RNA polymerase II transcription subunit 10","MED10_HUMAN",0.161660000000001
0.0949249999999981,9.993205,1.24216650584974,0.252935665990234,0.41152958699659,-7.56281075999515,"AGO2_HUMAN",30,-1.0795461083139,0.316130689502645,0.484505946767137,-0.0949249999999981,"Non-significant",0.314700888102786,"AGO2","Protein argonaute-2","AGO2_HUMAN",0.0949249999999981
-0.12862,8.250925,-1.0847133190746,0.312873654725628,0.474743336051671,-7.73824229361509,"PIBF1_HUMAN",20,1.07903131980941,0.316344833662862,0.484722555611463,0.12862,"Non-significant",0.314506770766869,"PIBF1","Progesterone-induced-blocking factor 1","PIBF1_HUMAN",-0.12862
-0.0365549999999999,9.68168,-0.982093937924169,0.357755077128422,0.519442121147662,-7.84332916903001,"HTSF1_HUMAN",33,1.07886062737578,0.316415864846965,0.484722555611463,0.0365549999999999,"Non-significant",0.314506770766869,"HTATSF1","17S U2 SnRNP complex component HTATSF1","HTSF1_HUMAN",-0.0365549999999999
-0.400335000000001,6.787375,-1.09533973598161,0.308493837570989,0.470123539264398,-7.72692514892128,"DNMT1_HUMAN",24,1.07877397951976,0.31645192700256,0.484722555611463,0.400335000000001,"Non-significant",0.314506770766869,"DNMT1","DNA (cytosine-5)-methyltransferase 1","DNMT1_HUMAN",-0.400335000000001
0.0935449999999989,8.887875,1.18873538317163,0.272102077627852,0.431932657789853,-7.62415121339837,"CH033_HUMAN",7,-1.07840973623045,0.316603558324418,0.484793293695729,-0.0935449999999989,"Non-significant",0.3144433965379,"C8orf33","UPF0488 protein C8orf33","CH033_HUMAN",0.0935449999999989
-0.115274999999995,15.0487875,-1.15434250318068,0.285068977601739,0.446206922144628,-7.66267397834004,"ACTG_HUMAN",1,1.07822103357857,0.316682136559214,0.484793293695729,0.115274999999995,"Non-significant",0.3144433965379,"ACTG1","Actin, cytoplasmic 2","ACTG_HUMAN",-0.115274999999995
-0.528450000000007,17.8694,-1.09594295101227,0.308246701020764,0.47010529893412,-7.72628035359585,"K2C6B_HUMAN",47,1.07821279290267,0.316685568440784,0.484793293695729,0.528450000000007,"Non-significant",0.3144433965379,"KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN",-0.528450000000007
-0.226975000000001,7.6644125,-1.09160881212224,0.310025938090895,0.471307063680403,-7.73090760177438,"LENG8_HUMAN",12,1.07801671892995,0.316767233501564,0.484793293695729,0.226975000000001,"Non-significant",0.3144433965379,"LENG8","Leukocyte receptor cluster member 8","LENG8_HUMAN",-0.226975000000001
0.0208999999999993,12.3314,0.830954669078421,0.43256951241617,0.588233406604964,-7.98320217203878,"ABLM1_HUMAN",44,-1.07794287738548,0.316797992985382,0.484793293695729,-0.0208999999999993,"Non-significant",0.3144433965379,"ABLIM1","Actin-binding LIM protein 1","ABLM1_HUMAN",0.0208999999999993
0.0652474999999999,9.89994625,1.06036001605806,0.323099002780871,0.486111699853465,-7.76387733591377,"HAX1_HUMAN",13,-1.07717595978275,0.317117602612874,0.485032025195165,-0.0652474999999999,"Non-significant",0.314229585302132,"HAX1","HCLS1-associated protein X-1","HAX1_HUMAN",0.0652474999999999
0.0349999999999984,12.236275,1.01661780116077,0.34212825795391,0.505654179747935,-7.80884434595371,"EMC1_HUMAN",42,-1.07704883343404,0.317170606992008,0.485032025195165,-0.0349999999999984,"Non-significant",0.314229585302132,"EMC1","ER membrane protein complex subunit 1","EMC1_HUMAN",0.0349999999999984
0.0346825000000024,9.81886625,1.17421852633697,0.277514332028698,0.437943839474418,-7.64050507956926,"VPS52_HUMAN",30,-1.07704400209172,0.317172621524354,0.485032025195165,-0.0346825000000024,"Non-significant",0.314229585302132,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN",0.0346825000000024
-0.0912649999999999,8.9131475,-1.06976297666995,0.319119837282595,0.481779164130597,-7.75402956986959,"HPF1_HUMAN",16,1.07690809991415,0.317229293078051,0.485032025195165,0.0912649999999999,"Non-significant",0.314229585302132,"HPF1","Histone PARylation factor 1","HPF1_HUMAN",-0.0912649999999999
0.0685124999999971,8.82553625,1.28830812731721,0.237316310401477,0.393967495784584,-7.5084395130518,"MMP15_HUMAN",15,-1.0768487873939,0.317254029098953,0.485032025195165,-0.0685124999999971,"Non-significant",0.314229585302132,"MMP15","Matrix metalloproteinase-15","MMP15_HUMAN",0.0685124999999971
-0.0855225000000015,8.35170625,-1.10628330413831,0.304035026734274,0.465967978971015,-7.71518787538247,"SPTCS_HUMAN",68,1.0765589956232,0.317374907732841,0.485125071710393,0.0855225000000015,"Non-significant",0.314146280055226,"SPG11","Spatacsin","SPTCS_HUMAN",-0.0855225000000015
-0.035325000000002,11.3694125,-0.964651114471292,0.365855932847075,0.527320525178835,-7.86040604543994,"TSNAX_HUMAN",18,1.07568600357271,0.317739275786173,0.485499850680656,0.035325000000002,"Non-significant",0.313810899326681,"TSNAX","Translin-associated protein X","TSNAX_HUMAN",-0.035325000000002
-0.687304999999999,6.333415,-1.09406778936045,0.309015475444373,0.47039022373199,-7.72828393982014,"UAP1L_HUMAN",6,1.0756837388602,0.317740221464886,0.485499850680656,0.687304999999999,"Non-significant",0.313810899326681,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN",-0.687304999999999
-0.0338750000000001,10.3904375,-1.11313182382898,0.301271281680828,0.463313502630543,-7.70780049301094,"WDR12_HUMAN",17,1.07553366784009,0.317802891835826,0.485503831923829,0.0338750000000001,"Non-significant",0.313807337997364,"WDR12","Ribosome biogenesis protein WDR12","WDR12_HUMAN",-0.0338750000000001
0.0825750000000021,9.53458,1.08733226815206,0.311789613259989,0.473749228324273,-7.73546046821082,"COX16_HUMAN",5,-1.07298070463057,0.318870541935495,0.487042817548111,-0.0825750000000021,"Non-significant",0.312432856839869,"COX16","Cytochrome c oxidase assembly protein COX16 homolog, mitochondrial","COX16_HUMAN",0.0825750000000021
0.181350000000001,6.800615,1.08477150666163,0.312849536802873,0.474743336051671,-7.73818053969766,"PRAG1_HUMAN",10,-1.07187190562335,0.319335137133614,0.487660289713018,-0.181350000000001,"Non-significant",0.311882607665894,"PRAG1","Inactive tyrosine-protein kinase PRAG1","PRAG1_HUMAN",0.181350000000001
-0.0483500000000028,10.250925,-1.62697471634156,0.146385998579789,0.284569029947194,-7.07534628185016,"DCA11_HUMAN",24,1.0709828607115,0.319708045486699,0.488137539038343,0.0483500000000028,"Non-significant",0.311457792691111,"DCAF11","DDB1- and CUL4-associated factor 11","DCA11_HUMAN",-0.0483500000000028
-0.222194999999999,5.8813125,-1.08394321032488,0.313192994190811,0.475049535005504,-7.73905937778229,"MOD5_HUMAN",8,1.07004136761044,0.320103333440812,0.48860029268397,0.222194999999999,"Non-significant",0.311046277209093,"TRIT1","tRNA dimethylallyltransferase","MOD5_HUMAN",-0.222194999999999
0.0465749999999989,10.8318375,1.00132105352798,0.348985633918009,0.51139428552561,-7.82423503777098,"PURB_HUMAN",10,-1.06987399366253,0.320173646726202,0.48860029268397,-0.0465749999999989,"Non-significant",0.311046277209093,"PURB","Transcriptional regulator protein Pur-beta","PURB_HUMAN",0.0465749999999989
-0.0962750000000003,11.4316875,-1.06508436951462,0.321094839372011,0.483947340414686,-7.75893741679747,"FRDA_HUMAN",7,1.0698291871662,0.320192471897438,0.48860029268397,0.0962750000000003,"Non-significant",0.311046277209093,"FXN","Frataxin, mitochondrial","FRDA_HUMAN",-0.0962750000000003
0.0777675000000002,9.75801375,1.31882621298053,0.227446808407418,0.383810553728009,-7.47179663176348,"SMRD2_HUMAN",21,-1.06919431138063,0.320459306284106,0.488915170383999,-0.0777675000000002,"Non-significant",0.310766486950025,"SMARCD2","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 2","SMRD2_HUMAN",0.0777675000000002
-0.0495750000000008,10.2964125,-1.01282431505293,0.343818995224223,0.507318170572727,-7.81267749797145,"PAF1_HUMAN",22,1.06884415369058,0.32060655156566,0.489047510153847,0.0495750000000008,"Non-significant",0.310648947838819,"PAF1","RNA polymerase II-associated factor 1 homolog","PAF1_HUMAN",-0.0495750000000008
-0.0834949999999992,9.94727,-1.10965833927614,0.302670465815086,0.464316829603974,-7.71155132095231,"ASCC2_HUMAN",25,1.06719096791926,0.321302466459349,0.490016572903947,0.0834949999999992,"Non-significant",0.309789231402062,"ASCC2","Activating signal cointegrator 1 complex subunit 2","ASCC2_HUMAN",-0.0834949999999992
-0.0805975000000014,8.92555375,-1.05354725765209,0.326006570805934,0.489100695436949,-7.77097266007972,"MYCPP_HUMAN",47,1.06678645725713,0.321472930678697,0.490122839283411,0.0805975000000014,"Non-significant",0.309695059283647,"DENND4A","C-myc promoter-binding protein","MYCPP_HUMAN",-0.0805975000000014
-0.039200000000001,10.80655,-0.994703430458836,0.351985011595908,0.513555026846521,-7.83083863746123,"TPPC1_HUMAN",9,1.06673785362463,0.321493417528225,0.490122839283411,0.039200000000001,"Non-significant",0.309695059283647,"TRAPPC1","Trafficking protein particle complex subunit 1","TPPC1_HUMAN",-0.039200000000001
-0.156887500000001,7.83796875,-1.07588009126154,0.316552206755849,0.479065996481469,-7.74758917757936,"WASF3_HUMAN",8,1.06599511692298,0.321806617356485,0.490496775990727,0.156887500000001,"Non-significant",0.309363842869228,"WASF3","Actin-binding protein WASF3","WASF3_HUMAN",-0.156887500000001
-0.0587000000000018,11.95475,-1.63272500228645,0.145162983307408,0.282871840422802,-7.06754965891753,"RAB43_HUMAN",18,1.06586842805224,0.321860064314588,0.490496775990727,0.0587000000000018,"Non-significant",0.309363842869228,"RAB43","Ras-related protein Rab-43","RAB43_HUMAN",-0.0587000000000018
0.0913749999999975,8.9862675,1.08551547259923,0.312541304886593,0.474417158196869,-7.73739076577367,"COX18_HUMAN",6,-1.06532699950651,0.322088559849603,0.490752465459819,-0.0913749999999975,"Non-significant",0.309137509898297,"COX18","Cytochrome c oxidase assembly protein COX18, mitochondrial","COX18_HUMAN",0.0913749999999975
-0.124727500000002,7.55256625,-1.08690331908004,0.311966958237684,0.473781063943444,-7.73591642467592,"ANR52_HUMAN",18,1.06395478507325,0.322668247232437,0.491543053595889,0.124727500000002,"Non-significant",0.308438436895461,"ANKRD52","Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C","ANR52_HUMAN",-0.124727500000002
0.0233749999999979,12.6230875,0.834953481735456,0.430455278840425,0.586839267813655,-7.97974473275081,"ACSM5_HUMAN",35,-1.06363537755365,0.322803299393149,0.491656127566389,-0.0233749999999979,"Non-significant",0.308338543806466,"ACSM5","Acyl-coenzyme A synthetase ACSM5, mitochondrial","ACSM5_HUMAN",0.0233749999999979
-0.5371,5.6080675,-1.08133401278883,0.314276886565812,0.476514739094253,-7.74182462283682,"NFIL3_HUMAN",6,1.06319382813171,0.322990070045055,0.49184791563191,0.5371,"Non-significant",0.308169164737448,"NFIL3","Nuclear factor interleukin-3-regulated protein","NFIL3_HUMAN",-0.5371
0.0753750000000011,11.4732875,1.52113230169052,0.170668335931857,0.317881887504065,-7.21646811499317,"S2542_HUMAN",15,-1.06300600478757,0.323069543457427,0.491876270440079,-0.0753750000000011,"Non-significant",0.308144128580157,"SLC25A42","Mitochondrial coenzyme A transporter SLC25A42","S2542_HUMAN",0.0753750000000011
0.088117500000001,9.63268125,1.05377729868584,0.325908056379239,0.489100695436949,-7.77073362467808,"MPH6_HUMAN",6,-1.06276092342288,0.323173267852456,0.491941529953184,-0.088117500000001,"Non-significant",0.308086512532829,"MPHOSPH6","M-phase phosphoprotein 6","MPH6_HUMAN",0.088117500000001
0.171409999999998,7.3030425,1.0781072784109,0.315621461543583,0.477963932205415,-7.74523768405565,"TFE3_HUMAN",9,-1.06244819990829,0.323305658661289,0.492050393326906,-0.171409999999998,"Non-significant",0.307990416697969,"TFE3","Transcription factor E3","TFE3_HUMAN",0.171409999999998
0.210195000000001,6.918685,1.07726170127218,0.315974571750369,0.47828136019817,-7.74613086976903,"SI1L3_HUMAN",31,-1.06203297713361,0.323481509216102,0.492165496932748,-0.210195000000001,"Non-significant",0.307888835608724,"SIPA1L3","Signal-induced proliferation-associated 1-like protein 3","SI1L3_HUMAN",0.210195000000001
-0.050275000000001,11.7929375,-1.53008164432092,0.168480525208988,0.315092106724722,-7.20471902909435,"PAXI_HUMAN",23,1.06198208831394,0.323503066337213,0.492165496932748,0.050275000000001,"Non-significant",0.307888835608724,"PXN","Paxillin","PAXI_HUMAN",-0.050275000000001
0.0611674999999989,7.71141875,1.0638562466905,0.321614880387757,0.484369867369897,-7.76022311811179,"PGAP6_HUMAN",10,-1.06088028116077,0.323970086436935,0.492783253419222,-0.0611674999999989,"Non-significant",0.307344059510843,"PGAP6","Post-GPI attachment to proteins factor 6","PGAP6_HUMAN",0.0611674999999989
-0.346787500000001,6.22774875,-1.0781871663634,0.315588116915253,0.477963932205415,-7.74515327197008,"CKS1_HUMAN",3,1.06048921390467,0.324135976385116,0.492865280210214,0.346787500000001,"Non-significant",0.307271774550103,"CKS1B","Cyclin-dependent kinases regulatory subunit 1","CKS1_HUMAN",-0.346787500000001
-0.0361750000000018,14.1800375,-1.09458611708598,0.308802818501277,0.470290632758428,-7.7277303587924,"SEPT7_HUMAN",26,1.06046567354672,0.324145964319868,0.492865280210214,0.0361750000000018,"Non-significant",0.307271774550103,"SEPTIN7","Septin-7","SEPT7_HUMAN",-0.0361750000000018
-0.3668225,5.52351875,-1.0845044698046,0.312960232036044,0.474785577242369,-7.73846392365967,"NSD3_HUMAN",6,1.05930002681182,0.324640843503159,0.493524908413774,0.3668225,"Non-significant",0.306690923412447,"NSD3","Histone-lysine N-methyltransferase NSD3","NSD3_HUMAN",-0.3668225
0.0957250000000016,9.3875875,1.06526848453777,0.321016934665961,0.483920157199732,-7.75874457666564,"WIPI3_HUMAN",8,-1.05871591599994,0.324889056173517,0.493809372141883,-0.0957250000000016,"Non-significant",0.306440671733212,"WDR45B","WD repeat domain phosphoinositide-interacting protein 3","WIPI3_HUMAN",0.0957250000000016
0.0345499999999994,11.992225,0.944157130634785,0.375550979246096,0.537623078705343,-7.88016739960819,"MACD1_HUMAN",9,-1.05758163610979,0.325371490361694,0.49444966283015,-0.0345499999999994,"Non-significant",0.305877914921896,"MACROD1","ADP-ribose glycohydrolase MACROD1","MACD1_HUMAN",0.0345499999999994
0.0578250000000011,10.5316875,1.23524693425151,0.255351763610171,0.413960751155438,-7.57085438644062,"ITPI2_HUMAN",48,-1.05709001963638,0.32558076290119,0.494674681678632,-0.0578250000000011,"Non-significant",0.305680317023415,"ITPRID2","Protein ITPRID2","ITPI2_HUMAN",0.0578250000000011
-0.0427749999999989,12.1626125,-1.17589067597219,0.276886394004643,0.437410302503476,-7.63862826791519,"CYFP1_HUMAN",60,1.05680726542436,0.325701174988896,0.494733428265612,0.0427749999999989,"Non-significant",0.305628744131845,"CYFIP1","Cytoplasmic FMR1-interacting protein 1","CYFP1_HUMAN",-0.0427749999999989
-0.11117,7.633635,-1.06002364331565,0.323242076600991,0.486111699853465,-7.76422844528837,"ETKMT_HUMAN",4,1.05671179015985,0.325741841547642,0.494733428265612,0.11117,"Non-significant",0.305628744131845,"ETFBKMT","Electron transfer flavoprotein beta subunit lysine methyltransferase","ETKMT_HUMAN",-0.11117
1.8672475,11.89602625,1.07343686212116,0.317575756386425,0.480075713273139,-7.75016472058919,"LRRC3_HUMAN",3,-1.05604607619658,0.326025506943405,0.495062704918616,-1.8672475,"Non-significant",0.305339789600906,"LRRC3","Leucine-rich repeat-containing protein 3","LRRC3_HUMAN",1.8672475
-0.451492500000001,7.13477625,-1.07346419715287,0.317564290242725,0.480075713273139,-7.75013592869293,"SGK3_HUMAN",11,1.05591557302876,0.326081138313338,0.495062704918616,0.451492500000001,"Non-significant",0.305339789600906,"SGK3","Serine/threonine-protein kinase Sgk3","SGK3_HUMAN",-0.451492500000001
0.0513650000000005,9.2694525,1.02738723448678,0.337363672847537,0.501270324931367,-7.79790389249799,"CACO1_HUMAN",29,-1.05532066520793,0.32633483356629,0.495354828115742,-0.0513650000000005,"Non-significant",0.30508359967697,"CALCOCO1","Calcium-binding and coiled-coil domain-containing protein 1","CACO1_HUMAN",0.0513650000000005
