logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,BM1_vs_B1,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
0.055250883102417,10.5186401605606,,0.3885076195723298,0.8658805316258986,,DNJB2_HUMAN,8,,0.3885076195723298,0.8658805316258986,-0.055250883102417,Non-significant,0.0625420248819648,DNAJB2,DnaJ homolog subfamily B member 2,DNJB2_HUMAN,P25686
0.0387289524078369,10.426377415657036,,0.3887181438749696,0.8661136075709668,,FBX3_HUMAN,8,,0.3887181438749696,0.8661136075709668,-0.0387289524078369,Non-significant,0.0624251381152862,FBXO3,F-box only protein 3,FBX3_HUMAN,Q9UK99
0.0547075271606445,12.11938762664794,,0.3891286641985066,0.8665230923503755,,RO60_HUMAN,8,,0.3891286641985066,0.8665230923503755,-0.0547075271606445,Non-significant,0.0622198590935043,RO60,RNA-binding protein RO60,RO60_HUMAN,P10155
-0.119111061096191,15.358721971511835,,0.3892879147787915,0.8665230923503755,,NAKD2_HUMAN,8,,0.3892879147787915,0.8665230923503755,0.119111061096191,Non-significant,0.0622198590935043,NADK2,"NAD kinase 2, mitochondrial",NAKD2_HUMAN,Q4G0N4
-0.04595947265625,9.565617799758911,,0.3892893537342586,0.8665230923503755,,CIAO3_HUMAN,8,,0.3892893537342586,0.8665230923503755,0.04595947265625,Non-significant,0.0622198590935043,CIAO3,Cytosolic iron-sulfur assembly component 3,CIAO3_HUMAN,Q9H6Q4
-0.650452852249146,7.99304711818695,,0.3894940896543905,0.8665230923503755,,DESM_HUMAN,4,,0.3894940896543905,0.8665230923503755,0.650452852249146,Non-significant,0.0622198590935043,DES,Desmin,DESM_HUMAN,P17661
0.253233194351196,7.0809073448181135,,0.3896244201538009,0.8665230923503755,,CABL1_HUMAN,8,,0.3896244201538009,0.8665230923503755,-0.253233194351196,Non-significant,0.0622198590935043,CABLES1,CDK5 and ABL1 enzyme substrate 1,CABL1_HUMAN,Q8TDN4
0.0836038589477539,14.845939397811865,,0.389657284897644,0.8665230923503755,,RCN1_HUMAN,8,,0.389657284897644,0.8665230923503755,-0.0836038589477539,Non-significant,0.0622198590935043,RCN1,Reticulocalbin-1,RCN1_HUMAN,Q15293
0.0535492897033691,11.23573160171509,,0.3896855883010549,0.8665230923503755,,TMUB1_HUMAN,8,,0.3896855883010549,0.8665230923503755,-0.0535492897033691,Non-significant,0.0622198590935043,TMUB1,Transmembrane and ubiquitin-like domain-containing protein 1,TMUB1_HUMAN,Q9BVT8
-0.0340449810028076,11.99220883846284,,0.3898064019578382,0.8665230923503755,,GDS1_HUMAN,8,,0.3898064019578382,0.8665230923503755,0.0340449810028076,Non-significant,0.0622198590935043,RAP1GDS1,Rap1 GTPase-GDP dissociation stimulator 1,GDS1_HUMAN,P52306
-0.0391309261322021,12.51169860363008,,0.3898988812725284,0.8665230923503755,,PIN1_HUMAN,8,,0.3898988812725284,0.8665230923503755,0.0391309261322021,Non-significant,0.0622198590935043,PIN1,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,PIN1_HUMAN,Q13526
-0.183659076690674,7.581838846206665,,0.3899618907348051,0.8665230923503755,,RRN3_HUMAN,8,,0.3899618907348051,0.8665230923503755,0.183659076690674,Non-significant,0.0622198590935043,RRN3,RNA polymerase I-specific transcription initiation factor RRN3,RRN3_HUMAN,Q9NYV6
0.0622482299804688,8.995753765106201,,0.3901896076516222,0.8666698202123261,,ARAP1_HUMAN,8,,0.3901896076516222,0.8666698202123261,-0.0622482299804688,Non-significant,0.0621463264815522,ARAP1,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 1",ARAP1_HUMAN,Q96P48
0.0789728164672852,13.19139742851257,,0.3902703687042713,0.8666698202123261,,SPB6_HUMAN,8,,0.3902703687042713,0.8666698202123261,-0.0789728164672852,Non-significant,0.0621463264815522,SERPINB6,Serpin B6,SPB6_HUMAN,P35237
-0.119726896286011,10.63905227184295,,0.3903459667304935,0.8666698202123261,,ORML1_HUMAN,8,,0.3903459667304935,0.8666698202123261,0.119726896286011,Non-significant,0.0621463264815522,ORMDL1,ORM1-like protein 1,ORML1_HUMAN,Q9P0S3
0.0715630054473877,13.08636462688445,,0.3904679982000663,0.8667053720568945,,SDC1_HUMAN,8,,0.3904679982000663,0.8667053720568945,-0.0715630054473877,Non-significant,0.0621285115618642,SDC1,Syndecan-1,SDC1_HUMAN,P18827
-0.120076417922974,11.419373393058777,,0.3905758498281556,0.8667094387473322,,MIEN1_HUMAN,8,,0.3905758498281556,0.8667094387473322,0.120076417922974,Non-significant,0.0621264738024016,MIEN1,Migration and invasion enhancer 1,MIEN1_HUMAN,Q9BRT3
-0.327172597249349,7.526426951090494,,0.3909241003498528,0.8672393750712171,,PCAT2_HUMAN,7,,0.3909241003498528,0.8672393750712171,0.327172597249349,Non-significant,0.0618610121849018,LPCAT2,Lysophosphatidylcholine acyltransferase 2,PCAT2_HUMAN,Q7L5N7
0.0633749961853027,10.369154930114735,,0.3910536619235712,0.8672393750712171,,MET_HUMAN,8,,0.3910536619235712,0.8672393750712171,-0.0633749961853027,Non-significant,0.0618610121849018,MET,Hepatocyte growth factor receptor,MET_HUMAN,P08581
-0.119329929351807,8.600918054580688,,0.3911329144816608,0.8672393750712171,,EXT2_HUMAN,8,,0.3911329144816608,0.8672393750712171,0.119329929351807,Non-significant,0.0618610121849018,EXT2,Exostosin-2,EXT2_HUMAN,Q93063
-0.0584487915039063,11.421808481216416,,0.391484821348099,0.8673514323969372,,RT29_HUMAN,8,,0.391484821348099,0.8673514323969372,0.0584487915039063,Non-significant,0.0618048999559251,DAP3,Small ribosomal subunit protein mS29,RT29_HUMAN,P51398
0.050736665725708,12.02590596675875,,0.3915951191960893,0.8673514323969372,,DUS23_HUMAN,8,,0.3915951191960893,0.8673514323969372,-0.050736665725708,Non-significant,0.0618048999559251,DUSP23,Dual specificity protein phosphatase 23,DUS23_HUMAN,Q9BVJ7
-0.0771293640136719,10.86269187927245,,0.3916863794728991,0.8673514323969372,,SRRM1_HUMAN,8,,0.3916863794728991,0.8673514323969372,0.0771293640136719,Non-significant,0.0618048999559251,SRRM1,Serine/arginine repetitive matrix protein 1,SRRM1_HUMAN,Q8IYB3
-0.044093132019043,9.27567958831787,,0.3916887032053014,0.8673514323969372,,DCNL3_HUMAN,8,,0.3916887032053014,0.8673514323969372,0.044093132019043,Non-significant,0.0618048999559251,DCUN1D3,DCN1-like protein 3,DCNL3_HUMAN,Q8IWE4
-0.145511865615845,8.26708972454071,,0.3917254913610218,0.8673514323969372,,PRP16_HUMAN,8,,0.3917254913610218,0.8673514323969372,0.145511865615845,Non-significant,0.0618048999559251,DHX38,Pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16,PRP16_HUMAN,Q92620
0.0495932102203369,10.576308131217935,,0.3918200415708733,0.8673514323969372,,TSN9_HUMAN,8,,0.3918200415708733,0.8673514323969372,-0.0495932102203369,Non-significant,0.0618048999559251,TSPAN9,Tetraspanin-9,TSN9_HUMAN,O75954
0.143973827362061,8.984097480773928,,0.3920863307287467,0.8674886421658183,,RIC8B_HUMAN,8,,0.3920863307287467,0.8674886421658183,-0.143973827362061,Non-significant,0.0617362026200884,RIC8B,Synembryn-B,RIC8B_HUMAN,Q9NVN3
0.0654544830322266,7.536699771881103,,0.3921273086094445,0.8674886421658183,,LRP10_HUMAN,5,,0.3921273086094445,0.8674886421658183,-0.0654544830322266,Non-significant,0.0617362026200884,LRP10,Low-density lipoprotein receptor-related protein 10,LRP10_HUMAN,Q7Z4F1
0.102195262908936,7.534688830375671,,0.3922267278565286,0.8674886421658183,,TCPR2_HUMAN,8,,0.3922267278565286,0.8674886421658183,-0.102195262908936,Non-significant,0.0617362026200884,TECPR2,Tectonin beta-propeller repeat-containing protein 2,TCPR2_HUMAN,O15040
-0.0538029670715332,9.683064222335815,,0.3923924609283654,0.8674886421658183,,WDR81_HUMAN,8,,0.3923924609283654,0.8674886421658183,0.0538029670715332,Non-significant,0.0617362026200884,WDR81,WD repeat-containing protein 81,WDR81_HUMAN,Q562E7
-0.202779531478882,8.545606970787045,,0.3924257200614707,0.8674886421658183,,PAK4_HUMAN,8,,0.3924257200614707,0.8674886421658183,0.202779531478882,Non-significant,0.0617362026200884,PAK4,Serine/threonine-protein kinase PAK 4,PAK4_HUMAN,O96013
0.102292776107788,8.481280207633972,,0.3925187140515427,0.8674886421658183,,T22D4_HUMAN,8,,0.3925187140515427,0.8674886421658183,-0.102292776107788,Non-significant,0.0617362026200884,TSC22D4,TSC22 domain family protein 4,T22D4_HUMAN,Q9Y3Q8
-0.154957294464111,12.72297716140746,,0.3927115373461559,0.8676802210283311,,VWA8_HUMAN,8,,0.3927115373461559,0.8676802210283311,0.154957294464111,Non-significant,0.0616403022786963,VWA8,von Willebrand factor A domain-containing protein 8,VWA8_HUMAN,A3KMH1
0.230289816856384,7.186404168605804,,0.3930321025811073,0.8678768079867956,,NSL1_HUMAN,6,,0.3930321025811073,0.8678768079867956,-0.230289816856384,Non-significant,0.061541916999258,NSL1,Kinetochore-associated protein NSL1 homolog,NSL1_HUMAN,Q96IY1
0.0642457008361816,9.944286584854126,,0.393094405811247,0.8678768079867956,,MCRI1_HUMAN,8,,0.393094405811247,0.8678768079867956,-0.0642457008361816,Non-significant,0.061541916999258,MCRIP1,Mapk-regulated corepressor-interacting protein 1,MCRI1_HUMAN,C9JLW8
0.557391325632731,7.075418551762898,,0.3932757222239347,0.8678768079867956,,IL8_HUMAN,5,,0.3932757222239347,0.8678768079867956,-0.557391325632731,Non-significant,0.061541916999258,CXCL8,Interleukin-8,IL8_HUMAN,P10145
-0.199244181315104,6.678769111633299,,0.3933851659834782,0.8678768079867956,,CPEB3_HUMAN,6,,0.3933851659834782,0.8678768079867956,0.199244181315104,Non-significant,0.061541916999258,CPEB3,Cytoplasmic polyadenylation element-binding protein 3,CPEB3_HUMAN,Q8NE35
0.188383817672729,6.662782549858095,,0.3933965121246952,0.8678768079867956,,EPCR_HUMAN,8,,0.3933965121246952,0.8678768079867956,-0.188383817672729,Non-significant,0.061541916999258,PROCR,Endothelial protein C receptor,EPCR_HUMAN,Q9UNN8
-0.226241827011108,8.734891295433044,,0.393470339698641,0.8678768079867956,,SOAT1_HUMAN,8,,0.393470339698641,0.8678768079867956,0.226241827011108,Non-significant,0.061541916999258,SOAT1,Sterol O-acyltransferase 1,SOAT1_HUMAN,P35610
0.205567240715027,7.566915452480316,,0.3935436485880185,0.8678768079867956,,MD2BP_HUMAN,8,,0.3935436485880185,0.8678768079867956,-0.205567240715027,Non-significant,0.061541916999258,MAD2L1BP,MAD2L1-binding protein,MD2BP_HUMAN,Q15013
-0.201576471328735,6.958960294723511,,0.3937190110915555,0.8680293731589714,,ADPRM_HUMAN,8,,0.3937190110915555,0.8680293731589714,0.201576471328735,Non-significant,0.0614655785274018,ADPRM,Manganese-dependent ADP-ribose/CDP-alcohol diphosphatase,ADPRM_HUMAN,Q3LIE5
0.160786986351013,7.460005223751066,,0.3939266333936745,0.8682529598256375,,PHAG1_HUMAN,8,,0.3939266333936745,0.8682529598256375,-0.160786986351013,Non-significant,0.0613537275291484,PAG1,Phosphoprotein associated with glycosphingolipid-enriched microdomains 1,PHAG1_HUMAN,Q9NWQ8
0.0982451438903809,6.937052011489867,,0.3941547327903267,0.8683642236567747,,KIF5C_HUMAN,8,,0.3941547327903267,0.8683642236567747,-0.0982451438903809,Non-significant,0.0612980776502644,KIF5C,Kinesin heavy chain isoform 5C,KIF5C_HUMAN,O60282
-0.251229763031006,10.404641628265384,,0.3941895576746533,0.8683642236567747,,CNIH4_HUMAN,8,,0.3941895576746533,0.8683642236567747,0.251229763031006,Non-significant,0.0612980776502644,CNIH4,Protein cornichon homolog 4,CNIH4_HUMAN,Q9P003
0.0408425331115723,10.83124423027039,,0.3947350486703962,0.8685037264752965,,BSDC1_HUMAN,8,,0.3947350486703962,0.8685037264752965,-0.0408425331115723,Non-significant,0.0612283137923733,BSDC1,BSD domain-containing protein 1,BSDC1_HUMAN,Q9NW68
-0.116709232330322,8.014907479286194,,0.3947522475324009,0.8685037264752965,,I2BP1_HUMAN,8,,0.3947522475324009,0.8685037264752965,0.116709232330322,Non-significant,0.0612283137923733,IRF2BP1,Interferon regulatory factor 2-binding protein 1,I2BP1_HUMAN,Q8IU81
0.195160388946533,8.776890277862547,,0.3948438476554614,0.8685037264752965,,SCOC_HUMAN,8,,0.3948438476554614,0.8685037264752965,-0.195160388946533,Non-significant,0.0612283137923733,SCOC,Short coiled-coil protein,SCOC_HUMAN,Q9UIL1
0.0425505638122559,12.831913709640483,,0.3948909018878723,0.8685037264752965,,EMD_HUMAN,8,,0.3948909018878723,0.8685037264752965,-0.0425505638122559,Non-significant,0.0612283137923733,EMD,Emerin,EMD_HUMAN,P50402
-0.0980706214904785,9.70745396614075,,0.3950326946748168,0.8685037264752965,,PWP2_HUMAN,8,,0.3950326946748168,0.8685037264752965,0.0980706214904785,Non-significant,0.0612283137923733,PWP2,Periodic tryptophan protein 2 homolog,PWP2_HUMAN,Q15269
-0.0823659896850586,11.165811061859124,,0.395045922362336,0.8685037264752965,,RT17_HUMAN,8,,0.395045922362336,0.8685037264752965,0.0823659896850586,Non-significant,0.0612283137923733,MRPS17,Small ribosomal subunit protein uS17m,RT17_HUMAN,Q9Y2R5
-0.176828384399414,11.55016732215881,,0.3951961116620421,0.8685037264752965,,ACOT4_HUMAN,8,,0.3951961116620421,0.8685037264752965,0.176828384399414,Non-significant,0.0612283137923733,ACOT4,Peroxisomal succinyl-coenzyme A thioesterase,ACOT4_HUMAN,Q8N9L9
-0.0744121074676514,13.24156820774079,,0.3952500088229115,0.8685037264752965,,CN37_HUMAN,8,,0.3952500088229115,0.8685037264752965,0.0744121074676514,Non-significant,0.0612283137923733,CNP,"2',3'-cyclic-nucleotide 3'-phosphodiesterase",CN37_HUMAN,P09543
-0.157508373260498,7.139156222343445,,0.3952756125452753,0.8685037264752965,,RNH1_HUMAN,8,,0.3952756125452753,0.8685037264752965,0.157508373260498,Non-significant,0.0612283137923733,RNASEH1,Ribonuclease H1,RNH1_HUMAN,O60930
-0.0602161884307861,8.565604567527771,,0.3953152741546885,0.8685037264752965,,CDK7_HUMAN,8,,0.3953152741546885,0.8685037264752965,0.0602161884307861,Non-significant,0.0612283137923733,CDK7,Cyclin-dependent kinase 7,CDK7_HUMAN,P50613
0.0641977787017822,8.79017174243927,,0.3956115800947783,0.8685915181513835,,CC85C_HUMAN,8,,0.3956115800947783,0.8685915181513835,-0.0641977787017822,Non-significant,0.06118441586492,CCDC85C,Coiled-coil domain-containing protein 85C,CC85C_HUMAN,A6NKD9
-0.102133750915527,10.456538200378423,,0.3958426765992955,0.8685915181513835,,LSM12_HUMAN,8,,0.3958426765992955,0.8685915181513835,0.102133750915527,Non-significant,0.06118441586492,LSM12,Protein LSM12,LSM12_HUMAN,Q3MHD2
-0.101930022239685,7.777908742427826,,0.3958894760164939,0.8685915181513835,,NPRL2_HUMAN,8,,0.3958894760164939,0.8685915181513835,0.101930022239685,Non-significant,0.06118441586492,NPRL2,GATOR1 complex protein NPRL2,NPRL2_HUMAN,Q8WTW4
0.0879597663879395,11.346632003784174,,0.3959364899119332,0.8685915181513835,,JAGN1_HUMAN,8,,0.3959364899119332,0.8685915181513835,-0.0879597663879395,Non-significant,0.06118441586492,JAGN1,Protein jagunal homolog 1,JAGN1_HUMAN,Q8N5M9
0.105014324188232,7.4839019775390625,,0.3959668703822381,0.8685915181513835,,OLFM4_HUMAN,8,,0.3959668703822381,0.8685915181513835,-0.105014324188232,Non-significant,0.06118441586492,OLFM4,Olfactomedin-4,OLFM4_HUMAN,Q6UX06
0.0644171237945557,14.853703379631035,,0.3959927324954381,0.8685915181513835,,ACPH_HUMAN,8,,0.3959927324954381,0.8685915181513835,-0.0644171237945557,Non-significant,0.06118441586492,APEH,Acylamino-acid-releasing enzyme,ACPH_HUMAN,P13798
-0.267150481541951,6.251539270083111,,0.3963366785411447,0.8689548075343326,,TBPL1_HUMAN,7,,0.3963366785411447,0.8689548075343326,0.267150481541951,Non-significant,0.0610028096834726,TBPL1,TATA box-binding protein-like 1,TBPL1_HUMAN,P62380
-0.0768435001373291,11.739931702613823,,0.3964135228997594,0.8689548075343326,,SGPL1_HUMAN,8,,0.3964135228997594,0.8689548075343326,0.0768435001373291,Non-significant,0.0610028096834726,SGPL1,Sphingosine-1-phosphate lyase 1,SGPL1_HUMAN,O95470
-0.086050271987915,13.41456997394563,,0.3964937921448159,0.8689548075343326,,DHX9_HUMAN,8,,0.3964937921448159,0.8689548075343326,0.086050271987915,Non-significant,0.0610028096834726,DHX9,ATP-dependent RNA helicase A,DHX9_HUMAN,Q08211
0.0873253345489502,11.324726223945635,,0.3967101699258561,0.8689548075343326,,5NTD_HUMAN,8,,0.3967101699258561,0.8689548075343326,-0.0873253345489502,Non-significant,0.0610028096834726,NT5E,5'-nucleotidase,5NTD_HUMAN,P21589
0.391581654548645,7.829149782657623,,0.396742732659142,0.8689548075343326,,SVIP_HUMAN,8,,0.396742732659142,0.8689548075343326,-0.391581654548645,Non-significant,0.0610028096834726,SVIP,Small VCP/p97-interacting protein,SVIP_HUMAN,Q8NHG7
0.0797486305236816,15.54157876968384,,0.3969954949975937,0.8689548075343326,,1433G_HUMAN,8,,0.3969954949975937,0.8689548075343326,-0.0797486305236816,Non-significant,0.0610028096834726,YWHAG,14-3-3 protein gamma,1433G_HUMAN,P61981
0.0249111652374268,13.647534251213074,,0.3971513573645181,0.8689548075343326,,PSMD3_HUMAN,8,,0.3971513573645181,0.8689548075343326,-0.0249111652374268,Non-significant,0.0610028096834726,PSMD3,26S proteasome non-ATPase regulatory subunit 3,PSMD3_HUMAN,O43242
-0.134652853012085,9.404839158058168,,0.3972641360691823,0.8689548075343326,,EST1A_HUMAN,8,,0.3972641360691823,0.8689548075343326,0.134652853012085,Non-significant,0.0610028096834726,SMG6,Telomerase-binding protein EST1A,EST1A_HUMAN,Q86US8
-0.11002779006958,8.429432868957518,,0.3972749024785693,0.8689548075343326,,CBP_HUMAN,8,,0.3972749024785693,0.8689548075343326,0.11002779006958,Non-significant,0.0610028096834726,CREBBP,CREB-binding protein,CBP_HUMAN,Q92793
0.236366271972656,8.818859100341797,,0.3973480796534964,0.8689548075343326,,S6A12_HUMAN,8,,0.3973480796534964,0.8689548075343326,-0.236366271972656,Non-significant,0.0610028096834726,SLC6A12,Sodium- and chloride-dependent betaine transporter,S6A12_HUMAN,P48065
-0.349190711975098,6.138237476348875,,0.3973786071977134,0.8689548075343326,,TNF10_HUMAN,5,,0.3973786071977134,0.8689548075343326,0.349190711975098,Non-significant,0.0610028096834726,TNFSF10,Tumor necrosis factor ligand superfamily member 10,TNF10_HUMAN,P50591
0.0807435512542725,12.407644391059875,,0.3975683728118758,0.8689548075343326,,LYRIC_HUMAN,8,,0.3975683728118758,0.8689548075343326,-0.0807435512542725,Non-significant,0.0610028096834726,MTDH,Protein LYRIC,LYRIC_HUMAN,Q86UE4
0.0311245918273926,12.855871438980085,,0.3977471634265207,0.8689548075343326,,GGT1_HUMAN,8,,0.3977471634265207,0.8689548075343326,-0.0311245918273926,Non-significant,0.0610028096834726,GGT1,Glutathione hydrolase 1 proenzyme,GGT1_HUMAN,P19440
-0.101315975189209,9.40758323669434,,0.3977496239654347,0.8689548075343326,,INT3_HUMAN,8,,0.3977496239654347,0.8689548075343326,0.101315975189209,Non-significant,0.0610028096834726,INTS3,Integrator complex subunit 3,INT3_HUMAN,Q68E01
0.0334527492523193,12.76172506809234,,0.3978512177426592,0.8689548075343326,,SURF1_HUMAN,8,,0.3978512177426592,0.8689548075343326,-0.0334527492523193,Non-significant,0.0610028096834726,SURF1,Surfeit locus protein 1,SURF1_HUMAN,Q15526
0.0557487010955811,13.784498572349534,,0.3979226998742369,0.8689548075343326,,PLSI_HUMAN,8,,0.3979226998742369,0.8689548075343326,-0.0557487010955811,Non-significant,0.0610028096834726,PLS1,Plastin-1,PLSI_HUMAN,Q14651
0.178009827931723,7.09729218482971,,0.3980519238020474,0.8689548075343326,,RTN2_HUMAN,6,,0.3980519238020474,0.8689548075343326,-0.178009827931723,Non-significant,0.0610028096834726,RTN2,Reticulon-2,RTN2_HUMAN,O75298
-0.151790618896484,7.605764031410217,,0.3980716518918747,0.8689548075343326,,VWA1_HUMAN,8,,0.3980716518918747,0.8689548075343326,0.151790618896484,Non-significant,0.0610028096834726,VWA1,von Willebrand factor A domain-containing protein 1,VWA1_HUMAN,Q6PCB0
-0.0381686687469482,12.529962897300734,,0.3982254629060046,0.869058504873622,,TIM50_HUMAN,8,,0.3982254629060046,0.869058504873622,0.0381686687469482,Non-significant,0.0609509859350889,TIMM50,Mitochondrial import inner membrane translocase subunit TIM50,TIM50_HUMAN,Q3ZCQ8
0.568868637084961,6.453880310058596,,0.3984730655851984,0.8692200197648221,,PKHB2_HUMAN,4,,0.3984730655851984,0.8692200197648221,-0.568868637084961,Non-significant,0.060870279621111,PLEKHB2,Pleckstrin homology domain-containing family B member 2,PKHB2_HUMAN,Q96CS7
-0.0514600276947021,12.64365351200104,,0.3985121264927894,0.8692200197648221,,S23IP_HUMAN,8,,0.3985121264927894,0.8692200197648221,0.0514600276947021,Non-significant,0.060870279621111,SEC23IP,SEC23-interacting protein,S23IP_HUMAN,Q9Y6Y8
-0.125700712203979,7.501866221427917,,0.3987403878506227,0.8694180911626669,,UTP11_HUMAN,8,,0.3987403878506227,0.8694180911626669,0.125700712203979,Non-significant,0.0607713270962142,UTP11,Probable U3 small nucleolar RNA-associated protein 11,UTP11_HUMAN,Q9Y3A2
