logFC,AveExpr,t,P.Value,adj.P.Val,B,gene,count,sca.t,sca.P.Value,sca.adj.pval,C_vs_D,Diff_Abund,negLog10_sca_adjPval,Genes,ProtDesc,Protein.Names,Protein.Ids
-0.11345911026001,10.1384756565094,,0.010707232698887828,0.04181358976376023,,F91A1_HUMAN,8,,0.010707232698887828,0.04181358976376023,0.11345911026001,Down,1.3786825459710266,FAM91A1,Protein FAM91A1,F91A1_HUMAN,Q658Y4
0.297908544540405,8.493232131004335,,0.04310405984923892,0.11411380000347214,,LAR1B_HUMAN,8,,0.04310405984923892,0.11411380000347214,-0.297908544540405,Non-significant,0.9426618323306463,LARP1B,La-related protein 1B,LAR1B_HUMAN,Q659C4
0.0705459117889404,10.814028143882751,,0.13508168754188174,0.26287734611372404,,TBC9B_HUMAN,8,,0.13508168754188174,0.26287734611372404,-0.0705459117889404,Non-significant,0.5802468383200875,TBC1D9B,TBC1 domain family member 9B,TBC9B_HUMAN,Q66K14
-0.162136316299438,10.815400004386916,,0.07261678104082928,0.16641855891144516,,MAP1S_HUMAN,8,,0.07261678104082928,0.16641855891144516,0.162136316299438,Non-significant,0.7787982430489685,MAP1S,Microtubule-associated protein 1S,MAP1S_HUMAN,Q66K74
-0.23164176940918,9.386107444763184,,0.144362812455004,0.2752886746394066,,2ABD_HUMAN,8,,0.144362812455004,0.2752886746394066,0.23164176940918,Non-significant,0.5602116550897215,PPP2R2D,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B delta isoform,2ABD_HUMAN,Q66LE6
-0.20632004737854,10.09146726131439,,0.0018588065315106326,0.01220139285225464,,AR6P4_HUMAN,8,,0.0018588065315106326,0.01220139285225464,0.20632004737854,Down,1.9135905895285068,ARL6IP4,ADP-ribosylation factor-like protein 6-interacting protein 4,AR6P4_HUMAN,Q66PJ3
-0.132787466049194,10.696051239967336,,0.0067188032502364615,0.029709935847303744,,A16L1_HUMAN,8,,0.0067188032502364615,0.029709935847303744,0.132787466049194,Down,1.5270982859678628,ATG16L1,Autophagy-related protein 16-1,A16L1_HUMAN,Q676U5
-0.336767355600993,6.800078312555951,,0.05508451477182533,0.1362740730550333,,CR3L3_HUMAN,6,,0.05508451477182533,0.1362740730550333,0.336767355600993,Non-significant,0.8655867633890802,CREB3L3,Cyclic AMP-responsive element-binding protein 3-like protein 3,CR3L3_HUMAN,Q68CJ9
0.362067699432373,16.828767061233513,,1.3687361242388947e-06,8.046664033157612e-05,,ACS2B_HUMAN,8,,1.3687361242388947e-06,8.046664033157612e-05,-0.362067699432373,Up,4.094384131094037,ACSM2B,"Acyl-coenzyme A synthetase ACSM2B, mitochondrial",ACS2B_HUMAN,Q68CK6
0.0743932723999023,9.351960659027103,,0.5212912439749294,0.6815242550929347,,HGNAT_HUMAN,8,,0.5212912439749294,0.6815242550929347,-0.0743932723999023,Non-significant,0.16651868324006305,HGSNAT,Heparan-alpha-glucosaminide N-acetyltransferase,HGNAT_HUMAN,Q68CP4
0.154077887535095,7.284946262836455,,0.5672625528679522,0.7216004455671268,,ARID2_HUMAN,8,,0.5672625528679522,0.7216004455671268,-0.154077887535095,Non-significant,0.14170320730191746,ARID2,AT-rich interactive domain-containing protein 2,ARID2_HUMAN,Q68CP9
-0.0505962371826172,6.70565390586853,,0.667994467667747,0.8032149478070001,,UTP25_HUMAN,8,,0.667994467667747,0.8032149478070001,0.0505962371826172,Non-significant,0.09516821791607447,UTP25,U3 small nucleolar RNA-associated protein 25 homolog,UTP25_HUMAN,Q68CQ4
0.12941575050354,9.410982251167297,,0.009808695071420586,0.03924440609046293,,GL8D1_HUMAN,8,,0.009808695071420586,0.03924440609046293,-0.12941575050354,Up,1.4062222389742696,GLT8D1,Glycosyltransferase 8 domain-containing protein 1,GL8D1_HUMAN,Q68CQ7
-0.271650155385335,6.294800202051798,,0.14497179585481823,0.2761915942523803,,SE1L3_HUMAN,5,,0.14497179585481823,0.2761915942523803,0.271650155385335,Non-significant,0.5587895430830883,SEL1L3,Protein sel-1 homolog 3,SE1L3_HUMAN,Q68CR1
0.171104669570923,10.391685843467709,,0.0060080863132148605,0.02739929295187582,,TENS3_HUMAN,8,,0.0060080863132148605,0.02739929295187582,-0.171104669570923,Up,1.5622606441526312,TNS3,Tensin-3,TENS3_HUMAN,Q68CZ2
0.0118754704793291,6.544181029001871,,0.9785935361326521,1.0,,HAUS3_HUMAN,6,,0.9785935361326521,1.0,-0.0118754704793291,Non-significant,-0.0,HAUS3,HAUS augmin-like complex subunit 3,HAUS3_HUMAN,Q68CZ6
-0.0904370148976641,7.393070022265116,,0.8243857235306208,0.9193163552610342,,SPT2_HUMAN,5,,0.8243857235306208,0.9193163552610342,0.0904370148976641,Non-significant,0.03653501342138307,SPTY2D1,Protein SPT2 homolog,SPT2_HUMAN,Q68D10
0.0276885032653809,9.834323406219479,,0.5957673323610512,0.7459899920258003,,MBLC2_HUMAN,8,,0.5957673323610512,0.7459899920258003,-0.0276885032653809,Non-significant,0.1272669988505549,MBLAC2,Acyl-coenzyme A thioesterase MBLAC2,MBLC2_HUMAN,Q68D91
-0.287082433700562,7.933497309684753,,0.005696914600988108,0.02630387409765404,,LMBD2_HUMAN,8,,0.005696914600988108,0.02630387409765404,0.287082433700562,Down,1.579980282866662,LMBRD2,G-protein coupled receptor-associated protein LMBRD2,LMBD2_HUMAN,Q68DH5
-0.459308624267578,8.394030809402466,,4.4664387767820304e-07,3.966612626745538e-05,,ZFY26_HUMAN,8,,4.4664387767820304e-07,3.966612626745538e-05,0.459308624267578,Down,4.401580209982447,ZFYVE26,Zinc finger FYVE domain-containing protein 26,ZFY26_HUMAN,Q68DK2
0.223442792892456,10.846715331077565,,0.002511728394731236,0.014905074285491522,,MSL1_HUMAN,8,,0.002511728394731236,0.014905074285491522,-0.223442792892456,Up,1.8266658551430137,MSL1,Male-specific lethal 1 homolog,MSL1_HUMAN,Q68DK7
0.219715118408203,7.357592821121215,,0.045089675202998294,0.11768641920815008,,CRBG3_HUMAN,8,,0.045089675202998294,0.11768641920815008,-0.219715118408203,Non-significant,0.9292736510330301,CRYBG3,Very large A-kinase anchor protein,CRBG3_HUMAN,Q68DQ2
-0.258186101913452,9.416314244270325,,0.00764614640428556,0.03247222801070024,,INT3_HUMAN,8,,0.00764614640428556,0.03247222801070024,0.258186101913452,Down,1.4884879121883914,INTS3,Integrator complex subunit 3,INT3_HUMAN,Q68E01
-0.0522186756134033,11.05103313922881,,0.2684472894863293,0.4290315951531809,,RHG17_HUMAN,8,,0.2684472894863293,0.4290315951531809,0.0522186756134033,Non-significant,0.36751072390986933,ARHGAP17,Rho GTPase-activating protein 17,RHG17_HUMAN,Q68EM7
,,,1.0,1.0,,NCAS2_HUMAN,1,,1.0,1.0,,Non-significant,-0.0,NCBP2AS2,Protein NCBP2AS2,NCAS2_HUMAN,Q69YL0
-0.0805320739746094,9.586731672286989,,0.41643266987578353,0.5847411727513585,,C19L1_HUMAN,8,,0.41643266987578353,0.5847411727513585,0.0805320739746094,Non-significant,0.2330363255757763,CWF19L1,CWF19-like protein 1,C19L1_HUMAN,Q69YN2
-0.599779725074768,7.160187065601349,,0.001013704232526951,0.008048436525827419,,VIR_HUMAN,8,,0.001013704232526951,0.008048436525827419,0.599779725074768,Down,2.0942884766697603,VIRMA,Protein virilizer homolog,VIR_HUMAN,Q69YN4
-0.12796425819397,11.748978972434976,,0.000825814988513664,0.007028909620397094,,CYTSA_HUMAN,8,,0.000825814988513664,0.007028909620397094,0.12796425819397,Down,2.1531120409222666,SPECC1L,Cytospin-A,CYTSA_HUMAN,Q69YQ0
0.0069470405578613,9.513657331466675,,0.9584502221586594,1.0,,UQCC6_HUMAN,8,,0.9584502221586594,1.0,-0.0069470405578613,Non-significant,-0.0,UQCC6,Ubiquinol-cytochrome c reductase complex assembly factor 6,UQCC6_HUMAN,Q69YU5
-0.167060017585754,7.0066580176353455,,0.1146564737499341,0.23372722173924065,,HEAT6_HUMAN,8,,0.1146564737499341,0.23372722173924065,0.167060017585754,Non-significant,0.6312907032575104,HEATR6,HEAT repeat-containing protein 6,HEAT6_HUMAN,Q6AI08
-0.142723162968953,7.156861503918966,,0.5715385978293874,0.7253425255565487,,ANR40_HUMAN,7,,0.5715385978293874,0.7253425255565487,0.142723162968953,Non-significant,0.13945685987018921,ANKRD40,Ankyrin repeat domain-containing protein 40,ANR40_HUMAN,Q6AI12
0.101343154907227,8.604159116744995,,0.29031013927679156,0.4526570872312818,,WWC2_HUMAN,8,,0.29031013927679156,0.4526570872312818,-0.101343154907227,Non-significant,0.34423067551144304,WWC2,Protein WWC2,WWC2_HUMAN,Q6AWC2
-0.11514687538147,7.958793163299559,,0.517418168192142,0.6788459764181378,,NB5R2_HUMAN,8,,0.517418168192142,0.6788459764181378,0.11514687538147,Non-significant,0.16822875175725863,CYB5R2,NADH-cytochrome b5 reductase 2,NB5R2_HUMAN,Q6BCY4
-0.500173807144165,8.699808239936829,,0.005127096292401118,0.024519849365535907,,BLT3A_HUMAN,8,,0.005127096292401118,0.024519849365535907,0.500173807144165,Down,1.6104822021763587,BLTP3A,Bridge-like lipid transfer protein family member 3A,BLT3A_HUMAN,Q6BDS2
-0.793900012969971,6.636784911155701,,0.0002400787490450432,0.0030492244855347076,,ZN787_HUMAN,8,,0.0002400787490450432,0.0030492244855347076,0.793900012969971,Down,2.515810601465985,ZNF787,Zinc finger protein 787,ZN787_HUMAN,Q6DD87
0.0083124637603759,13.737335324287415,,0.637595691233668,0.7795704402937965,,ATLA3_HUMAN,8,,0.637595691233668,0.7795704402937965,-0.0083124637603759,Non-significant,0.10814463679489307,ATL3,Atlastin-3,ATLA3_HUMAN,Q6DD88
0.259949207305908,7.49400794506073,,0.00931280646595673,0.03784208675429715,,ADAL_HUMAN,8,,0.00931280646595673,0.03784208675429715,-0.259949207305908,Up,1.422024922986724,ADAL,Adenosine deaminase-like protein,ADAL_HUMAN,Q6DHV7
-0.415276527404785,8.82764744758606,,0.0013726605205167913,0.009826754946702296,,RL7L_HUMAN,8,,0.0013726605205167913,0.009826754946702296,0.415276527404785,Down,2.007589873969543,RPL7L1,Ribosomal protein uL30-like,RL7L_HUMAN,Q6DKI1
-0.0045676231384277,9.244750022888184,,0.9622783829670237,1.0,,NXN_HUMAN,8,,0.9622783829670237,1.0,0.0045676231384277,Non-significant,-0.0,NXN,Nucleoredoxin,NXN_HUMAN,Q6DKJ4
0.15789008140564,10.15787518024445,,0.029897107683006418,0.08764333684947155,,TTC19_HUMAN,8,,0.029897107683006418,0.08764333684947155,-0.15789008140564,Non-significant,1.0572810958794197,TTC19,"Tetratricopeptide repeat protein 19, mitochondrial",TTC19_HUMAN,Q6DKK2
-0.229669570922852,13.482468366622935,,0.03645258641056736,0.10106575640658493,,H2B2C_HUMAN;H2B2D_HUMAN,8,,0.03645258641056736,0.10106575640658493,0.229669570922852,Non-significant,0.9953959692640414,H2BC20P;H2BC19P,Putative histone H2B type 2-C;Putative histone H2B type 2-D,H2B2C_HUMAN;H2B2D_HUMAN,Q6DN03;Q6DRA6
0.159727334976196,10.565853238105763,,0.056209190113018274,0.13819118101333128,,IQEC1_HUMAN,8,,0.056209190113018274,0.13819118101333128,-0.159727334976196,Non-significant,0.859519671574374,IQSEC1,IQ motif and SEC7 domain-containing protein 1,IQEC1_HUMAN,Q6DN90
0.45024037361145,9.852952361106873,,0.0008290667232267179,0.007041885480406935,,VASN_HUMAN,8,,0.0008290667232267179,0.007041885480406935,-0.45024037361145,Up,2.1523110419798006,VASN,Vasorin,VASN_HUMAN,Q6EMK4
-0.0500969886779785,12.651242256164565,,0.3874702441024013,0.5557582459137145,,CPIN1_HUMAN,8,,0.3874702441024013,0.5557582459137145,0.0500969886779785,Non-significant,0.25511408485343046,CIAPIN1,Anamorsin,CPIN1_HUMAN,Q6FI81
-0.237896203994751,9.426765084266663,,0.006156055379331387,0.027855979779727043,,ZFAN6_HUMAN,8,,0.006156055379331387,0.027855979779727043,0.237896203994751,Down,1.5550815614750264,ZFAND6,AN1-type zinc finger protein 6,ZFAN6_HUMAN,Q6FIF0
-0.259655237197876,9.641250491142273,,0.009512401083967382,0.03837907889097973,,SMYD5_HUMAN,8,,0.009512401083967382,0.03837907889097973,0.259655237197876,Down,1.415905452668946,SMYD5,Histone-lysine N-trimethyltransferase SMYD5,SMYD5_HUMAN,Q6GMV2
0.0824835300445557,12.591732382774357,,0.03788898243207346,0.10377788469974034,,PTRD1_HUMAN,8,,0.03788898243207346,0.10377788469974034,-0.0824835300445557,Non-significant,0.9838951857570369,PTRHD1,Putative peptidyl-tRNA hydrolase PTRHD1,PTRD1_HUMAN,Q6GMV3
-0.184560537338257,9.845507502555844,,0.001315367939150617,0.009550765962452476,,OTU7B_HUMAN,8,,0.001315367939150617,0.009550765962452476,0.184560537338257,Down,2.0199617970103,OTUD7B,OTU domain-containing protein 7B,OTU7B_HUMAN,Q6GQQ9
-0.0419690608978271,7.5539441108703596,,0.6560818756158207,0.7938405718610182,,RGPA1_HUMAN,8,,0.6560818756158207,0.7938405718610182,0.0419690608978271,Non-significant,0.10026670879861442,RALGAPA1,Ral GTPase-activating protein subunit alpha-1,RGPA1_HUMAN,Q6GYQ0
0.0343649387359619,9.196763634681702,,0.6365017203520374,0.7789571221298289,,ABLM2_HUMAN,8,,0.6365017203520374,0.7789571221298289,-0.0343649387359619,Non-significant,0.10848644750704704,ABLIM2,Actin-binding LIM protein 2,ABLM2_HUMAN,Q6H8Q1
-0.0243268013000488,9.053762197494507,,0.7169158552164479,0.8409914952431184,,THOC7_HUMAN,8,,0.7169158552164479,0.8409914952431184,0.0243268013000488,Non-significant,0.07520839610180202,THOC7,THO complex subunit 7,THOC7_HUMAN,Q6I9Y2
0.658418297767639,6.733144700527191,,0.07533594327343171,0.17115889703303486,,SIGIR_HUMAN,6,,0.07533594327343171,0.17115889703303486,-0.658418297767639,Non-significant,0.7666005208210219,SIGIRR,Single Ig IL-1-related receptor,SIGIR_HUMAN,Q6IA17
0.239985704421997,11.102880358695975,,1.716546075895767e-05,0.0005115257363822185,,NADE_HUMAN,8,,1.716546075895767e-05,0.0005115257363822185,-0.239985704421997,Up,3.29113251075417,NADSYN1,Glutamine-dependent NAD(+) synthetase,NADE_HUMAN,Q6IA69
0.136553049087524,11.839728474616987,,0.00030863106565228376,0.003649716407870231,,ELP2_HUMAN,8,,0.00030863106565228376,0.003649716407870231,-0.136553049087524,Up,2.437740880004337,ELP2,Elongator complex protein 2,ELP2_HUMAN,Q6IA86
-0.143411874771118,13.019795536994941,,0.012785349931513087,0.047692884283254425,,LTOR1_HUMAN,8,,0.012785349931513087,0.047692884283254425,0.143411874771118,Down,1.321546412302476,LAMTOR1,Ragulator complex protein LAMTOR1,LTOR1_HUMAN,Q6IAA8
-0.164145946502686,11.097547531127924,,0.02399155053613998,0.07486685919314404,,DRS7B_HUMAN,8,,0.02399155053613998,0.07486685919314404,0.164145946502686,Non-significant,1.1257103859676976,DHRS7B,Dehydrogenase/reductase SDR family member 7B,DRS7B_HUMAN,Q6IAN0
0.15369701385498,16.34626722335815,,0.0003342169054099791,0.003905549230496028,,GLYAT_HUMAN,8,,0.0003342169054099791,0.003905549230496028,-0.15369701385498,Up,2.4083178834253336,GLYAT,Glycine N-acyltransferase,GLYAT_HUMAN,Q6IB77
0.0661177635192871,13.35188555717469,,0.006312239622459665,0.028342512049304026,,TWF2_HUMAN,8,,0.006312239622459665,0.028342512049304026,-0.0661177635192871,Up,1.5475616600588382,TWF2,Twinfilin-2,TWF2_HUMAN,Q6IBS0
-0.488965749740601,9.4247807264328,,0.0003362324656335846,0.0039166278925374986,,GRAM4_HUMAN,8,,0.0003362324656335846,0.0039166278925374986,0.488965749740601,Down,2.407087687551999,GRAMD4,GRAM domain-containing protein 4,GRAM4_HUMAN,Q6IC98
-0.243395566940308,10.3448008298874,,0.013635048139768053,0.04987895133767102,,DESI1_HUMAN,8,,0.013635048139768053,0.04987895133767102,0.243395566940308,Down,1.3020826857678798,DESI1,Desumoylating isopeptidase 1,DESI1_HUMAN,Q6ICB0
-0.185655474662781,7.660710990428925,,0.3217676358758526,0.48760089082437436,,K0930_HUMAN,8,,0.3217676358758526,0.48760089082437436,0.185655474662781,Non-significant,0.31193550961691097,KIAA0930,Uncharacterized protein KIAA0930,K0930_HUMAN,Q6ICG6
-0.0812349319458008,10.16659879684449,,0.15161099485966043,0.28557081360260367,,TNG2_HUMAN,8,,0.15161099485966043,0.28557081360260367,0.0812349319458008,Non-significant,0.5442861811362516,TANGO2,Transport and Golgi organization protein 2 homolog,TNG2_HUMAN,Q6ICL3
-0.628194332122803,6.64374089241028,,0.1745197176881521,0.3169191296648855,,SNR48_HUMAN,4,,0.1745197176881521,0.3169191296648855,0.628194332122803,Non-significant,0.4990515454194908,SNRNP48,U11/U12 small nuclear ribonucleoprotein 48 kDa protein,SNR48_HUMAN,Q6IEG0
0.0027211904525756,7.198208391666414,,0.9879912147433325,1.0,,MRM1_HUMAN,8,,0.9879912147433325,1.0,-0.0027211904525756,Non-significant,-0.0,MRM1,"rRNA methyltransferase 1, mitochondrial",MRM1_HUMAN,Q6IN84
-0.0323584079742432,10.02477037906647,,0.5170263573815924,0.6785502845790286,,P4R3A_HUMAN,8,,0.5170263573815924,0.6785502845790286,0.0323584079742432,Non-significant,0.16841796302855813,PPP4R3A,Serine/threonine-protein phosphatase 4 regulatory subunit 3A,P4R3A_HUMAN,Q6IN85
0.292620658874512,11.603941679000851,,0.004045261632585178,0.020719260899560017,,ETFR1_HUMAN,8,,0.004045261632585178,0.020719260899560017,-0.292620658874512,Up,1.683625740865402,ETFRF1,Electron transfer flavoprotein regulatory factor 1,ETFR1_HUMAN,Q6IPR1
-0.0403811931610107,8.301446080207825,,0.761147754913573,0.8745101864964455,,TYW3_HUMAN,8,,0.761147754913573,0.8745101864964455,0.0403811931610107,Non-significant,0.05823512739350298,TYW3,tRNA wybutosine-synthesizing protein 3 homolog,TYW3_HUMAN,Q6IPR3
0.021873752276103,6.7392864028612784,,0.9085190381571612,0.9766277877968947,,NAPEP_HUMAN,7,,0.9085190381571612,0.9766277877968947,-0.021873752276103,Non-significant,0.010270922981274208,NAPEPLD,N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D,NAPEP_HUMAN,Q6IQ20
-0.001378059387207,9.67242980003357,,0.9845108176654281,1.0,,RAB12_HUMAN,8,,0.9845108176654281,1.0,0.001378059387207,Non-significant,-0.0,RAB12,Ras-related protein Rab-12,RAB12_HUMAN,Q6IQ22
-0.184871435165405,9.487382769584656,,0.03759218046662379,0.10317372338291675,,PKHA7_HUMAN,8,,0.03759218046662379,0.10317372338291675,0.184871435165405,Non-significant,0.9864308961475161,PLEKHA7,Pleckstrin homology domain-containing family A member 7,PKHA7_HUMAN,Q6IQ23
0.0268735885620117,9.319978713989258,,0.6568439849801021,0.7944090556997556,,SDE2_HUMAN,8,,0.6568439849801021,0.7944090556997556,-0.0268735885620117,Non-significant,0.0999558138354122,SDE2,Splicing regulator SDE2,SDE2_HUMAN,Q6IQ49
0.431215763092041,11.220143079757676,,5.573223091272337e-06,0.00021848106291458958,,ACD10_HUMAN,8,,5.573223091272337e-06,0.00021848106291458958,-0.431215763092041,Up,3.6605862000121436,ACAD10,Acyl-CoA dehydrogenase family member 10,ACD10_HUMAN,Q6JQN1
-0.414590716362,7.5128141045570365,,0.004955215383729684,0.02383765559818988,,NIPBL_HUMAN,8,,0.004955215383729684,0.02383765559818988,0.414590716362,Down,1.622736459117843,NIPBL,Nipped-B-like protein,NIPBL_HUMAN,Q6KC79
-0.0355279445648193,8.721758246421814,,0.6990679566962696,0.8267638493067709,,SCMC2_HUMAN,8,,0.6990679566962696,0.8267638493067709,0.0355279445648193,Non-significant,0.0826185213890017,SLC25A25,Mitochondrial adenyl nucleotide antiporter SLC25A25,SCMC2_HUMAN,Q6KCM7
-0.0449295043945313,11.596010684967052,,0.17536123700843417,0.31796653915205075,,PDE12_HUMAN,8,,0.17536123700843417,0.31796653915205075,0.0449295043945313,Non-significant,0.497618580098018,PDE12,"2',5'-phosphodiesterase 12",PDE12_HUMAN,Q6L8Q7
0.494695067405701,6.516113460063935,,0.10290356063548275,0.21577488801065434,,Z280D_HUMAN,6,,0.10290356063548275,0.21577488801065434,-0.494695067405701,Non-significant,0.6659991001211368,ZNF280D,Zinc finger protein 280D,Z280D_HUMAN,Q6N043
0.0865991115570068,9.63299572467804,,0.2555828387441949,0.415226632221591,,OGFD2_HUMAN,8,,0.2555828387441949,0.415226632221591,-0.0865991115570068,Non-significant,0.38171479905182704,OGFOD2,2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2,OGFD2_HUMAN,Q6N063
-0.0532007217407227,8.101608872413635,,0.5194949468631351,0.6802335418642967,,NAA16_HUMAN,8,,0.5194949468631351,0.6802335418642967,0.0532007217407227,Non-significant,0.16734195710275976,NAA16,"N-alpha-acetyltransferase 16, NatA auxiliary subunit",NAA16_HUMAN,Q6N069
-0.0671900510787964,7.846857488155366,,0.7104847798200974,0.8351294355849898,,ALKB2_HUMAN,7,,0.7104847798200974,0.8351294355849898,0.0671900510787964,Non-significant,0.0782462085835872,ALKBH2,DNA oxidative demethylase ALKBH2,ALKB2_HUMAN,Q6NS38
-0.0280520915985107,10.37344801425935,,0.6496117839179014,0.7883516127498985,,MYORG_HUMAN,8,,0.6496117839179014,0.7883516127498985,0.0280520915985107,Non-significant,0.10328003959376904,MYORG,Myogenesis-regulating glycosidase,MYORG_HUMAN,Q6NSJ0
-0.0249052047729492,8.360394477844238,,0.6974018337921826,0.8261825588757019,,PHLB3_HUMAN,8,,0.6974018337921826,0.8261825588757019,0.0249052047729492,Non-significant,0.08292397743494939,PHLDB3,Pleckstrin homology-like domain family B member 3,PHLB3_HUMAN,Q6NSJ2
-0.119355916976929,9.025935769081116,,0.15970693957842116,0.2971139368748451,,LRC8E_HUMAN,8,,0.15970693957842116,0.2971139368748451,0.119355916976929,Non-significant,0.5270769760459514,LRRC8E,Volume-regulated anion channel subunit LRRC8E,LRC8E_HUMAN,Q6NSJ5
-0.260891318321228,7.408612310886384,,0.24804122704626058,0.40580420652793114,,S18B1_HUMAN,8,,0.24804122704626058,0.40580420652793114,0.260891318321228,Non-significant,0.3916834554239152,SLC18B1,MFS-type transporter SLC18B1,S18B1_HUMAN,Q6NT16
