"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BDM_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names","C_vs_BDM"
-0.231045000000002,8.229685,-2.52959052575528,0.0382122964675062,0.0755582263484361,-5.48010381053151,"MIB1_HUMAN",29,2.63657081795239,0.0308742704503043,0.0633243105207892,0.231045000000002,"Non-significant",1.19842953013823,"MIB1","E3 ubiquitin-protein ligase MIB1","MIB1_HUMAN",-0.231045000000002
-0.673885,6.1512025,-2.64402237865569,0.0322552373166876,0.0656965057198026,-5.3053926063833,"ANR49_HUMAN",4,2.63613561231702,0.0308947522336953,0.0633504699379276,0.673885,"Non-significant",1.19825015914373,"ANKRD49","Ankyrin repeat domain-containing protein 49","ANR49_HUMAN",-0.673885
-0.0969000000000015,11.13245,-2.42316037031973,0.0447698688709579,0.0858936075366517,-5.64217990438736,"MIRO1_HUMAN",28,2.6358649768006,0.0309074960059331,0.0633528279849136,0.0969000000000015,"Non-significant",1.1982339940271,"RHOT1","Mitochondrial Rho GTPase 1","MIRO1_HUMAN",-0.0969000000000015
-0.108449999999998,16.5314,-2.39274085598273,0.0468480283410368,0.0888616696760341,-5.68838447229888,"TKT_HUMAN",45,2.63578298591789,0.0309113578848078,0.0633528279849136,0.108449999999998,"Non-significant",1.1982339940271,"TKT","Transketolase","TKT_HUMAN",-0.108449999999998
0.0714249999999996,14.4166375,2.19561150433546,0.0629071936293225,0.113045412839366,-5.98579094294868,"AT2A2_HUMAN",54,-2.63523332705897,0.0309372603479526,0.0633900675662373,-0.0714249999999996,"Non-significant",1.19797878532176,"ATP2A2","Sarcoplasmic/endoplasmic reticulum calcium ATPase 2","AT2A2_HUMAN",0.0714249999999996
0.225275000000002,15.0391375,3.98184701492827,0.00496632651358708,0.0142157535144518,-3.31576637209004,"B2MG_HUMAN",4,-2.63337380649721,0.0310250549792318,0.0635540731433639,-0.225275000000002,"Non-significant",1.19685661053876,"B2M","Beta-2-microglobulin","B2MG_HUMAN",0.225275000000002
0.187025000000004,10.3405875,3.11104996843041,0.0163548331671256,0.0376620568269931,-4.59423507111294,"RIFK_HUMAN",7,-2.63242687630853,0.0310698612559117,0.0636299581753594,-0.187025000000004,"Non-significant",1.19633836223001,"RFK","Riboflavin kinase","RIFK_HUMAN",0.187025000000004
0.1366725,9.50243125,2.46699367442127,0.0419396486076307,0.0815128590055374,-5.57549830340604,"TBL3_HUMAN",33,-2.63189057128073,0.0310952672937005,0.063666084234205,-0.1366725,"Non-significant",1.19609186048284,"TBL3","Transducin beta-like protein 3","TBL3_HUMAN",0.1366725
-0.194075,11.0026375,-3.31786585841718,0.0122053318906348,0.0296384214571753,-4.28334446261594,"S19A3_HUMAN",6,2.62919197426067,0.0312234304059534,0.0639125299545584,0.194075,"Non-significant",1.19441399071999,"SLC19A3","Thiamine transporter 2","S19A3_HUMAN",-0.194075
-0.197099999999999,10.156825,-2.57792604940592,0.0355683763485467,0.0711367526970933,-5.40634296626918,"TTPAL_HUMAN",15,2.62883768393461,0.0312402967795449,0.0639250491987515,0.197099999999999,"Non-significant",1.19432892905465,"TTPAL","Alpha-tocopherol transfer protein-like","TTPAL_HUMAN",-0.197099999999999
-0.17201,8.7492275,-2.70769989186345,0.0293651826440439,0.060807215790824,-5.20809873981925,"SRR_HUMAN",11,2.62851270332746,0.0312557760595931,0.0639250491987515,0.17201,"Non-significant",1.19432892905465,"SRR","Serine racemase","SRR_HUMAN",-0.17201
0.903722500000001,5.47300375,2.58172692930692,0.0353686397670954,0.0707890890650996,-5.40054000979823,"RUBIC_HUMAN",5,-2.62841795079698,0.031260290737746,0.0639250491987515,-0.903722500000001,"Non-significant",1.19432892905465,"RUBCN","Run domain Beclin-1-interacting and cysteine-rich domain-containing protein","RUBIC_HUMAN",0.903722500000001
0.395559999999999,7.4157325,2.74117270083499,0.0279552606247452,0.0585382443426975,-5.15695942206714,"RPP25_HUMAN",5,-2.62840858476152,0.031260737038033,0.0639250491987515,-0.395559999999999,"Non-significant",1.19432892905465,"RPP25","Ribonuclease P protein subunit p25","RPP25_HUMAN",0.395559999999999
0.728632500000002,5.78500875,2.62201630103898,0.033321319078277,0.0673990066133024,-5.33901051214965,"FXL12_HUMAN",4,-2.62799611258825,0.0312803982106514,0.0639421801495356,-0.728632500000002,"Non-significant",1.19421256026371,"FBXL12","F-box/LRR-repeat protein 12","FXL12_HUMAN",0.728632500000002
0.0889249999999979,13.1506375,2.31836034904336,0.0523529312219436,0.0974101974937571,-5.80106058719613,"MOGS_HUMAN",45,-2.62790560920873,0.0312847139033651,0.0639421801495356,-0.0889249999999979,"Non-significant",1.19421256026371,"MOGS","Mannosyl-oligosaccharide glucosidase","MOGS_HUMAN",0.0889249999999979
0.11857,10.11794,2.44429327873571,0.0433817559611826,0.0838723035428837,-5.61004536254534,"TBK1_HUMAN",31,-2.62745629491819,0.0313061487037474,0.0639700416434001,-0.11857,"Non-significant",1.19402336656409,"TBK1","Serine/threonine-protein kinase TBK1","TBK1_HUMAN",0.11857
0.369092500000002,8.49462375,3.34808797902456,0.0116999012787439,0.0286401286005204,-4.23823013896723,"RPAB4_HUMAN",2,-2.62639207543116,0.0313569780949634,0.0640579383061325,-0.369092500000002,"Non-significant",1.19342704314142,"POLR2K","DNA-directed RNA polymerases I, II, and III subunit RPABC4","RPAB4_HUMAN",0.369092500000002
-1.220015,7.75783,-2.60579885442282,0.0341302712597464,0.0687131541717585,-5.36378117404331,"GIMA6_HUMAN",1,2.62585354744928,0.0313827316211847,0.0640893764818471,1.220015,"Non-significant",1.19321395359631,"GIMAP6","GTPase IMAP family member 6","GIMA6_HUMAN",-1.220015
-0.345867500000002,9.87007875,-2.80672237198339,0.0253948982482758,0.0538926678331258,-5.05685791038559,"HMGB2_HUMAN",5,2.62574337955926,0.0313880027536736,0.0640893764818471,0.345867500000002,"Non-significant",1.19321395359631,"HMGB2","High mobility group protein B2","HMGB2_HUMAN",-0.345867500000002
0.0986750000000018,14.3555125,2.50897550373407,0.0394007057920614,0.0774782888182583,-5.51153873171432,"RAB14_HUMAN",20,-2.62495411970418,0.0314257925580894,0.0641505596093667,-0.0986750000000018,"Non-significant",1.19279955075905,"RAB14","Ras-related protein Rab-14","RAB14_HUMAN",0.0986750000000018
0.384195000000002,9.1745125,3.00107017199073,0.0191505679502325,0.0429896970130658,-4.76086716190076,"K2C75_HUMAN",3,-2.62395877064725,0.0314735165334164,0.0642319861939129,-0.384195000000002,"Non-significant",1.19224864844021,"KRT75","Keratin, type II cytoskeletal 75","K2C75_HUMAN",0.384195000000002
0.114622499999999,9.61861875,2.51617318245155,0.0389815173340877,0.0768752656013594,-5.50056519168884,"IWS1_HUMAN",20,-2.62297958899126,0.0315205379343917,0.0643119387720615,-0.114622499999999,"Non-significant",1.19170839781396,"IWS1","Protein IWS1 homolog","IWS1_HUMAN",0.114622499999999
0.22611,10.097295,3.3210398530162,0.0121511696406277,0.0295419005675758,-4.2786023574372,"SELT_HUMAN",5,-2.62180506276571,0.0315770351452516,0.064411180423183,-0.22611,"Non-significant",1.1910387417294,"SELENOT","Thioredoxin reductase-like selenoprotein T","SELT_HUMAN",0.22611
0.7352,7.2778725,2.61339232289691,0.033748997099388,0.0681128208322951,-5.35218336303426,"LHPL2_HUMAN",4,-2.62113421296832,0.0316093510792332,0.0644610597381974,-0.7352,"Non-significant",1.19070255897466,"LHFPL2","LHFPL tetraspan subfamily member 2 protein","LHPL2_HUMAN",0.7352
-0.528074999999998,10.8715125,-2.84961384580357,0.0238532667979967,0.0512982899291649,-4.99141087751677,"ATP8_HUMAN",2,2.6208395147618,0.0316235579046219,0.0644739934598583,0.528074999999998,"Non-significant",1.190615429155,"MT-ATP8","ATP synthase protein 8","ATP8_HUMAN",-0.528074999999998
0.264452500000001,8.62607375,2.8746971290019,0.0229974467079481,0.0498896713711983,-4.95316326076553,"CC115_HUMAN",6,-2.62031892021267,0.0316486707691161,0.0645091504140264,-0.264452500000001,"Non-significant",1.19037867772973,"CCDC115","Coiled-coil domain-containing protein 115","CC115_HUMAN",0.264452500000001
-1.208875,6.4212275,-2.55835109243723,0.0366156315074538,0.0728933820053682,-5.43622302956132,"PRR5_HUMAN",5,2.62007569874554,0.0316604104992416,0.0645170383476964,1.208875,"Non-significant",1.19032557709793,"PRR5","Proline-rich protein 5","PRR5_HUMAN",-1.208875
0.179242500000001,8.11008125,2.4879137854104,0.0406541266201224,0.079428629654853,-5.54363667860997,"PRC2B_HUMAN",34,-2.61890809403711,0.0317168303023569,0.0646159480165811,-0.179242500000001,"Non-significant",1.18966027951575,"PRRC2B","Protein PRRC2B","PRC2B_HUMAN",0.179242500000001
-0.0686000000000018,11.454425,-2.15106363813479,0.067245301319438,0.119570085732588,-6.05235995428388,"PO210_HUMAN",59,2.61817223138303,0.0317524409053131,0.0646542343967431,0.0686000000000018,"Non-significant",1.18940302662398,"NUP210","Nuclear pore membrane glycoprotein 210","PO210_HUMAN",-0.0686000000000018
-0.137425,8.93618,-2.5761023754588,0.0356646235641853,0.07129446085813,-5.40912711975665,"SPHK2_HUMAN",16,2.61811064215274,0.0317554232533152,0.0646542343967431,0.137425,"Non-significant",1.18940302662398,"SPHK2","Sphingosine kinase 2","SPHK2_HUMAN",-0.137425
-0.201165,9.0813125,-2.6502387590286,0.0319605327171768,0.0652583928307385,-5.29589517908918,"PHAF1_HUMAN",11,2.61803094264807,0.0317592829855678,0.0646542343967431,0.201165,"Non-significant",1.18940302662398,"PHAF1","Phagosome assembly factor 1","PHAF1_HUMAN",-0.201165
0.141959999999999,8.9234675,2.49789082402616,0.0400553499691658,0.0785771139141473,-5.52843415853353,"TNIP1_HUMAN",23,-2.61709188495328,0.0318047964688481,0.0647308146602822,-0.141959999999999,"Non-significant",1.18888892719744,"TNIP1","TNFAIP3-interacting protein 1","TNIP1_HUMAN",0.141959999999999
0.0683499999999988,11.11585,2.16619144881344,0.0657396051265145,0.117184884285098,-6.02978622553833,"ZCCHV_HUMAN",51,-2.61669599368166,0.0318240042563913,0.0647538314454941,-0.0683499999999988,"Non-significant",1.18873452954159,"ZC3HAV1","Zinc finger CCCH-type antiviral protein 1","ZCCHV_HUMAN",0.0683499999999988
-2.816055,8.4721775,-2.53299878907804,0.0380193980939844,0.075213085322028,-5.4749051697609,"K1C17_HUMAN",18,2.61308620351278,0.0319996934815546,0.0650951581046613,2.816055,"Non-significant",1.18645131383781,"KRT17","Keratin, type I cytoskeletal 17","K1C17_HUMAN",-2.816055
0.0981550000000002,9.253295,2.93647187366394,0.0210243721578962,0.0463576662050654,-4.85907050451582,"CCNK_HUMAN",12,-2.6128648603254,0.0320104986261073,0.0651009843058367,-0.0981550000000002,"Non-significant",1.18641244499,"CCNK","Cyclin-K","CCNK_HUMAN",0.0981550000000002
-0.117224999999999,13.5259875,-2.41504314131365,0.0453150355996468,0.0867568103329996,-5.65451541134379,"FKBP4_HUMAN",35,2.61103746598837,0.0320998483011894,0.0652665070369917,0.117224999999999,"Non-significant",1.18530962945436,"FKBP4","Peptidyl-prolyl cis-trans isomerase FKBP4","FKBP4_HUMAN",-0.117224999999999
0.432337499999999,7.45431125,2.6859496714068,0.0303208242182017,0.0624704993568278,-5.24133179899682,"PCAT2_HUMAN",5,-2.61055878024827,0.0321232956971211,0.0652979861455489,-0.432337499999999,"Non-significant",1.18510021258958,"LPCAT2","Lysophosphatidylcholine acyltransferase 2","PCAT2_HUMAN",0.432337499999999
-0.117024999999998,11.7249625,-2.71298537649876,0.0291377197747334,0.0605364390154512,-5.20002309073998,"COQ7_HUMAN",13,2.60981760369101,0.0321596353095837,0.0653556495458521,0.117024999999998,"Non-significant",1.1847168646934,"COQ7","5-demethoxyubiquinone hydroxylase, mitochondrial","COQ7_HUMAN",-0.117024999999998
0.255625000000002,10.0681125,2.77855511661935,0.0264637242890752,0.0559004410517491,-5.09986274799248,"PLS1_HUMAN",7,-2.60831780005389,0.0322332991747519,0.0654869383534765,-0.255625000000002,"Non-significant",1.18384531324004,"PLSCR1","Phospholipid scramblase 1","PLS1_HUMAN",0.255625000000002
-0.229100000000003,12.146075,-5.42285109584477,0.000881630106914047,0.00360838922440407,-1.42142274702607,"CCL20_HUMAN",3,2.60817717216982,0.0322402150761931,0.0654869383534765,0.229100000000003,"Non-significant",1.18384531324004,"CCL20","C-C motif chemokine 20","CCL20_HUMAN",-0.229100000000003
-0.10895,13.20045,-2.98117618125232,0.0197081137086909,0.0439751595083408,-4.79108713519954,"CATC_HUMAN",11,2.60782498482471,0.0322575418832934,0.065505902491761,0.10895,"Non-significant",1.18371956559436,"CTSC","Dipeptidyl peptidase 1","CATC_HUMAN",-0.10895
-0.1022,13.0802,-2.64033070078502,0.0324315831207697,0.0659901013710773,-5.31103261727293,"MIC27_HUMAN",15,2.60729758756293,0.0322835064757955,0.0655278236736198,0.1022,"Non-significant",1.18357425570071,"APOOL","MICOS complex subunit MIC27","MIC27_HUMAN",-0.1022
-0.099199999999998,9.0430325,-2.41201973542809,0.0455198204116984,0.0869799399869979,-5.65910887619938,"NADAP_HUMAN",27,2.60728100957648,0.0322843229833801,0.0655278236736198,0.099199999999998,"Non-significant",1.18357425570071,"SLC4A1AP","Kanadaptin","NADAP_HUMAN",-0.099199999999998
-0.140725000000002,12.2855125,-3.02607938610801,0.0184731885091234,0.0417543974077181,-4.72290868285954,"PABP2_HUMAN",9,2.60596062769657,0.032349423179892,0.0656437057496916,0.140725000000002,"Non-significant",1.18280690992829,"PABPN1","Polyadenylate-binding protein 2","PABP2_HUMAN",-0.140725000000002
1.9961925,8.74313375,2.54680978545387,0.0372479370074685,0.0739725260627972,-5.45383511362621,"PPARD_HUMAN",1,-2.60510780390862,0.0323915424003272,0.0656961456092132,-1.9961925,"Non-significant",1.18246010973632,"PPARD","Peroxisome proliferator-activated receptor delta","PPARD_HUMAN",1.9961925
0.158399999999999,12.564075,2.48529760910913,0.0408126524387632,0.0796624106411858,-5.54762232025424,"HNRLL_HUMAN",25,-2.60509410466662,0.032392219436557,0.0656961456092132,-0.158399999999999,"Non-significant",1.18246010973632,"HNRNPLL","Heterogeneous nuclear ribonucleoprotein L-like","HNRLL_HUMAN",0.158399999999999
-0.0799500000000037,17.370825,-2.28552244142723,0.054987800690764,0.101164719493466,-5.85064509041447,"AATM_HUMAN",37,2.60495071673074,0.0323993067453097,0.0656961456092132,0.0799500000000037,"Non-significant",1.18246010973632,"GOT2","Aspartate aminotransferase, mitochondrial","AATM_HUMAN",-0.0799500000000037
-0.110425000000001,10.2614375,-2.96101095705629,0.0202907641450288,0.0450429689848216,-4.82174068563646,"DJC25_HUMAN",11,2.60473955450226,0.0324097468638113,0.0657010644880132,0.110425000000001,"Non-significant",1.18242759394821,"DNAJC25","DnaJ homolog subfamily C member 25","DJC25_HUMAN",-0.110425000000001
-0.0769749999999991,11.7892875,-2.3285990104978,0.0515578139728776,0.0961271227995566,-5.78557890252205,"PPP5_HUMAN",28,2.60131144763544,0.0325797200383226,0.0660293065201899,0.0769749999999991,"Non-significant",1.180263263927,"PPP5C","Serine/threonine-protein phosphatase 5","PPP5_HUMAN",-0.0769749999999991
0.2469525,8.00550625,2.7899715607361,0.0260249617542485,0.0551014040447649,-5.08243044906177,"NDK6_HUMAN",7,-2.60113742223473,0.0325883729411422,0.0660305193701146,-0.2469525,"Non-significant",1.18025528672384,"NME6","Nucleoside diphosphate kinase 6","NDK6_HUMAN",0.2469525
0.275809999999996,9.9040275,2.50911847582467,0.0393923342497386,0.0774782888182583,-5.51132077776008,"TM131_HUMAN",24,-2.6007248761572,0.0326088949990159,0.0660557749448808,-0.275809999999996,"Non-significant",1.18008920807127,"TMEM131","Transmembrane protein 131","TM131_HUMAN",0.275809999999996
-0.1221,12.8174,-2.44146659845037,0.0435648475318985,0.0841250229729393,-5.61434516039838,"DCMC_HUMAN",27,2.59825115450794,0.0327322281896791,0.066288866277165,0.1221,"Non-significant",1.17855940855498,"MLYCD","Malonyl-CoA decarboxylase, mitochondrial","DCMC_HUMAN",-0.1221
-0.1741125,8.43860875,-2.62609937914617,0.033120792460485,0.0671093071159309,-5.33277337274732,"ABITM_HUMAN",12,2.59788741428846,0.0327504035914334,0.066288866277165,0.1741125,"Non-significant",1.17855940855498,"ABITRAM","Protein Abitram","ABITM_HUMAN",-0.1741125
-0.6378,11.234625,-2.712616343623,0.0291535415552284,0.0605364390154512,-5.20058692808486,"MKS3_HUMAN",2,2.59783993613172,0.0327527767470496,0.066288866277165,0.6378,"Non-significant",1.17855940855498,"TMEM67","Meckelin","MKS3_HUMAN",-0.6378
0.526770000000001,8.69736,2.88969853439855,0.0225010637545371,0.0491117467145087,-4.93029948799755,"MFS11_HUMAN",1,-2.59768888542111,0.0327603280618406,0.066288866277165,-0.526770000000001,"Non-significant",1.17855940855498,"MFSD11","UNC93-like protein MFSD11","MFS11_HUMAN",0.526770000000001
0.133224999999996,10.8534375,2.42816038243802,0.0444373973489348,0.0854557315192511,-5.63457941907055,"PALS1_HUMAN",35,-2.59760760697324,0.0327643920657566,0.066288866277165,-0.133224999999996,"Non-significant",1.17855940855498,"PALS1","Protein PALS1","PALS1_HUMAN",0.133224999999996
-0.0831750000000024,10.3360125,-2.26127122915089,0.0570193536575849,0.104402897611939,-5.88719134998226,"GRAP1_HUMAN",48,2.59735638222413,0.032776956822352,0.0662979254946068,0.0831750000000024,"Non-significant",1.17850006074063,"GRIPAP1","GRIP1-associated protein 1","GRAP1_HUMAN",-0.0831750000000024
-0.195850000000002,10.634725,-2.73865271749349,0.0280589097152104,0.058710296540402,-5.16080906102753,"HDHD1_HUMAN",9,2.59649415073501,0.0328201180478597,0.0663688524312665,0.195850000000002,"Non-significant",1.17803569158016,"PUDP","Pseudouridine-5'-phosphatase","HDHD1_HUMAN",-0.195850000000002
1.4320825,6.17486375,2.52887180861535,0.0382531023006681,0.0756206734171394,-5.48120002025953,"EGFL7_HUMAN",5,-2.59559894351038,0.0328649915943593,0.0664432061875604,-1.4320825,"Non-significant",1.17754941902664,"EGFL7","Epidermal growth factor-like protein 7","EGFL7_HUMAN",1.4320825
0.187000000000001,14.45875,2.87257691366222,0.0230685244846837,0.0499907957370269,-4.95639537194545,"RL14_HUMAN",8,-2.5944308928026,0.0329236363687041,0.0665453577294469,-0.187000000000001,"Non-significant",1.17688223594898,"RPL14","Large ribosomal subunit protein eL14","RL14_HUMAN",0.187000000000001
-0.0983000000000001,11.963875,-2.58895082504953,0.0349922092590931,0.0701212738953911,-5.38951008276997,"CASP7_HUMAN",16,2.5941998082899,0.0329352512187931,0.0665524253122174,0.0983000000000001,"Non-significant",1.17683611328442,"CASP7","Caspase-7","CASP7_HUMAN",-0.0983000000000001
0.166779999999997,9.0360475,2.63191970674338,0.0328371041454893,0.0666993507890786,-5.32388211518993,"HYCCI_HUMAN",12,-2.59378399108665,0.0329561617438666,0.0665782685993638,-0.166779999999997,"Non-significant",1.17666750307421,"HYCC1","Hyccin","HYCCI_HUMAN",0.166779999999997
0.204264999999999,8.7110075,2.47537582293117,0.0414196418654285,0.0806551600980481,-5.56273478253029,"NU188_HUMAN",34,-2.5930458121795,0.0329933166413322,0.0666369080624886,-0.204264999999999,"Non-significant",1.17628516229983,"NUP188","Nucleoporin NUP188","NU188_HUMAN",0.204264999999999
0.417164999999998,6.2270975,2.54513478144305,0.0373406347757684,0.0740848315323692,-5.45639083499767,"FAN_HUMAN",10,-2.59215167976976,0.0330383786616809,0.0667114847951872,-0.417164999999998,"Non-significant",1.17579939316273,"NSMAF","Protein FAN","FAN_HUMAN",0.417164999999998
