"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","B_vs_BM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Ids"
-0.0159745216369487,18.5770928859711,-0.599943896562016,0.566514114130945,0.844203004962707,-6.08413484208911,"O94923;H0YNP1",18,-0.668002757978244,0.521456560368229,0.818384901953591,0.0159745216369487,"Non-significant",0.0870423913422381,"GLCE","D-glucuronyl C5-epimerase","O94923;H0YNP1"
-0.0851483345031525,19.5932219028473,-1.27506423715589,0.240983897602264,0.643924166658777,-5.47423119935478,"O95178;C9IZW8;C9JXM4;H7C5B8",1,-0.668306990262179,0.521271509758799,0.818384901953591,0.0851483345031525,"Non-significant",0.0870423913422381,"NDUFB2","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 2, mitochondrial","O95178;C9IZW8;C9JXM4;H7C5B8"
-0.0782322883605566,17.1140668392182,-2.00098189225976,0.0834195056425508,0.434348416581351,-4.53862185535659,"P36402;Q9NQB0;Q9HCS4;Q9UJU2;A0A0D9SGH8;H0YAR8;A0A0A0MTL7;A0A1B0GUV5;B7WNT5;Q5JRY3;H0YBC8;C6ZRJ6;H0YEE5;Q5VVR7;H0YBP2;E2GH26;C6ZRK5;Q5JRY5;C6ZRJ7",1,-0.667203973963303,0.521942614052784,0.818384901953591,0.078232288360546,"Non-significant",0.0870423913422381,"TCF7","Transcription factor 7","P36402;Q9NQB0;Q9HCS4;Q9UJU2;A0A0D9SGH8;H0YAR8;A0A0A0MTL7;A0A1B0GUV5;B7WNT5;Q5JRY3;H0YBC8;C6ZRJ6;H0YEE5;Q5VVR7;H0YBP2;E2GH26;C6ZRK5;Q5JRY5;C6ZRJ7"
-0.0416092872619203,17.3534877300262,-0.641452831377181,0.540644928270556,0.830507518050724,-6.05734225433299,"Q5VWJ9",9,-0.667742372306198,0.521614972765394,0.818384901953591,0.0416092872619274,"Non-significant",0.0870423913422381,"SNX30","Sorting nexin-30","Q5VWJ9"
0.0342049598694025,19.3213670253754,0.617367671392043,0.555567759907232,0.836938510296383,-6.07308426074347,"Q6DKI1;R4GMU7",15,0.666941283703603,0.522102519035523,0.818384901953591,-0.0342049598694025,"Non-significant",0.0870423913422381,"RPL7L1","60S ribosomal protein L7-like 1","Q6DKI1;R4GMU7"
-0.0340170860290314,16.8312895298004,-0.643947598338098,0.539113189011411,0.8300841787743,-6.05568096717113,"Q86XL3",10,-0.666962601300926,0.522089541465992,0.818384901953591,0.0340170860290279,"Non-significant",0.0870423913422381,"ANKLE2","Ankyrin repeat and LEM domain-containing protein 2","Q86XL3"
-0.0742897987365509,25.0367505550385,-0.618823717011539,0.554658709032972,0.836938510296383,-6.07214792088993,"Q8TDB8;P11169",11,-0.667369796718016,0.5218416896229,0.818384901953591,0.0742897987365474,"Non-significant",0.0870423913422381,"SLC2A3","Solute carrier family 2, facilitated glucose transporter member 3","Q8TDB8;P11169"
0.0325932502746511,19.35622382164,0.647420812543113,0.536985104573245,0.830033361951123,-6.05335857384701,"Q92506",10,0.667510348970923,0.521756154812049,0.818384901953591,-0.0325932502746511,"Non-significant",0.0870423913422381,"HSD17B8","Estradiol 17-beta-dehydrogenase 8","Q92506"
-0.0274267196654776,20.0858573913574,-0.647165384260655,0.537141434063635,0.830033361951123,-6.05352974634877,"O43670;J3QRS9",11,-0.665791466616194,0.522802786090441,0.819304213849242,0.0274267196654741,"Non-significant",0.0865548114694616,"ZNF207","BUB3-interacting and GLEBS motif-containing protein ZNF207","O43670;J3QRS9"
-0.0160846710204723,19.9887676239014,-0.548533409802706,0.59953108764294,0.860648466917335,-6.11506304318003,"P07942;E7EPA6;G3XAI2",37,-0.665598356744989,0.522920450593016,0.819310305639754,0.0160846710204758,"Non-significant",0.0865515823622215,"LAMB1","Laminin subunit beta-1","P07942;E7EPA6;G3XAI2"
-0.0148305892944478,22.6764330863952,-0.526374190982788,0.614083703472535,0.868083382156601,-6.12760976027744,"P16435;H0Y4R2;E7EMD0",60,-0.664764832467159,0.523428512489267,0.819456291272127,0.0148305892944478,"Non-significant",0.0864742061759313,"POR","NADPH--cytochrome P450 reductase","P16435;H0Y4R2;E7EMD0"
0.0349702835083292,18.2715120315552,0.689481456735573,0.511625074926747,0.817264408601208,-6.02435970864225,"P52294",7,0.664837990532648,0.523383908152485,0.819456291272127,-0.0349702835083221,"Non-significant",0.0864742061759313,"KPNA1","Importin subunit alpha-5","P52294"
0.0309858322143519,18.8987603187561,0.648704651821168,0.536199778591593,0.829824759432207,-6.0524973141081,"P53701",10,0.665199127194067,0.523163757529071,0.819456291272127,-0.0309858322143484,"Non-significant",0.0864742061759313,"HCCS","Cytochrome c-type heme lyase","P53701"
-0.0459184646606303,22.5308933258057,-1.15389490855338,0.284562648838808,0.673614606932366,-5.60769872255561,"Q13404;A0A0A0MSL3;I3L0A0;G3V2F7",3,-0.664138946407549,0.523810208127427,0.819456291272127,0.0459184646606268,"Non-significant",0.0864742061759313,"UBE2V1","Ubiquitin-conjugating enzyme E2 variant 1","Q13404;A0A0A0MSL3;I3L0A0;G3V2F7"
-0.0713253021240234,17.6296863555908,-0.730517117762925,0.487627306572663,0.804034978460148,-5.99453533152288,"Q8N4Z0",3,-0.664563253828504,0.523551426519469,0.819456291272127,0.0713253021240234,"Non-significant",0.0864742061759313,"RAB42","Ras-related protein Rab-42","Q8N4Z0"
-0.0585851669311772,18.3346681594849,-0.629177561727647,0.548220054318661,0.834831746451567,-6.06543266301511,"Q96BJ3",8,-0.664388409782502,0.523658053089258,0.819456291272127,0.0585851669311737,"Non-significant",0.0864742061759313,"AIDA","Axin interactor, dorsalization-associated protein","Q96BJ3"
0.0139756202697754,19.0777251720428,0.541019868292084,0.604444202868294,0.863097899039181,-6.11937067668201,"Q9Y2A7",30,0.664203729007393,0.523770692745603,0.819456291272127,-0.0139756202697754,"Non-significant",0.0864742061759313,"NCKAP1","Nck-associated protein 1","Q9Y2A7"
-0.0149555206299006,23.3811187744141,-0.539967540794793,0.605134070892743,0.863740425074061,-6.11996962669937,"P07900",36,-0.663609770685027,0.524133056498994,0.819524517467334,0.0149555206299006,"Non-significant",0.0864380492423555,"HSP90AA1","Heat shock protein HSP 90-alpha","P07900"
0.0122771263122523,20.9500796794891,0.547637434579666,0.600115813004073,0.860648466917335,-6.11557958868544,"P25325;B1AH49",23,0.663507868371172,0.524195240585271,0.819524517467334,-0.0122771263122488,"Non-significant",0.0864380492423555,"MPST","3-mercaptopyruvate sulfurtransferase","P25325;B1AH49"
0.0253033638000275,20.728221654892,0.630200653792693,0.547586272793053,0.834831746451567,-6.06476369537112,"P50135",13,0.663691686307567,0.524083072173261,0.819524517467334,-0.025303363800024,"Non-significant",0.0864380492423555,"HNMT","Histamine N-methyltransferase","P50135"
0.0738162994384766,17.0440497398377,0.642382723643554,0.54007368345908,0.830465640527191,-6.0567237019407,"Q96EU6;U3KPZ9",5,0.662458939106937,0.524835590436366,0.820347533477811,-0.073816299438473,"Non-significant",0.0860021233520738,"RRP36","Ribosomal RNA processing protein 36 homolog","Q96EU6;U3KPZ9"
0.0343737602233958,17.509185552597,0.688947359851592,0.511942298480875,0.817264408601208,-6.02473798882453,"A1X283;A0A1B0GUF2;G3V144",7,0.661985055095353,0.525125041886159,0.820443789677203,-0.0343737602233958,"Non-significant",0.0859511680164341,"SH3PXD2B","SH3 and PX domain-containing protein 2B","A1X283;A0A1B0GUF2;G3V144"
-0.0383248329162669,17.8212835788727,-0.652401088197278,0.53394258841247,0.829279295495249,-6.05000911344559,"P07992;K7ES46;K7EP14",8,-0.662040098263804,0.52509141621043,0.820443789677203,0.038324832916274,"Non-significant",0.0859511680164341,"ERCC1","DNA excision repair protein ERCC-1","P07992;K7ES46;K7EP14"
-0.0502552986144735,20.8665387630463,-0.954632385150269,0.370000290128014,0.738667061051242,-5.80659592258139,"A0A0J9YXF2",3,-0.66061449417659,0.525962731925877,0.820549894075863,0.0502552986144771,"Non-significant",0.0858950062464476,"PON2","Paraoxonase 2, isoform CRA_a","A0A0J9YXF2"
-0.0196356773376252,20.0227038860321,-0.571154484450057,0.584872936099252,0.851839636514361,-6.10176540701737,"O43747",29,-0.660726934131492,0.525893978016915,0.820549894075863,0.0196356773376252,"Non-significant",0.0858950062464476,"AP1G1","AP-1 complex subunit gamma-1","O43747"
-0.0157589912414444,20.2823860645294,-0.555158162819803,0.595217433029574,0.857403627774748,-6.11121970352589,"P05166;E7EX59;E9PEC3;E7ETT1;E7ETT4;E7EUY3;F8WBI9;E9PDR0",28,-0.660706322763662,0.525906580889887,0.820549894075863,0.0157589912414515,"Non-significant",0.0858950062464476,"PCCB","Propionyl-CoA carboxylase beta chain, mitochondrial","P05166;E7EX59;E9PEC3;E7ETT1;E7ETT4;E7EUY3;F8WBI9;E9PDR0"
-0.0160951614379456,22.0383672714233,-0.573786952214577,0.583180329544356,0.851303781278918,-6.10018604544485,"P46977",22,-0.661673539077922,0.525315370420417,0.820549894075863,0.0160951614379492,"Non-significant",0.0858950062464476,"STT3A","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3A","P46977"
0.021540164947524,19.272691488266,0.665066257580347,0.526253080734641,0.824531861264176,-6.04138884927456,"P53367",11,0.660457871865808,0.526058511154829,0.820549894075863,-0.021540164947524,"Non-significant",0.0858950062464476,"ARFIP1","Arfaptin-1","P53367"
0.108496904373172,16.4219883680344,0.631506546930542,0.546777942184236,0.834360661510634,-6.06390840137805,"Q6ZPD9;K7ELH8",4,0.660382594106786,0.526104549499828,0.820549894075863,-0.108496904373176,"Non-significant",0.0858950062464476,"DPY19L3","Probable C-mannosyltransferase DPY19L3","Q6ZPD9;K7ELH8"
0.0328292846679901,17.9068899154663,0.609382541352962,0.560568773205929,0.839396077324994,-6.07818399487319,"Q96EP0;H0YKX0",16,0.661084139386597,0.525675592905434,0.820549894075863,-0.0328292846680007,"Non-significant",0.0858950062464476,"RNF31","E3 ubiquitin-protein ligase RNF31","Q96EP0;H0YKX0"
-0.0298094749450826,18.1664626598358,-0.662526775341293,0.527789378087613,0.825502022504105,-6.04312903683098,"Q9BY42;A2A2L5;A0A0A0MQR2",9,-0.661268191234333,0.525563090220152,0.820549894075863,0.0298094749450755,"Non-significant",0.0858950062464476,"RTF2","Replication termination factor 2","Q9BY42;A2A2L5;A0A0A0MQR2"
0.18373727798463,16.6817944049835,0.621029716982731,0.553283124425713,0.836535905251468,-6.07072553604321,"Q13164",3,0.659410617179221,0.526699209006031,0.820984770446693,-0.183737277984626,"Non-significant",0.0856648991196699,"MAPK7","Mitogen-activated protein kinase 7","Q13164"
0.0380177497863485,17.8666551113129,0.701120078182228,0.504743389262813,0.812997943568835,-6.01605300763036,"Q6PK18;J3QRG1",6,0.659367815219918,0.526725404730415,0.820984770446693,-0.0380177497863521,"Non-significant",0.0856648991196699,"OGFOD3","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3","Q6PK18;J3QRG1"
-0.0280900001526021,19.9244964122772,-0.650872228297857,0.534875463738092,0.829326576311439,-6.05103976403359,"Q9BRG1;K7ENE3",10,-0.659412644855373,0.526697968043868,0.820984770446693,0.0280900001525985,"Non-significant",0.0856648991196699,"VPS25","Vacuolar protein-sorting-associated protein 25","Q9BRG1;K7ENE3"
-0.0395121574401998,20.3116571903229,-0.746698777756062,0.478369641652278,0.799327316974092,-5.98236660662953,"P30047;H0YNX7",5,-0.658863462247516,0.527034138774095,0.821288213224898,0.0395121574401998,"Non-significant",0.0855044099355232,"GCHFR","GTP cyclohydrolase 1 feedback regulatory protein","P30047;H0YNX7"
-0.0426330566406214,16.7070970535278,-0.719568651078202,0.49395720665356,0.806806315036425,-6.00263854444638,"Q9GZR2;A0A0C4DG22",5,-0.657959438006728,0.527587799807469,0.821973116922021,0.0426330566406214,"Non-significant",0.0851423860649888,"REXO4","RNA exonuclease 4","Q9GZR2;A0A0C4DG22"
-0.226552724838246,14.3168774843216,-0.637998920449003,0.542769918131835,0.83194823469995,-6.05963276213338,"C9J4L5;E7EWP8;H7C3I0;C9J276",1,-0.655796507814146,0.528913885373619,0.822437678379492,0.22655272483825,"Non-significant",0.0848970015376812,"CREB1","Cyclic AMP-responsive element-binding protein 1 (Fragment)","C9J4L5;E7EWP8;H7C3I0;C9J276"
0.027172088623022,17.0092635154724,0.650649494591814,0.535011454014341,0.829326576311439,-6.05118973648677,"O00116;A0A1B0GWA2;A0A2R8YEL0",10,0.656295803167878,0.528607591340368,0.822437678379492,-0.0271720886230256,"Non-significant",0.0848970015376812,"AGPS","Alkyldihydroxyacetonephosphate synthase, peroxisomal","O00116;A0A1B0GWA2;A0A2R8YEL0"
-0.456152200698801,14.889643073082,-0.60844046402625,0.561160530581434,0.840107480398525,-6.07878171499635,"P51956;A0A087WY58",2,-0.656595869597956,0.528423566092553,0.822437678379492,0.456152200698799,"Non-significant",0.0848970015376812,"NEK3","Serine/threonine-protein kinase Nek3","P51956;A0A087WY58"
-0.0183663368225453,23.0781366825104,-0.588588358252775,0.573715323337417,0.846929898186293,-6.09118289382898,"Q15365",19,-0.656638748916627,0.52839727213616,0.822437678379492,0.0183663368225524,"Non-significant",0.0848970015376812,"PCBP1","Poly(rC)-binding protein 1","Q15365"
-0.139912366867083,16.1926547288895,-0.649814866317115,0.535521225342167,0.829326576311439,-6.05175130839671,"Q7L099",2,-0.656077040381475,0.528741778820815,0.822437678379492,0.139912366867076,"Non-significant",0.0848970015376812,"RUFY3","Protein RUFY3","Q7L099"
0.0309519767761088,18.2625143527985,0.672842714356923,0.521565890565275,0.822536590719804,-6.03602350349063,"Q8TB36;A0A6Q8PEZ4;A0A6Q8PGU0;A0A6Q8PGL3;A0A6Q8PH79;B4DIH2;A0A6Q8PGS2;A0A6Q8PFG4",8,0.656965612067402,0.528196862770285,0.822437678379492,-0.0309519767760982,"Non-significant",0.0848970015376812,"GDAP1","Ganglioside-induced differentiation-associated protein 1","Q8TB36;A0A6Q8PEZ4;A0A6Q8PGU0;A0A6Q8PGL3;A0A6Q8PH79;B4DIH2;A0A6Q8PGS2;A0A6Q8PFG4"
-0.183722972869896,14.6823716163635,-0.658708517737407,0.53010450699088,0.826217628995276,-6.04573443303159,"Q9H0D2;A0A075B6F0;M0R167;H7BXG6",1,-0.656161855880459,0.528689751190069,0.822437678379492,0.1837229728699,"Non-significant",0.0848970015376812,"ZNF541","Zinc finger protein 541","Q9H0D2;A0A075B6F0;M0R167;H7BXG6"
-0.0285201072692551,19.6614544391632,-0.599263234002029,0.566944276072719,0.844203004962707,-6.08456074174087,"Q9H993",18,-0.655867171829187,0.528870529874934,0.822437678379492,0.0285201072692516,"Non-significant",0.0848970015376812,"ARMT1","Damage-control phosphatase ARMT1","Q9H993"
0.0335884094238388,17.0104913711548,0.660531905642987,0.528998148888919,0.826217628995276,-6.04449190139907,"Q9NUL3;E7EVJ4;E7EPX0;E7EVI1;E5RJN7",8,0.656482383472245,0.528493160527782,0.822437678379492,-0.0335884094238494,"Non-significant",0.0848970015376812,"STAU2","Double-stranded RNA-binding protein Staufen homolog 2","Q9NUL3;E7EVJ4;E7EPX0;E7EVI1;E5RJN7"
-0.0939540863037287,18.391459941864,-0.958890675778881,0.367987872930707,0.737507397184512,-5.80263972194505,"P03923",1,-0.654751164233328,0.529555499196148,0.822899381919021,0.0939540863037251,"Non-significant",0.0846532638749323,"MT-ND6","NADH-ubiquinone oxidoreductase chain 6","P03923"
0.172240734100328,16.7303402423859,0.61781508843166,0.555288330665853,0.836938510296383,-6.07279675088575,"P11217",3,0.654172063798481,0.529911141983499,0.822899381919021,-0.172240734100324,"Non-significant",0.0846532638749323,"PYGM","Glycogen phosphorylase, muscle form","P11217"
0.120931148529053,23.3014371395111,0.602204249512324,0.565086991687821,0.842831695763049,-6.08271737597913,"P21796;C9JI87",26,0.655061806731012,0.52936478343736,0.822899381919021,-0.120931148529049,"Non-significant",0.0846532638749323,"VDAC1","Voltage-dependent anion-selective channel protein 1","P21796;C9JI87"
0.0216856002807475,21.0955457687378,0.590693673667552,0.572376247518328,0.846859699714932,-6.08988539817821,"P51665;H3BNT7;H3BTM8",19,0.654009929314321,0.530010739250163,0.822899381919021,-0.0216856002807475,"Non-significant",0.0846532638749323,"PSMD7","26S proteasome non-ATPase regulatory subunit 7","P51665;H3BNT7;H3BTM8"
-0.0291128158569265,20.140567779541,-0.717536124474833,0.495138175653579,0.807585504616404,-6.00413123863593,"P55209;H0YH88;F5H4R6;F8W543;F8VRJ2;F8W0J6;F8VVB5;F8VV59;H0YHC3;F8W118;F8W020;F8VY35;H0YIV4;B7Z9C2",7,-0.654012822244699,0.530008962059421,0.822899381919021,0.0291128158569265,"Non-significant",0.0846532638749323,"NAP1L1","Nucleosome assembly protein 1-like 1","P55209;H0YH88;F5H4R6;F8W543;F8VRJ2;F8W0J6;F8VVB5;F8VV59;H0YHC3;F8W118;F8W020;F8VY35;H0YIV4;B7Z9C2"
0.144913196563722,15.7437460422516,0.644607702623116,0.538708339643792,0.8300841787743,-6.05524043802188,"Q58WW2",2,0.654507860766613,0.52970490163864,0.822899381919021,-0.144913196563726,"Non-significant",0.0846532638749323,"DCAF6","DDB1- and CUL4-associated factor 6","Q58WW2"
0.0177860260009481,20.0289330482483,0.547979717281168,0.599892397772926,0.860648466917335,-6.11538234827008,"Q92667;I3L0V5;I3L3V6",42,0.654816891196809,0.529515143365971,0.822899381919021,-0.0177860260009517,"Non-significant",0.0846532638749323,"AKAP1","A-kinase anchor protein 1, mitochondrial","Q92667;I3L0V5;I3L3V6"
0.017855167388948,19.8269765377045,0.545285496136334,0.601652208532923,0.861160316765171,-6.11693182928342,"Q14008;H0YDX5",47,0.653729037187378,0.530183314476173,0.822989878754672,-0.0178551673889515,"Non-significant",0.0846055057695342,"CKAP5","Cytoskeleton-associated protein 5","Q14008;H0YDX5"
-0.344048976898177,15.1287622451782,-0.602814855946099,0.564701832464095,0.842606277574378,-6.08233363930116,"Q7Z5J4;A0A1W2PQJ7;A8MXE8",5,-0.653285150478774,0.530456099396899,0.823235855982127,0.344048976898176,"Non-significant",0.084475722166838,"RAI1","Retinoic acid-induced protein 1","Q7Z5J4;A0A1W2PQJ7;A8MXE8"
-0.065557003021226,17.7624623775482,-0.965195546884068,0.36502346983368,0.736696750636863,-5.79675726633492,"Q9GZP9;I3L4W7;I3L1S8;I3L1W3;I3L0R8;I3L3R8;K7EQE8",2,-0.652631320103714,0.530858055658418,0.823602495415602,0.0655570030212225,"Non-significant",0.0842823461924423,"DERL2","Derlin-2","Q9GZP9;I3L4W7;I3L1S8;I3L1W3;I3L0R8;I3L3R8;K7EQE8"
0.0112619400024094,19.574432849884,0.517388912692844,0.620038155163635,0.870345583175451,-6.13256099052714,"Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7",26,0.652528810735302,0.530921092031554,0.823602495415602,-0.0112619400023988,"Non-significant",0.0842823461924423,"SARS2","Serine--tRNA ligase, mitochondrial","Q9NP81;M0R259;M0QX29;M0R2C6;M0QWZ7"
0.0190896987915039,20.4506859779358,0.595878345061968,0.569086262569272,0.845643866438573,-6.08667221930824,"P16219;E9PE82",17,0.652100205417785,0.531184704043381,0.823833955161833,-0.0190896987915004,"Non-significant",0.0841603121179904,"ACADS","Short-chain specific acyl-CoA dehydrogenase, mitochondrial","P16219;E9PE82"
-0.0215306282043244,19.1332972049713,-0.572088916520899,0.584271803736482,0.851839636514361,-6.1012055482259,"Q12959;Q15700;B7Z2T4;A0A590UJ81;A0A3B3ITF1;A0A590UJS9;A0A3B3ISW2;A0A590UJD9;A0A590UJ08;E9PIW2;C9JUA9;A0A590UJ29;A0A590UJ18;F8W750;F8VYC1;E9PN83;A0A590UJR4;H7C325;A0A590UJC5;A0A590UK48;B5MCC5;A0A590UJ68;A0A590UJR5;A0A0C4DFT3;A0A590UJX2;A0A590UK81;A0A590UKA8",27,-0.651698755264284,0.531431685422288,0.823990289722329,0.0215306282043244,"Non-significant",0.0840779061971298,"DLG1","Disks large homolog 1","Q12959;Q15700;B7Z2T4;A0A590UJ81;A0A3B3ITF1;A0A590UJS9;A0A3B3ISW2;A0A590UJD9;A0A590UJ08;E9PIW2;C9JUA9;A0A590UJ29;A0A590UJ18;F8W750;F8VYC1;E9PN83;A0A590UJR4;H7C325;A0A590UJC5;A0A590UK48;B5MCC5;A0A590UJ68;A0A590UJR5;A0A0C4DFT3;A0A590UJX2;A0A590UK81;A0A590UKA8"
0.08450698852538,16.5422072410583,0.672549562146712,0.521742111607672,0.822536590719804,-6.03622675953252,"Q9BSY4",3,0.65156440112324,0.531514358528013,0.823990289722329,-0.0845069885253729,"Non-significant",0.0840779061971298,"CHCHD5","Coiled-coil-helix-coiled-coil-helix domain-containing protein 5","Q9BSY4"
