"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BD_vs_CM","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.156045913696294,11.2821109294891,-2.35065485335006,0.0481060330805639,0.0827150566678736,-6.12114924528856,"DDB2_HUMAN",18,-2.42183615313349,0.0410152869300925,0.0723002472628223,-1.61420822143552,"Non-significant",1.14086021743997,"DDB2","DNA damage-binding protein 2","DDB2_HUMAN"
0.132045745849602,15.3252625465393,2.25208344996611,0.0559391495615457,0.0938506754593069,-6.27249815109473,"NAKD2_HUMAN",31,2.42114630529959,0.041059932867524,0.0723632266044939,0.187841653823826,"Non-significant",1.14048207662033,"NADK2","NAD kinase 2, mitochondrial","NAKD2_HUMAN"
-0.241567611694334,9.28052043914795,-2.35309282781329,0.047926951850433,0.082442079142339,-6.11739179077471,"SNTA1_HUMAN",16,-2.42059702873175,0.0410955161432545,0.072410210203337,0.0697877407073744,"Non-significant",1.14020019178173,"SNTA1","Alpha-1-syntrophin","SNTA1_HUMAN"
-0.0979244709014768,11.0836211442947,-2.20303619309135,0.060300343805098,0.099852446864197,-6.34733183453717,"RBG1L_HUMAN",29,-2.42018969503126,0.0411219240648358,0.0724410099570295,0.203727245330773,"Non-significant",1.14001550347522,"RABGAP1L","Rab GTPase-activating protein 1-like","RBG1L_HUMAN"
-0.0881905555725098,9.68883109092713,-2.31565686022348,0.0507523624419554,0.0866227742646248,-6.17501809616903,"MTMR9_HUMAN",20,-2.41930858440519,0.0411791058217277,0.0725219312322212,-0.109523057937574,"Non-significant",1.13953063932102,"MTMR9","Myotubularin-related protein 9","MTMR9_HUMAN"
-0.294111728668208,8.03089499473572,-2.45049262686675,0.0412974244946311,0.0728609050553243,-5.96681879349827,"S2533_HUMAN",8,-2.41920650513768,0.0411857356566521,0.0725219312322212,-0.236499786376925,"Non-significant",1.13953063932102,"SLC25A33","Solute carrier family 25 member 33","S2533_HUMAN"
-0.338898420333859,9.35751855373382,-2.67381678738441,0.0294003440267476,0.0549284806431107,-5.61928004628622,"TM50A_HUMAN",3,-2.41845939572387,0.0412342914946429,0.0725916774110506,0.255274295806899,"Non-significant",1.1391131680278,"TMEM50A","Transmembrane protein 50A","TM50A_HUMAN"
0.0856552124023491,11.844628572464,2.4261127746415,0.0428642747874157,0.0748924904446793,-6.00458555746023,"BROX_HUMAN",17,2.41804650103932,0.041261150841799,0.0726232056248063,0.231728076934827,"Non-significant",1.13892458502326,"BROX","BRO1 domain-containing protein BROX","BROX_HUMAN"
0.519469976425171,7.38471138477326,2.39070388001167,0.045247953052556,0.0784323629712539,-6.05934937511504,"LIPT2_HUMAN",6,2.41769684784412,0.0412839099843343,0.0726475050125544,-0.11819195747375,"Non-significant",1.13877929640913,"LIPT2","Octanoyl-[acyl-carrier-protein]:protein N-octanoyltransferase LIPT2, mitochondrial","LIPT2_HUMAN"
-0.543706178665159,7.53250193595886,-2.48165318544018,0.0393791632173716,0.0700553673198318,-5.91848359873958,"TM164_HUMAN",2,-2.41706610799255,0.0413249971156056,0.0727040387242029,0.322553396224977,"Non-significant",1.13844146332367,"TMEM164","Transmembrane protein 164","TM164_HUMAN"
-0.162508726120002,11.303151011467,-2.2729461801216,0.0541809521352658,0.0914740419528812,-6.2405650075981,"SRP72_HUMAN",32,-2.41655153854095,0.0413585471817995,0.0727472906640194,0.40978240966797,"Non-significant",1.1381831765218,"SRP72","Signal recognition particle subunit SRP72","SRP72_HUMAN"
0.22881031036377,8.98495697975159,3.37203566018697,0.0104515179406137,0.0231767194780376,-4.53597171592852,"NFYB_HUMAN",3,2.41622580324746,0.0413797993448102,0.0727688972439944,0.0445450544357291,"Non-significant",1.13805420642357,"NFYB","Nuclear transcription factor Y subunit beta","NFYB_HUMAN"
0.135501146316479,12.4969671964645,2.32206455189574,0.0502571268096866,0.0858859155294434,-6.16516557806017,"COASY_HUMAN",20,2.41485382777256,0.0414694324608954,0.0729107204740422,-0.124140262603776,"Non-significant",1.13720861022228,"COASY","Bifunctional coenzyme A synthase","COASY_HUMAN"
-0.180192708969107,10.067249417305,-2.28708317932136,0.0530211223672717,0.0898336577339826,-6.2188942459811,"CTNL1_HUMAN",29,-2.41300848236192,0.0415902989883224,0.0731073843135285,0.00403404235839666,"Non-significant",1.13603875430547,"CTNNAL1","Alpha-catulin","CTNL1_HUMAN"
0.101755619049051,16.9337513446808,2.23930699547148,0.0570439311463972,0.0953159920349808,-6.29202504682029,"PHB1_HUMAN",25,2.41043182865396,0.0417596565983508,0.0733891820747279,-0.375499248504674,"Non-significant",1.13436795250219,"PHB1","Prohibitin 1","PHB1_HUMAN"
-0.848741769790648,6.86146759986877,-2.38197560747196,0.0458558631823251,0.079299201267195,-6.07283132501416,"MSRB1_HUMAN",2,-2.40921971863633,0.0418395650560218,0.0735136922617065,-0.165249347686776,"Non-significant",1.13363176404655,"MSRB1","Methionine-R-sulfoxide reductase B1","MSRB1_HUMAN"
0.184291839599624,11.0652511119843,2.7744975214768,0.0252512759875671,0.0483000597272795,-5.46213333946928,"TPRKB_HUMAN",7,2.40886430327843,0.0418630249247291,0.073538987711464,-0.589733600616473,"Non-significant",1.13348235263348,"TPRKB","EKC/KEOPS complex subunit TPRKB","TPRKB_HUMAN"
-0.104824304580674,10.9280928373337,-2.3303803324198,0.0496216590622817,0.0849609921146558,-6.15237222646127,"RNF14_HUMAN",19,-2.40816476640542,0.0419092377552882,0.0736042327156727,0.2248070240021,"Non-significant",1.13309721022495,"RNF14","E3 ubiquitin-protein ligase RNF14","RNF14_HUMAN"
-0.126492738723803,13.3939338922501,-2.17993677641651,0.0624700238240756,0.102690796861538,-6.38245032543833,"DHX9_HUMAN",57,-2.40652270897733,0.0420179166178173,0.0737791333990413,0.2023403644562,"Non-significant",1.13206645025078,"DHX9","ATP-dependent RNA helicase A","DHX9_HUMAN"
0.2043354511261,7.28419840335846,2.25527972863466,0.0556661273856284,0.0935338491627643,-6.26760960574856,"PCNT_HUMAN",87,2.40593871736717,0.0420566359775732,0.0738311432977129,0.134289503097527,"Non-significant",1.1317604063433,"PCNT","Pericentrin","PCNT_HUMAN"
0.171484947204597,13.3259899616241,2.86229227875954,0.0221293176281214,0.0431006440793511,-5.32511461090066,"NDUB5_HUMAN",7,2.40426774405194,0.0421676214085407,0.0739956997695765,-0.157472372055047,"Non-significant",1.13079351838536,"NDUFB5","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial","NDUB5_HUMAN"
0.183523058891298,8.0892875790596,2.30983146364869,0.0512068500158401,0.0871967221465952,-6.18397115519405,"ARNT_HUMAN",21,2.40425285355671,0.0421686117493864,0.0739956997695765,0.220452308654774,"Non-significant",1.13079351838536,"ARNT","Aryl hydrocarbon receptor nuclear translocator","ARNT_HUMAN"
-0.16747260093689,8.93195044994354,-2.27839114981445,0.0537312546127504,0.0907903789937228,-6.2322213677226,"EMAL3_HUMAN",27,-2.40336376425785,0.042227785831858,0.0740835144302044,0.404080390930174,"Non-significant",1.13027842344489,"EML3","Echinoderm microtubule-associated protein-like 3","EMAL3_HUMAN"
0.142140865325898,14.9621150493622,2.78078254481134,0.0250132759610853,0.0478899766749048,-5.45232217165281,"MPC2_HUMAN",9,2.40202154780473,0.0423172759913042,0.0742244654979338,0.081961393356325,"Non-significant",1.12945292114362,"MPC2","Mitochondrial pyruvate carrier 2","MPC2_HUMAN"
0.312851428985597,8.72590708732605,2.33059469469855,0.049605385454599,0.0849510547865378,-6.15204234017027,"ABH15_HUMAN",15,2.40035671299422,0.0424285405479086,0.0744035396597645,0.278329849243175,"Non-significant",1.12840640292003,"ABHD15","Protein ABHD15","ABH15_HUMAN"
-0.309891223907448,12.7844903469086,-2.6184830707064,0.0319742322120074,0.0590170428044195,-5.705580795536,"RS24_HUMAN",4,-2.39925629040369,0.0425022451991031,0.074503834488924,-0.3025333881378,"Non-significant",1.12782137484196,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
0.169253826141357,8.56898903846741,2.71926606421763,0.0274464059386935,0.0518389519987334,-5.54835095934798,"CFDP1_HUMAN",8,2.39922865487544,0.0425040978369767,0.074503834488924,-0.45119476318362,"Non-significant",1.12782137484196,"CFDP1","Craniofacial development protein 1","CFDP1_HUMAN"
-0.147191286087036,9.42232930660248,-2.62442015511225,0.0316872990393412,0.0585807118717737,-5.69632498392635,"RBM42_HUMAN",10,-2.3971638656796,0.0426427470006262,0.0747307233613567,-0.00518655776978072,"Non-significant",1.12650081393913,"RBM42","RNA-binding protein 42","RBM42_HUMAN"
0.0974595546722501,11.9772394895554,2.63675917281941,0.0310994028872137,0.0576251552927271,-5.67708533713281,"ERGI3_HUMAN",13,2.39546498321206,0.0427571657501255,0.0749150600078856,-0.192270517349224,"Non-significant",1.12543086827024,"ERGIC3","Endoplasmic reticulum-Golgi intermediate compartment protein 3","ERGI3_HUMAN"
0.191686868667604,9.69321691989899,2.6059931155861,0.0325866055249953,0.0599428059917959,-5.72504873755239,"RM27_HUMAN",8,2.39480238855197,0.0428018744964595,0.0749772041589535,0.108278512954699,"Non-significant",1.12507075811262,"MRPL27","Large ribosomal subunit protein bL27m","RM27_HUMAN"
0.158385753631624,10.4412913322449,2.22746586209378,0.0580872802495743,0.0967405976898698,-6.31010192900309,"TENS3_HUMAN",46,2.39438890184074,0.0428297983627888,0.0750099253001658,-0.0585291385650759,"Non-significant",1.12488126703632,"TNS3","Tensin-3","TENS3_HUMAN"
-0.239059925079346,8.88077449798584,-2.54168053691781,0.03593570125127,0.064868137920535,-5.825196376587,"GEMI2_HUMAN",7,-2.39284840012821,0.0429339934129463,0.0751761809565487,-0.0659719705581674,"Non-significant",1.12391974076141,"GEMIN2","Gem-associated protein 2","GEMI2_HUMAN"
-0.138533830642702,10.6287032365799,-2.2250478835814,0.0583026636211889,0.0970003855516205,-6.31379077767936,"TRI56_HUMAN",34,-2.39226248629597,0.042973689575,0.0752294535515751,-0.18723797798155,"Non-significant",1.12361209277868,"TRIM56","E3 ubiquitin-protein ligase TRIM56","TRI56_HUMAN"
0.232744216918926,10.4084017276764,2.94166927879471,0.0196524036563119,0.0389907238997333,-5.201360120127,"4EBP1_HUMAN",4,2.39148830785164,0.0430261972412164,0.0753051260602307,0.00565481185910066,"Non-significant",1.12317546013528,"EIF4EBP1","Eukaryotic translation initiation factor 4E-binding protein 1","4EBP1_HUMAN"
-0.445778846740721,7.39332962036133,-2.31362144662905,0.0509106993329126,0.0868017260742285,-6.17814677496448,"LATS1_HUMAN",15,-2.3905865734677,0.0430874372883152,0.0753960461844704,-0.105746269226076,"Non-significant",1.12265142820568,"LATS1","Serine/threonine-protein kinase LATS1","LATS1_HUMAN"
-0.361135959625248,8.98838138580322,-2.31206695062435,0.0510319594616329,0.0869171534575334,-6.18053590052574,"S27A1_HUMAN",16,-2.3885256433103,0.0432277306485463,0.0756252277883366,-0.0293087959289746,"Non-significant",1.12133330421295,"SLC27A1","Long-chain fatty acid transport protein 1","S27A1_HUMAN"
1.12397909164429,6.92772006988525,2.33485685060037,0.0492829309865594,0.0845058541895485,-6.1454821716336,"MMP21_HUMAN",2,2.38742681739893,0.043302717813113,0.0757400845733129,-0.129897832870524,"Non-significant",1.12067421427061,"MMP21","Matrix metalloproteinase-21","MMP21_HUMAN"
0.104502677917477,12.3210122585297,2.24597866922134,0.0564643378520746,0.0945617414513381,-6.28183121704052,"DC1L2_HUMAN",23,2.38711434260952,0.0433240658157939,0.0757610926787396,-0.0047845840453995,"Non-significant",1.12055377026501,"DYNC1LI2","Cytoplasmic dynein 1 light intermediate chain 2","DC1L2_HUMAN"
-0.172042608261124,10.5308324098587,-3.03648430431148,0.0170687272256643,0.0347368078026186,-5.0538208467885,"SRP19_HUMAN",6,-2.38543162841481,0.043439208758199,0.0759460762473662,-0.0771658420562495,"Non-significant",1.11949465903802,"SRP19","Signal recognition particle 19 kDa protein","SRP19_HUMAN"
0.140338897705101,11.2051155567169,2.76613370070377,0.0255716417523092,0.0488322666929246,-5.47518975739707,"RM22_HUMAN",9,2.3838900377048,0.0435449640807153,0.0761145709933054,-0.131709337234501,"Non-significant",1.11853219610407,"MRPL22","Large ribosomal subunit protein uL22m","RM22_HUMAN"
0.365348935127262,6.54275590181351,2.50110806217379,0.0382277419196159,0.0682764468271546,-5.88827260455997,"CRY1_HUMAN",4,2.3828742917802,0.0436147865916303,0.0762201978041112,-0.0738317966461253,"Non-significant",1.11792992849586,"CRY1","Cryptochrome-1","CRY1_HUMAN"
-0.114503383636499,10.2399988174438,-2.18428736758119,0.0620555340607091,0.102104524916139,-6.37584249778296,"SYTL4_HUMAN",33,-2.38132904865824,0.0437212218947232,0.076389749021056,-0.763903737068172,"Non-significant",1.1169649168469,"SYTL4","Synaptotagmin-like protein 4","SYTL4_HUMAN"
-0.129213571548425,10.7484022378922,-2.87434457161574,0.0217331930941373,0.0424728496370851,-5.30631398019851,"RU2B_HUMAN",9,-2.37872577329723,0.0439011222359555,0.0766875577658864,-0.366177916526794,"Non-significant",1.11527509279091,"SNRPB2","U2 small nuclear ribonucleoprotein B''","RU2B_HUMAN"
-0.197602510452272,8.92366278171539,-2.2862847231318,0.0530859612724484,0.089924736902849,-6.2201188819036,"PMGT1_HUMAN",21,-2.37816294076056,0.0439401143263064,0.0767195391168551,-0.273975372314455,"Non-significant",1.11509401479996,"POMGNT1","Protein O-linked-mannose beta-1,2-N-acetylglucosaminyltransferase 1","PMGT1_HUMAN"
0.500445961952207,7.64771014451981,2.42634293515854,0.0428492042233392,0.0748822836674939,-6.00422923793043,"ICOSL_HUMAN",3,2.37812586194553,0.0439426843010898,0.0767195391168551,0.249513387680055,"Non-significant",1.11509401479996,"ICOSLG","ICOS ligand","ICOSL_HUMAN"
0.130180835723877,11.9886691570282,2.2987339090012,0.052084007336679,0.0884746308047965,-6.20101591507701,"GYS1_HUMAN",19,2.37805211645575,0.0439477961320117,0.0767195391168551,0.436700820922875,"Non-significant",1.11509401479996,"GYS1","Glycogen [starch] synthase, muscle","GYS1_HUMAN"
-0.122540473937999,11.1756522655487,-2.43007388787436,0.0426056552492417,0.0746128842991622,-5.99845261643015,"ADPPT_HUMAN",14,-2.37784822256048,0.0439619325845649,0.0767277093979694,-0.203316450119017,"Non-significant",1.11504776688035,"AASDHPPT","L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase","ADPPT_HUMAN"
-0.763903737068173,6.03344398736954,-2.36266455939373,0.0472303384055911,0.0814158388362295,-6.10263372117529,"NUPR1_HUMAN",2,-2.37756376632777,0.0439816622226812,0.0767456359730828,-0.0698931217193604,"Non-significant",1.11494631066112,"NUPR1","Nuclear protein 1","NUPR1_HUMAN"
-0.29773569107055,12.9038944244385,-2.40051365560138,0.0445744389531749,0.0773971747626924,-6.04418850732349,"CISD2_HUMAN",8,-2.37688194687874,0.0440289887215159,0.076811699524055,-0.77748489379883,"Non-significant",1.11457262564869,"CISD2","CDGSH iron-sulfur domain-containing protein 2","CISD2_HUMAN"
0.235088109970071,11.1313160657883,3.1703627838347,0.0140120276931747,0.029500552766106,-4.8462682970393,"VKOR1_HUMAN",3,2.37475040294731,0.0441772726249177,0.077053824178543,0.225434064865132,"Non-significant",1.11320580239105,"VKORC1","Vitamin K epoxide reductase complex subunit 1","VKOR1_HUMAN"
-0.375152468681337,7.08150273561478,-2.43329168661787,0.0423967318598657,0.0743541354487973,-5.9934696043003,"PTK7_HUMAN",5,-2.37457744212624,0.0441893267940946,0.077058284463203,-3.57550883293151,"Non-significant",1.113180663847,"PTK7","Inactive tyrosine-protein kinase 7","PTK7_HUMAN"
-0.1616804599762,10.7911256551743,-2.2723190890318,0.0542329848091671,0.091523801734938,-6.24152568970897,"MOCS1_HUMAN",22,-2.37423773219431,0.0442130118019424,0.0770830205760551,-4.96076297760011,"Non-significant",1.113041275415,"MOCS1","Molybdenum cofactor biosynthesis protein 1","MOCS1_HUMAN"
0.122634649276726,12.3912671804428,3.89533961037551,0.00501107849201473,0.0125377400197988,-3.7494375250234,"COX7R_HUMAN",7,2.37399265727197,0.0442301066252769,0.0770962588952732,-3.78793168067932,"Non-significant",1.11296669562685,"COX7A2L","Cytochrome c oxidase subunit 7A-related protein, mitochondrial","COX7R_HUMAN"
0.276121616363524,8.31726694107056,2.3856821803943,0.0455967040524367,0.0788852146442369,-6.06710691510331,"MFA3L_HUMAN",9,2.37295853604238,0.0443023130292879,0.0772055343470021,-5.33449804782867,"Non-significant",1.11235156688946,"MFAP3L","Microfibrillar-associated protein 3-like","MFA3L_HUMAN"
-0.357967138290403,7.04083454608917,-2.38184085042856,0.045865313229843,0.079299201267195,-6.07303941850671,"ERCC6_HUMAN",7,-2.37212033981596,0.0443609257245996,0.0772910782326392,-0.305441856384251,"Non-significant",1.11187063412764,"ERCC6","DNA excision repair protein ERCC-6","ERCC6_HUMAN"
0.0640959739684757,11.0013287067413,2.07427371346777,0.0734224590847735,0.117620894968184,-6.54192317639042,"SELO_HUMAN",26,2.37075011779427,0.0444569086248579,0.0774406553508337,0.243752002716062,"Non-significant",1.11103098041497,"SELENOO","Protein adenylyltransferase SelO, mitochondrial","SELO_HUMAN"
-0.144089460372902,10.5909291505813,-3.61231336381104,0.00742195368460003,0.0174454612389469,-4.17108431264351,"SPT4H_HUMAN",6,-2.37062243732489,0.0444658631106155,0.0774406553508337,0.351871490478517,"Non-significant",1.11103098041497,"SUPT4H1","Transcription elongation factor SPT4","SPT4H_HUMAN"
-0.166139602661131,9.34414649009704,-2.30936154341592,0.051243690178322,0.0872411460568411,-6.18469320323611,"THOC6_HUMAN",17,-2.37039573822422,0.0444817664167924,0.0774517280484665,0.161521911621101,"Non-significant",1.11096888812374,"THOC6","THO complex subunit 6","THOC6_HUMAN"
-0.111570358276403,13.6130998134613,-2.22637754931804,0.0581841241920649,0.0968819995268653,-6.31176235542253,"SUCB1_HUMAN",24,-2.36932838189709,0.0445567196795629,0.0775655918214918,-0.0315458774566757,"Non-significant",1.11033088951496,"SUCLA2","Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial","SUCB1_HUMAN"
0.243033289909362,7.7352539896965,2.50275182343835,0.0381320430270642,0.0681205189611623,-5.88571895982226,"CDK10_HUMAN",7,2.36904705357986,0.0445764965085181,0.0775774411795682,-0.0962864160537675,"Non-significant",1.11026454930313,"CDK10","Cyclin-dependent kinase 10","CDK10_HUMAN"
-0.345414161682131,7.1709361076355,-2.45502923488339,0.0410123452782982,0.0724627059183947,-5.95978609680133,"TMCO4_HUMAN",5,-2.36895956904639,0.0445826482894167,0.0775774411795682,-0.347918510437001,"Non-significant",1.11026454930313,"TMCO4","Transmembrane and coiled-coil domain-containing protein 4","TMCO4_HUMAN"
-0.313594341278076,9.03607511520386,-2.49563628904234,0.038548073328489,0.068788006814902,-5.89677201141703,"RBMS1_HUMAN",5,-2.36845442366174,0.0446181859666752,0.0776226331332767,-0.381094932556152,"Non-significant",1.11001162910623,"RBMS1","RNA-binding motif, single-stranded-interacting protein 1","RBMS1_HUMAN"
0.166989326477028,14.8582029342651,2.50699960702756,0.0378858691060047,0.0677404014821777,-5.87911911159483,"CX6B1_HUMAN",10,2.36816118254402,0.0446388288834549,0.0776418987267637,-0.181557655334501,"Non-significant",1.10990385251509,"COX6B1","Cytochrome c oxidase subunit 6B1","CX6B1_HUMAN"
