"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","BT_vs_D","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
0.136213779449468,9.55838918685913,1.89689791297598,0.0970317004750538,0.187768952457569,-6.66265717110124,"TF3C5_HUMAN",27,1.99944377766557,0.0801448750766589,0.162655206696351,0.196675062179576,"Non-significant",0.788732030117745,"GTF3C5","General transcription factor 3C polypeptide 5","TF3C5_HUMAN"
0.0469193458556987,14.1610844135284,1.57351130877335,0.156920088433825,0.269927834969697,-7.11505444773669,"SYRC_HUMAN",50,1.99896640099204,0.0802044252729536,0.162696385117038,0.071250915527358,"Non-significant",0.788622096363472,"RARS1","Arginine--tRNA ligase, cytoplasmic","SYRC_HUMAN"
0.243989825248719,7.28157585859299,1.94016898090481,0.0909097198186415,0.179082657588846,-6.59965700863134,"MTEF4_HUMAN",14,1.99890564634003,0.0802120071592787,0.162696385117038,-0.0508248805999756,"Non-significant",0.788622096363472,"MTERF4","Transcription termination factor 4, mitochondrial","MTEF4_HUMAN"
0.0773553848266779,13.2518086433411,2.0152249379886,0.0811692200349527,0.165147204454264,-6.48929866472242,"U2AF2_HUMAN",17,1.9987989917305,0.0802253188135652,0.162696385117038,0.0477924346924006,"Non-significant",0.788622096363472,"U2AF2","Splicing factor U2AF 65 kDa subunit","U2AF2_HUMAN"
0.117660284042355,15.0830081701279,2.01270988596851,0.0814784619866392,0.165525174600855,-6.49301738381269,"FAHD1_HUMAN",14,1.99781619554822,0.0803480829870252,0.16290463402217,-0.139048337936424,"Non-significant",0.788066561476435,"FAHD1","Oxaloacetate tautomerase FAHD1, mitochondrial","FAHD1_HUMAN"
-0.0683991909026993,10.1646274328232,-1.91971225330391,0.0937558521744807,0.183265474474521,-6.62950083945257,"PESC_HUMAN",21,-1.99738504114274,0.0804019971223922,0.162971686800735,-0.136866331100425,"Non-significant",0.787887839364534,"PES1","Pescadillo homolog","PESC_HUMAN"
-0.472476959228513,6.62503170967102,-1.94712387134033,0.089961311965767,0.177896135352645,-6.58948686328378,"GNB5_HUMAN",7,-1.99715602955254,0.0804306483214892,0.162971686800735,-0.109216690063477,"Non-significant",0.787887839364534,"GNB5","Guanine nucleotide-binding protein subunit beta-5","GNB5_HUMAN"
-0.135670423507701,12.6924384832382,-3.87122750818175,0.00540230148262676,0.0226533716951078,-3.67038568044989,"RS24_HUMAN",4,-1.99694089810334,0.0804575719901951,0.162971686800735,0.092125892639201,"Non-significant",0.787887839364534,"RPS24","Small ribosomal subunit protein eS24","RS24_HUMAN"
0.349440217018127,6.89322167634964,1.98745667804704,0.0846480633452833,0.170303591863037,-6.5302790779802,"UAP1L_HUMAN",6,1.99690955062274,0.0804614958496109,0.162971686800735,0.275451898574825,"Non-significant",0.787887839364534,"UAP1L1","UDP-N-acetylhexosamine pyrophosphorylase-like protein 1","UAP1L_HUMAN"
0.0569179058074987,12.0112351179123,1.65687274519472,0.138820828477976,0.247341282887637,-7.00200660879886,"AP3B1_HUMAN",52,1.99650514252185,0.080512133424445,0.163033553932106,0.265752553939819,"Non-significant",0.787723004259259,"AP3B1","AP-3 complex subunit beta-1","AP3B1_HUMAN"
0.29330039024353,7.86863195896149,2.23452210886324,0.0582199384904108,0.129586273223582,-6.16047351916718,"S66A3_HUMAN",2,1.99579075896801,0.0806016595330837,0.163174118126607,-0.0867636203765745,"Non-significant",0.787348725767167,"SLC66A3","Solute carrier family 66 member 3","S66A3_HUMAN"
-0.102705955505352,11.954756975174,-1.96780806817681,0.0871971561856002,0.173794577570612,-6.55917087518623,"SIAE_HUMAN",17,-1.9948016233937,0.0807257761970428,0.163384621617063,0.0537343025207253,"Non-significant",0.786788823330867,"SIAE","Sialate O-acetylesterase","SIAE_HUMAN"
0.144899606704726,10.5456730127335,2.31833410840142,0.0512712218082672,0.118185992543261,-6.03288813613679,"EMC10_HUMAN",7,1.99395066611585,0.0808327019949804,0.163560235408297,-0.072819471359276,"Non-significant",0.786322273047692,"EMC10","ER membrane protein complex subunit 10","EMC10_HUMAN"
0.0638806819915523,14.1359738111496,1.9423434873231,0.0906121540357607,0.178583195979151,-6.59647850698219,"VAT1_HUMAN",20,1.99333636988707,0.0809099755103465,0.163675776936163,-0.6545330286026,"Non-significant",0.786015588892065,"VAT1","Synaptic vesicle membrane protein VAT-1 homolog","VAT1_HUMAN"
0.110230445861817,7.53575694561005,2.24399584307265,0.0573893143863352,0.128244807747377,-6.1460954796446,"BRD3_HUMAN",10,1.99255977403271,0.0810077671366161,0.16381595117405,-0.058208227157575,"Non-significant",0.785643812162998,"BRD3","Bromodomain-containing protein 3","BRD3_HUMAN"
-0.23334264755249,9.06737470626831,-1.95049765070372,0.0895047115706572,0.177183372885512,-6.58454910439085,"MAGD1_HUMAN",12,-1.99242730999938,0.0810244588570064,0.16381595117405,0.25755643844607,"Non-significant",0.785643812162998,"MAGED1","Melanoma-associated antigen D1","MAGD1_HUMAN"
0.0784773826599547,16.3775765895844,1.93162757020997,0.0920877513631363,0.180886674362689,-6.61213069964358,"HMGCL_HUMAN",20,1.99230303472034,0.0810401217370176,0.16381595117405,0.433246731758118,"Non-significant",0.785643812162998,"HMGCL","Hydroxymethylglutaryl-CoA lyase, mitochondrial","HMGCL_HUMAN"
-0.660880923271179,7.06780642271042,-1.95300055435488,0.0891674290641517,0.176781492899919,-6.58088414042167,"BPIB2_HUMAN",3,-1.99195336972112,0.0810842070200326,0.16381595117405,-0.0841712951660174,"Non-significant",0.785643812162998,"BPIFB2","BPI fold-containing family B member 2","BPIB2_HUMAN"
-0.217027425765995,9.02920258045197,-1.92395473922773,0.0931585926764688,0.182360919666167,-6.62332028906644,"MACOI_HUMAN",17,-1.99189183011238,0.0810919682458803,0.16381595117405,0.0602869987487935,"Non-significant",0.785643812162998,"MACO1","Macoilin","MACOI_HUMAN"
0.605165481567382,6.2307277917862,1.93476381046091,0.0916534915519556,0.180285195261229,-6.60755272109607,"HEG1_HUMAN",6,1.99167552360542,0.0811192539898611,0.16381595117405,0.35127580165863,"Non-significant",0.785643812162998,"HEG1","Protein HEG homolog 1","HEG1_HUMAN"
0.37009727954865,8.36691731214523,1.90484216219021,0.0958786535196549,0.186196399831951,-6.6511272053362,"TASOR_HUMAN",52,1.99166491026126,0.0811205930265383,0.16381595117405,0.0841760635375994,"Non-significant",0.785643812162998,"TASOR","Protein TASOR","TASOR_HUMAN"
0.213634729385378,9.17516529560089,1.98358514730221,0.0851445166396736,0.170920981695772,-6.53597893123801,"FABP5_HUMAN",10,1.9895180228121,0.0813918952053473,0.16432292552779,0.143931627273556,"Non-significant",0.784301841704041,"FABP5","Fatty acid-binding protein 5","FABP5_HUMAN"
-0.160798311233524,8.49450194835663,-2.01529947439071,0.0811600728517771,0.165147204454264,-6.48918843537249,"ROGDI_HUMAN",11,-1.98935388859553,0.0814126728588548,0.16432398695939,-0.110968112945558,"Non-significant",0.784299036420502,"ROGDI","Protein rogdi homolog","ROGDI_HUMAN"
0.407763361930848,7.08854705095291,1.92762785897862,0.0926444655632257,0.181618570872489,-6.61796549598066,"MTMRB_HUMAN",10,1.98747648113432,0.0816506973146429,0.164763431487444,0.301711559295654,"Non-significant",0.783139171677123,"MTMR11","Myotubularin-related protein 11","MTMRB_HUMAN"
0.0877356529235733,11.3135013580322,2.14423559394556,0.0667637355424083,0.142972011135155,-6.2968519039378,"NECP2_HUMAN",13,1.98703997139423,0.0817061357614402,0.164795665862255,-0.110435724258419,"Non-significant",0.7830542144645,"NECAP2","Adaptin ear-binding coat-associated protein 2","NECP2_HUMAN"
-0.103111743927009,9.74924039840698,-2.00222863824994,0.0827796574097358,0.167625190971449,-6.5084999199279,"ARAF_HUMAN",15,-1.98703087389667,0.0817072915656708,0.164795665862255,0.00091242790222168,"Non-significant",0.7830542144645,"ARAF","Serine/threonine-protein kinase A-Raf","ARAF_HUMAN"
-0.116977691650376,10.8637194633484,-1.90839210900827,0.0953676936304588,0.185388947320925,-6.64596956686995,"STAM2_HUMAN",21,-1.98683941228145,0.0817316197339812,0.164803768022247,0.015069246292077,"Non-significant",0.783032862951026,"STAM2","Signal transducing adapter molecule 2","STAM2_HUMAN"
0.0882115364074707,9.78107237815857,1.86895334248946,0.101194799729504,0.194341918344426,-6.70307944230589,"IRAK4_HUMAN",25,1.98657874120425,0.0817647532773391,0.164829616917349,-0.0416359901428009,"Non-significant",0.78296475072064,"IRAK4","Interleukin-1 receptor-associated kinase 4","IRAK4_HUMAN"
0.0667455196380242,13.5235530138016,1.85260173134872,0.103709921106928,0.197907408245911,-6.72663170709838,"NMD3_HUMAN",24,1.98331262762254,0.0821810047806061,0.165627588869806,-0.226125717163049,"Non-significant",0.780867320353327,"NMD3","60S ribosomal export protein NMD3","NMD3_HUMAN"
0.30829906463623,9.40999436378479,1.92483036902607,0.093035780406249,0.182165135669958,-6.62204407906546,"PLBL1_HUMAN",12,1.98290316954998,0.0822333323796072,0.165691894444533,-0.121192932128908,"Non-significant",0.780698736505913,"PLBD1","Phospholipase B-like 1","PLBL1_HUMAN"
0.0772855281829763,10.7519489526749,1.7854337541525,0.114683002357519,0.213440981417572,-6.82255087933919,"SYLM_HUMAN",37,1.98264000523709,0.0822669810113208,0.165718541193112,-0.237941503524778,"Non-significant",0.780628898416044,"LARS2","Leucine--tRNA ligase, mitochondrial","SYLM_HUMAN"
-0.359011530876155,7.18806833028793,-1.95358920264915,0.0890882844465032,0.176706893442785,-6.58002197078,"DDX49_HUMAN",7,-1.98180622607802,0.0823736771433103,0.165892285018819,-0.291070222854616,"Non-significant",0.780173810790978,"DDX49","Probable ATP-dependent RNA helicase DDX49","DDX49_HUMAN"
0.474331021308904,6.69949644804001,1.93854919726274,0.0911319916421723,0.179476936938006,-6.60202390374951,"FGFR3_HUMAN",6,1.98120651016743,0.08245050344801,0.166005802723859,1.27364087104796,"Non-significant",0.779876730954482,"FGFR3","Fibroblast growth factor receptor 3","FGFR3_HUMAN"
-0.142561912536626,8.85669660568237,-1.85169719999809,0.103850788517905,0.197989966643392,-6.72793233960904,"UN13B_HUMAN",55,-1.98058274345417,0.0825304840905903,0.166125613473344,-0.325627565383909,"Non-significant",0.779563402271357,"UNC13B","Protein unc-13 homolog B","UN13B_HUMAN"
-0.127099752426149,10.2181338071823,-1.97924663485364,0.0857042263405956,0.171704714204344,-6.54236220907545,"SIL1_HUMAN",14,-1.98019371713979,0.0825804037206538,0.166184869987447,-0.114190101623524,"Non-significant",0.779408518338136,"SIL1","Nucleotide exchange factor SIL1","SIL1_HUMAN"
0.0786106586456228,12.652226805687,2.02524198437002,0.0799489234891825,0.163319628698698,-6.47447408745594,"MECR_HUMAN",16,1.97895005991939,0.0827401845057853,0.166465126972463,0.173251152038574,"Non-significant",0.778676733627375,"MECR","Enoyl-[acyl-carrier-protein] reductase, mitochondrial","MECR_HUMAN"
-0.852601885795593,6.05347853899002,-1.91786738017122,0.0940167290049137,0.183510160968456,-6.63218705239452,"KLH11_HUMAN",4,-1.97851580821837,0.0827960458524915,0.166536221132156,0.104932785034199,"Non-significant",0.778491294127535,"KLHL11","Kelch-like protein 11","KLH11_HUMAN"
-0.0973014831542738,10.4076611995697,-1.84274856406265,0.105254325576369,0.200289305282987,-6.74078692549069,"WDR48_HUMAN",30,-1.97765227935038,0.0829072367035768,0.166718542407143,0.141265153884849,"Non-significant",0.778016095329357,"WDR48","WD repeat-containing protein 48","WDR48_HUMAN"
0.249474763870241,8.73181164264679,1.98260481020803,0.0852706769681343,0.171089582818853,-6.53742168571104,"S41A3_HUMAN",8,1.9767893798454,0.0830184903161766,0.166895160890074,-0.101184368133542,"Non-significant",0.777556255466982,"SLC41A3","Solute carrier family 41 member 3","S41A3_HUMAN"
-0.364113926887514,7.33116179704666,-1.97848640780173,0.0858026715899216,0.171817097058397,-6.54348028809887,"DUS11_HUMAN",5,-1.97665208775573,0.083036204647921,0.166895160890074,-0.0805473327636985,"Non-significant",0.777556255466982,"DUSP11","RNA/RNP complex-1-interacting phosphatase","DUS11_HUMAN"
-0.0520277023315252,11.1223826408386,-1.60767082355141,0.149255231589035,0.2605622570505,-7.06907130170563,"RGPD8_HUMAN",51,-1.97569322953633,0.0831600244918417,0.167094424950178,-0.112497806549072,"Non-significant",0.777038039955593,"RGPD8","RANBP2-like and GRIP domain-containing protein 8","RGPD8_HUMAN"
-0.0968620777130127,9.64042246341705,-2.83574538629536,0.0235531671093582,0.0662657413055939,-5.23489075313298,"HINT3_HUMAN",8,-1.97556549807832,0.0831765322126901,0.167094424950178,0.315531969070432,"Non-significant",0.777038039955593,"HINT3","Adenosine 5'-monophosphoramidase HINT3","HINT3_HUMAN"
0.108343839645404,11.2924007177353,1.86572487944544,0.101686697922381,0.195008775804436,-6.70773558740562,"FA83G_HUMAN",26,1.97456011672517,0.0833065757057236,0.167292702122461,-0.0224739313125593,"Non-significant",0.776523004029084,"FAM83G","Protein FAM83G","FA83G_HUMAN"
0.439594507217409,7.94101464748383,1.90873155490819,0.0953189736854955,0.185388193161363,-6.64547622033733,"SRBP1_HUMAN",11,1.97447054078421,0.083318171625897,0.167292702122461,0.0166817903518721,"Non-significant",0.776523004029084,"SREBF1","Sterol regulatory element-binding protein 1","SRBP1_HUMAN"
-0.542967438697815,6.27935737371445,-1.97151718869659,0.0867102980280221,0.173207129049574,-6.55372377661588,"OBRG_HUMAN",2,-1.97416913081512,0.0833572016295051,0.167292702122461,0.199112415313724,"Non-significant",0.776523004029084,"LEPROT","Leptin receptor gene-related protein","OBRG_HUMAN"
-0.130126237869263,9.48776161670685,-2.05942169574129,0.0759190217296787,0.157024456363654,-6.42373240971154,"THG1_HUMAN",11,-1.97416526695575,0.0833577020804918,0.167292702122461,-0.101580619812026,"Non-significant",0.776523004029084,"THG1L","Probable tRNA(His) guanylyltransferase","THG1_HUMAN"
0.185531973838808,8.16499477624893,2.43509466457129,0.042961954136582,0.103164633283287,-5.85393231468154,"TM147_HUMAN",4,1.97378877136922,0.083406480060228,0.16734920356298,0.33900797367096,"Non-significant",0.776376350166235,"TMEM147","BOS complex subunit TMEM147","TM147_HUMAN"
0.109463930130001,9.79128301143646,2.22042579591751,0.0594781806583154,0.131500260997703,-6.18184472255889,"RM21_HUMAN",10,1.9735544411396,0.0834368532803337,0.167368758347745,-0.141633629798887,"Non-significant",0.776325605742007,"MRPL21","Large ribosomal subunit protein bL21m","RM21_HUMAN"
0.0511376857757533,14.9072154760361,1.73786509979282,0.123112489166413,0.225544081529978,-6.88962020258102,"ADK_HUMAN",28,1.97301020365264,0.0835074369294366,0.167468942967239,0.200287103652952,"Non-significant",0.776065720857208,"ADK","Adenosine kinase","ADK_HUMAN"
-0.185313463211051,15.4222613573074,-2.27177218402293,0.055021827323594,0.124323894988483,-6.10387327726937,"ATPD_HUMAN",5,-1.97102730661039,0.0837650912602266,0.16794414393019,0.137734174728376,"Non-significant",0.774835135038418,"ATP5F1D","ATP synthase subunit delta, mitochondrial","ATPD_HUMAN"
-0.520787000656124,6.81299102306366,-1.95569932263165,0.0888051363725553,0.176306551633696,-6.57693067336801,"BCL3_HUMAN",3,-1.97012090796907,0.0838831220777457,0.168139242227971,0.188401222229,"Non-significant",0.774330914198219,"BCL3","B-cell lymphoma 3 protein","BCL3_HUMAN"
-0.162738800048826,7.65349566936493,-2.17845789957012,0.0633873746282287,0.137999774009511,-6.24530408131864,"SGF29_HUMAN",7,-1.96995442995469,0.0839048181762151,0.16814119404342,0.418895840644836,"Non-significant",0.774325872794749,"SGF29","SAGA-associated factor 29","SGF29_HUMAN"
-0.411776542663574,6.65811634063721,-1.95165110087369,0.0893491229682421,0.177071368641762,-6.58286031385576,"TCPW_HUMAN",5,-1.96869551095764,0.0840690607370995,0.168428730573043,-0.418654918670626,"Non-significant",0.773583824564008,"CCT6B","T-complex protein 1 subunit zeta-2","TCPW_HUMAN"
-0.323450207710266,6.7096226811409,-1.9381338854454,0.091189066896494,0.179523470161279,-6.60263066961391,"NRG1_HUMAN",8,-1.96818491320764,0.084135763158778,0.16852075592948,0.122456312179551,"Non-significant",0.773346601436563,"NRG1","Pro-neuregulin-1, membrane-bound isoform","NRG1_HUMAN"
0.124712228775048,14.1531420946121,1.96905195894432,0.0870335875298121,0.173699110354994,-6.55734449702111,"ETHE1_HUMAN",14,1.96787221335613,0.0841766381613451,0.168561017285576,0.187631845474248,"Non-significant",0.77324285637374,"ETHE1","Persulfide dioxygenase ETHE1, mitochondrial","ETHE1_HUMAN"
-0.218498587608345,8.25531107187271,-2.03237399448842,0.0790910633606264,0.16213867814758,-6.46390616762963,"TSAP1_HUMAN",7,-1.96727170767284,0.0842551877379478,0.168673273275541,-0.0277814865112287,"Non-significant",0.772953727064131,"TRNAU1AP","tRNA selenocysteine 1-associated protein 1","TSAP1_HUMAN"
0.146112918853762,9.15108180046082,1.91315336981366,0.094686513519484,0.184457248779022,-6.63904685996408,"RMP_HUMAN",17,1.96712588485375,0.0842742728443485,0.168673273275541,0.375002145767213,"Non-significant",0.772953727064131,"URI1","Unconventional prefoldin RPB5 interactor 1","RMP_HUMAN"
0.185849547386166,8.21121174097061,1.87743950226022,0.0999127090479927,0.192334927927737,-6.69082670134767,"KDM4A_HUMAN",26,1.96597911902135,0.0844245052547737,0.168932289922869,0.0516285896301234,"Non-significant",0.772287330920294,"KDM4A","Lysine-specific demethylase 4A","KDM4A_HUMAN"
0.322558760643004,6.73979049921036,1.94930914685816,0.0896653038589169,0.177449823295427,-6.5862888788457,"RNF34_HUMAN",7,1.96576289365167,0.0844528608032409,0.168947365028969,-0.127509117126466,"Non-significant",0.772248577267615,"RNF34","E3 ubiquitin-protein ligase RNF34","RNF34_HUMAN"
-0.0763838291168497,14.5498529672623,-2.1232355443974,0.0689233882392555,0.146706288607901,-6.32838801169609,"H17B6_HUMAN",14,-1.96506096429039,0.0845449742258718,0.169089948451744,0.00361526012420477,"Non-significant",0.771882208260853,"HSD17B6","17-beta-hydroxysteroid dehydrogenase type 6","H17B6_HUMAN"
0.072648525238078,11.5374228954315,2.24707304358797,0.0571220786131341,0.127947712821197,-6.14142274668804,"GLCTK_HUMAN",13,1.9629914994862,0.0848171110482327,0.169592419676037,0.00309109687809972,"Non-significant",0.770593563438036,"GLYCTK","Glycerate kinase","GLCTK_HUMAN"
0.0357294082641459,16.4865899085998,1.47710493529589,0.180529338700274,0.300767860559181,-7.24207190086597,"GLYM_HUMAN",37,1.96270245511276,0.0848551877262283,0.169626753685789,-0.218039751052855,"Non-significant",0.770505649356531,"SHMT2","Serine hydroxymethyltransferase, mitochondrial","GLYM_HUMAN"
0.0958535671234184,9.19930779933929,1.80724812818961,0.111003203497309,0.20862112780952,-6.79154950807034,"THOC2_HUMAN",37,1.96249852685141,0.0848820617014389,0.169638681932383,-0.255318164825438,"Non-significant",0.77047511060349,"THOC2","THO complex subunit 2","THOC2_HUMAN"
