"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D_vs_C","Diff_Abund","negLog10_sca_adjPval","Genes","ProtDesc","Protein.Names"
-0.0696125030517774,10.4447159767151,-1.33774856136304,0.220151020757401,0.362701600492498,-7.32781201253836,"SIDT2_HUMAN",13,-1.30475591652241,0.228255386319761,0.37048693830737,-0.109884023666383,"Non-significant",0.431227098672583,"SIDT2","SID1 transmembrane family member 2","SIDT2_HUMAN"
0.10134315490723,8.604159116745,1.24358226610432,0.251146585261515,0.398241819974973,-7.44039920577284,"WWC2_HUMAN",30,1.30452114994526,0.228331603364379,0.370536525939714,-0.0483608245849254,"Non-significant",0.431168974642322,"WWC2","Protein WWC2","WWC2_HUMAN"
-0.235250473022463,7.34506177902222,-1.31291137894673,0.227989129335889,0.372194462771442,-7.3580114139325,"BNIP2_HUMAN",5,-1.30408092546564,0.228474580765561,0.370694410784196,-0.139749526977541,"Non-significant",0.430983962079099,"BNIP2","BCL2/adenovirus E1B 19 kDa protein-interacting protein 2","BNIP2_HUMAN"
-0.122768640518192,9.48106873035431,-1.28381951834432,0.237474268520547,0.383074794190003,-7.3929315075858,"UPP1_HUMAN",13,-1.30310558615078,0.228791625709561,0.371134596362931,0.487167477607728,"Non-significant",0.430468559773573,"UPP1","Uridine phosphorylase 1","UPP1_HUMAN"
0.206628561019901,7.59730792045593,1.31199273094725,0.228283594174656,0.372320217715208,-7.3591216340724,"NTCP5_HUMAN",6,1.30287281054476,0.228867347318016,0.371138121559836,-0.0740885734558141,"Non-significant",0.430464434676351,"SLC10A5","Sodium/bile acid cotransporter 5","NTCP5_HUMAN"
-0.0812108516692973,11.5509942770004,-1.35973210892273,0.21340938854546,0.353988323895135,-7.30079311234005,"STX4_HUMAN",11,-1.30281769394572,0.228885279798548,0.371138121559836,0.151497602462774,"Non-significant",0.430464434676351,"STX4","Syntaxin-4","STX4_HUMAN"
0.0725381374359255,11.9639972448349,1.75684097720575,0.119545406414145,0.234694272355281,-6.77295870770458,"RFA3_HUMAN",7,1.3025096299857,0.228985532066263,0.37122649494219,-0.02750563621521,"Non-significant",0.430361035156407,"RPA3","Replication protein A 14 kDa subunit","RFA3_HUMAN"
-0.0891687870025599,8.23606240749359,-1.25993380118741,0.245512049338462,0.391871154531214,-7.4212277268977,"ANM9_HUMAN",19,-1.3018247351572,0.229208549011523,0.371513816755792,-0.648768067359927,"Non-significant",0.430025030007806,"PRMT9","Protein arginine N-methyltransferase 9","ANM9_HUMAN"
-0.0931811332702477,12.1506071090698,-1.431949895521,0.192517580671124,0.329345909670145,-7.21020104289153,"SH3L1_HUMAN",8,-1.30018072243468,0.229744629851692,0.372308353628246,0.29605257511139,"Non-significant",0.42909721923702,"SH3BGRL","Adapter SH3BGRL","SH3L1_HUMAN"
-0.14595091342926,7.60687738656998,-1.27376947234837,0.240828482193545,0.386946990993748,-7.40487901397015,"NPRL3_HUMAN",13,-1.29981236906178,0.22986488882098,0.372401146393049,-0.395043134689329,"Non-significant",0.428988990764248,"NPRL3","GATOR1 complex protein NPRL3","NPRL3_HUMAN"
-0.0551328659057599,9.65109729766846,-1.18640581323187,0.271710571988926,0.420225756379793,-7.50612138751696,"IKKB_HUMAN",35,-1.2997241973543,0.229893682805371,0.372401146393049,-0.0287978649139244,"Non-significant",0.428988990764248,"IKBKB","Inhibitor of nuclear factor kappa-B kinase subunit beta","IKKB_HUMAN"
-0.380000114440918,7.25119376182556,-1.28181874301812,0.238138834097391,0.383765342575219,-7.39531482839064,"LHPL2_HUMAN",4,-1.29944508984601,0.229984850362072,0.3724744662351,-0.0249052047729439,"Non-significant",0.428903493528522,"LHFPL2","LHFPL tetraspan subfamily member 2 protein","LHPL2_HUMAN"
-0.255565881729126,6.94347929954529,-1.2625631985927,0.244616058053583,0.390780538111223,-7.41812964150434,"PKHM1_HUMAN",13,-1.29927890003959,0.23003914912048,0.372488057466289,0.586849093437195,"Non-significant",0.42888764683417,"PLEKHM1","Pleckstrin homology domain-containing family M member 1","PKHM1_HUMAN"
-0.101652145385749,11.9589405059815,-1.23167845759402,0.255316784077079,0.402572947143688,-7.45425224773571,"SEC63_HUMAN",40,-1.29828511073348,0.230364074657028,0.372939764917622,-0.0887511968612671,"Non-significant",0.428361307270045,"SEC63","Translocation protein SEC63 homolog","SEC63_HUMAN"
-0.419970631599424,6.13566702604294,-1.26284111888517,0.244521516448733,0.390714372679208,-7.41780193714024,"SG196_HUMAN",8,-1.29749857890355,0.230621512398185,0.373255059185843,-0.303755998611445,"Non-significant",0.427994297034674,"POMK","Protein O-mannose kinase","SG196_HUMAN"
0.225019812583922,7.31818979978561,1.32817093604853,0.22314548100266,0.366296263980494,-7.33949891643213,"VMAC_HUMAN",4,1.29740904206036,0.230650833960786,0.373255059185843,-0.17917108535765,"Non-significant",0.427994297034674,"VMAC","Vimentin-type intermediate filament-associated coiled-coil protein","VMAC_HUMAN"
-0.483122467994689,6.97767704725266,-1.26024362417347,0.245406329891462,0.391819551503211,-7.4208628963078,"ELL_HUMAN",8,-1.2966222666444,0.23090862366311,0.373597721316546,0.148946762084975,"Non-significant",0.427595781324889,"ELL","RNA polymerase II elongation factor ELL","ELL_HUMAN"
-0.146627902984614,8.50248885154724,-1.39660539950621,0.202505767616556,0.341323597515733,-7.25488187068315,"TPC2A_HUMAN",5,-1.29636343017392,0.230993485796824,0.373660515102757,-0.348598241806027,"Non-significant",0.427522791845257,"TRAPPC2;TRAPPC2B","Trafficking protein particle complex subunit 2;Trafficking protein particle complex subunit 2B","TPC2A_HUMAN"
0.0589227676391531,12.2033038139343,1.22141884182903,0.258957528728968,0.406654032921782,-7.46612090386882,"L2HDH_HUMAN",24,1.29529462952737,0.231344183260621,0.374153219648531,0.144929885864224,"Non-significant",0.426950513251117,"L2HGDH","L-2-hydroxyglutarate dehydrogenase, mitochondrial","L2HDH_HUMAN"
0.190346121788023,7.03455096483231,1.39288597958044,0.203582990536111,0.342854376340806,-7.25954593384303,"TF3C6_HUMAN",3,1.29474464116412,0.231524822818149,0.374370747777294,0.142036199569725,"Non-significant",0.426698093094245,"GTF3C6","General transcription factor 3C polypeptide 6","TF3C6_HUMAN"
-0.0433251857757995,14.1404014825821,-1.18080243851512,0.273799128239285,0.422680008853416,-7.51244945536636,"DX39B_HUMAN",26,-1.29437636948173,0.231645845789702,0.374491809670779,0.220018863677975,"Non-significant",0.426557676105188,"DDX39B","Spliceosome RNA helicase DDX39B","DX39B_HUMAN"
-0.095636129379276,9.96082293987275,-1.32001406686543,0.225723447047433,0.369258074464289,-7.34941117735909,"TRAF1_HUMAN",11,-1.29413559118979,0.231725000370452,0.374545150001164,-0.115667104721071,"Non-significant",0.426495822251679,"TRAF1","TNF receptor-associated factor 1","TRAF1_HUMAN"
0.0472779273986461,17.7188503742218,1.2861617757628,0.236698290855223,0.382050911477875,-7.39013839643135,"NNMT_HUMAN",17,1.29388540893521,0.231807270763353,0.374577073029711,0.0265839099884051,"Non-significant",0.426458808277922,"NNMT","Nicotinamide N-methyltransferase","NNMT_HUMAN"
-0.102832555770876,9.20701348781586,-1.25535994778481,0.247077259982433,0.393712664473186,-7.42660685146284,"EDEM2_HUMAN",18,-1.29379478075215,0.231837079215579,0.374577073029711,-0.147565364837646,"Non-significant",0.426458808277922,"EDEM2","ER degradation-enhancing alpha-mannosidase-like protein 2","EDEM2_HUMAN"
0.113798856735229,9.22101771831512,1.35810215338952,0.213903000299708,0.354230196736388,-7.30280558601275,"UBE2F_HUMAN",8,1.29294924619273,0.232115340119187,0.374951994769477,-0.194042682647726,"Non-significant",0.426024331582351,"UBE2F","NEDD8-conjugating enzyme UBE2F","UBE2F_HUMAN"
-0.115681171417235,9.47623634338379,-1.32771127694952,0.223290076171314,0.366385374732869,-7.34005850218805,"ARY2_HUMAN",9,-1.29233340033506,0.232318189954906,0.375144520489011,0.0338406562805247,"Non-significant",0.425801392646485,"NAT2","Arylamine N-acetyltransferase 2","ARY2_HUMAN"
0.0321354866027708,13.685898065567,1.04560554756049,0.328294226526741,0.480393030484756,-7.65864916105688,"AFG32_HUMAN",44,1.29230668703574,0.232326992291999,0.375144520489011,-0.173108577728279,"Non-significant",0.425801392646485,"AFG3L2","Mitochondrial inner membrane m-AAA protease component AFG3L2","AFG32_HUMAN"
0.0869238376617449,8.76017415523529,1.33256110818585,0.22176853818826,0.364700024089894,-7.33414832325572,"RBM7_HUMAN",11,1.29148918655553,0.232596504820658,0.37550498211596,-0.386526584625244,"Non-significant",0.425384296499717,"RBM7","RNA-binding protein 7","RBM7_HUMAN"
-0.0522186756134229,11.0510331392288,-1.16976060680081,0.27795358279061,0.426751712346881,-7.52485904871984,"RHG17_HUMAN",36,-1.29052737454357,0.23291393312974,0.375942640424649,-0.484295368194583,"Non-significant",0.424878412645106,"ARHGAP17","Rho GTPase-activating protein 17","RHG17_HUMAN"
-0.159605860710144,8.42576915025711,-1.2555834422645,0.247000582411817,0.393712664473186,-7.42634430482993,"NELFA_HUMAN",15,-1.29023263032766,0.233011281492488,0.376024967786405,0.284579157829285,"Non-significant",0.424783317274847,"NELFA","Negative elongation factor A","NELFA_HUMAN"
0.277051687240606,6.77731430530548,1.24696421492571,0.24997233066405,0.396767506065748,-7.43644746692101,"KIF5C_HUMAN",24,1.28994272486005,0.233107065345433,0.376104738161233,-0.0343127250671378,"Non-significant",0.424691195308481,"KIF5C","Kinesin heavy chain isoform 5C","KIF5C_HUMAN"
-0.0364277362823238,11.7177363634109,-1.12978316519409,0.293429979752622,0.444274032631465,-7.56910780808793,"TOIP1_HUMAN",29,-1.28963352202279,0.23320926175823,0.376194821054926,0.0704176425933838,"Non-significant",0.424587187527664,"TOR1AIP1","Torsin-1A-interacting protein 1","TOIP1_HUMAN"
-0.473762154579165,6.58596676588058,-1.26746254237827,0.242953962501593,0.389590603110262,-7.41234582606901,"F110C_HUMAN",3,-1.28943852463129,0.233273730989372,0.37622402171492,-0.166019916534401,"Non-significant",0.424553478415694,"FAM110C","Protein FAM110C","F110C_HUMAN"
0.0913527011871693,13.7339271306992,2.0682389138842,0.0747851372050561,0.16670511079171,-6.32035977280124,"NDUB3_HUMAN",4,1.28918701779561,0.233356905437577,0.376283372559717,-0.148499727249144,"Non-significant",0.424484972126876,"NDUFB3","NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 3","NDUB3_HUMAN"
0.270637035369873,9.0155565738678,1.30929204992932,0.229151170955693,0.373033899601292,-7.36238268739426,"DPY30_HUMAN",3,1.28811775688843,0.233710795373083,0.376779136430994,-0.42629289627075,"Non-significant",0.423913153606748,"DPY30","Protein dpy-30 homolog","DPY30_HUMAN"
-0.284619569778445,7.30162024497986,-1.28841893745067,0.235952555755394,0.381150515110346,-7.38744368822022,"TSN33_HUMAN",4,-1.28702877875902,0.234071678154594,0.377247560179839,0.161109328269958,"Non-significant",0.423373560310118,"TSPAN33","Tetraspanin-33","TSN33_HUMAN"
0.210251450538637,7.27832561731339,1.30745093944686,0.229744240538014,0.373650985713659,-7.36460339863626,"HFE_HUMAN",5,1.28692266813792,0.234106867985007,0.377247560179839,-0.0699397325515774,"Non-significant",0.423373560310118,"HFE","Hereditary hemochromatosis protein","HFE_HUMAN"
-0.0882161855697632,8.07688683271408,-1.23846994958149,0.252930474171261,0.400054165190179,-7.44635943324293,"M4K3_HUMAN",21,-1.28671392681689,0.234176106660477,0.377247560179839,-0.150958061218264,"Non-significant",0.423373560310118,"MAP4K3","Mitogen-activated protein kinase kinase kinase kinase 3","M4K3_HUMAN"
-0.0497889518737757,17.2219421863556,-1.15280907782574,0.284432351888712,0.434629774618645,-7.54375310239206,"CNDP2_HUMAN",40,-1.28668010852356,0.234187325687188,0.377247560179839,0.0280684232711774,"Non-significant",0.423373560310118,"CNDP2","Cytosolic non-specific dipeptidase","CNDP2_HUMAN"
-0.0685663223266744,10.8274719715119,-1.18802531893644,0.2711093925831,0.419554014127346,-7.50428861258541,"UBP8_HUMAN",46,-1.28512855634919,0.234702533823677,0.378002453244405,-0.35195505619049,"Non-significant",0.422505381572694,"USP8","Ubiquitin carboxyl-terminal hydrolase 8","UBP8_HUMAN"
0.066030979156471,13.4144523143768,1.66580198188694,0.136864322233992,0.258741172089145,-6.8997888489906,"MIX23_HUMAN",8,1.28473661283215,0.234832834178488,0.378137252733529,-0.0631406307220477,"Non-significant",0.422350535386342,"MIX23","Protein MIX23","MIX23_HUMAN"
0.0576167106628773,16.4763906002045,1.15059628887187,0.285287122281047,0.435394533303056,-7.54620527742928,"PYC_HUMAN",78,1.28414848093152,0.235028471556232,0.378252224658847,0.186065435409547,"Non-significant",0.422218509030565,"PC","Pyruvate carboxylase, mitochondrial","PYC_HUMAN"
0.113576889038104,10.7543029785156,1.2562762143946,0.246763030787204,0.393443747653247,-7.42553028802408,"THYN1_HUMAN",15,1.28414228236354,0.235030534194414,0.378252224658847,-0.121059656143187,"Non-significant",0.422218509030565,"THYN1","Thymocyte nuclear protein 1","THYN1_HUMAN"
-0.0618572235107475,10.9939546585083,-1.3710240150442,0.210016990191432,0.349913317949339,-7.28681133909569,"DDX3Y_HUMAN",12,-1.28410155701309,0.2350440863606,0.378252224658847,0.0758738517761248,"Non-significant",0.422218509030565,"DDX3Y","ATP-dependent RNA helicase DDX3Y","DDX3Y_HUMAN"
-0.10304069519043,8.97889041900635,-1.24206851945096,0.251673682490054,0.398765916759286,-7.44216570211391,"CCM2_HUMAN",19,-1.28335868949962,0.235291406251745,0.3785751477943,-0.141573190689076,"Non-significant",0.421847899432071,"CCM2","Cerebral cavernous malformations 2 protein","CCM2_HUMAN"
0.193702340126034,6.36810976266861,1.25207407040004,0.248206922164043,0.395124772697478,-7.43046336221078,"CNTRB_HUMAN",12,1.28190417221165,0.235776290226197,0.379280098908676,-0.275059223175033,"Non-significant",0.421039944433757,"CNTROB","Centrobin","CNTRB_HUMAN"
0.0806849002838081,9.59853231906891,1.23607832471802,0.253768663740176,0.401095888078449,-7.44914216269081,"I5P1_HUMAN",20,1.28164308326944,0.23586341730692,0.37934504817212,-0.0325838327407837,"Non-significant",0.420965580680076,"INPP5A","Inositol polyphosphate-5-phosphatase A","I5P1_HUMAN"
-0.0339970588684224,14.4440858364105,-1.17984955634791,0.27415561462609,0.42290848993842,-7.51352353207865,"HNRPF_HUMAN",22,-1.28136822889387,0.235955167408723,0.379417405539908,0.0521121025085449,"Non-significant",0.420882749998361,"HNRNPF","Heterogeneous nuclear ribonucleoprotein F","HNRPF_HUMAN"
-0.0637753009795983,10.2927511930466,-1.23935453367931,0.252621046287046,0.399876544981094,-7.44532929291762,"ILKAP_HUMAN",19,-1.2805833617665,0.236217332741118,0.379763708710408,0.0750834941864049,"Non-significant",0.420486540019946,"ILKAP","Integrin-linked kinase-associated serine/threonine phosphatase 2C","ILKAP_HUMAN"
-0.116469621658324,7.37902224063873,-1.33714964599487,0.220337247073565,0.362861055968116,-7.32854434178377,"MTEF2_HUMAN",8,-1.28022984554059,0.236335496426201,0.379827913846508,0.0945303440094012,"Non-significant",0.420413121789527,"MTERF2","Transcription termination factor 2, mitochondrial","MTEF2_HUMAN"
-0.0942137241363525,9.74480760097504,-1.24703192953037,0.249948866720002,0.396767506065748,-7.43636827183295,"STS_HUMAN",17,-1.28018379707803,0.236350891916566,0.379827913846508,0.0195133686065265,"Non-significant",0.420413121789527,"STS","Steryl-sulfatase","STS_HUMAN"
0.0481789112091242,11.2565521001816,1.4012030965812,0.201181114419748,0.339726027555013,-7.24910639445471,"STX8_HUMAN",13,1.27967130909369,0.236522290429457,0.380028091989032,0.515432596206674,"Non-significant",0.420184298791382,"STX8","Syntaxin-8","STX8_HUMAN"
-0.0806605815887753,10.3586629629135,-1.22058622146266,0.259254893360043,0.407042222276197,-7.46708120281195,"FCHO2_HUMAN",24,-1.27854895816414,0.236898020752269,0.380556432465633,-0.503071546554574,"Non-significant",0.419580932871925,"FCHO2","F-BAR domain only protein 2","FCHO2_HUMAN"
-0.0579602718353289,9.77254545688629,-1.18438380750904,0.272462712787293,0.42085712003733,-7.50840726741189,"VPS52_HUMAN",30,-1.27776310079263,0.237161402818982,0.380904121629695,0.540070176124573,"Non-significant",0.4191843279656,"VPS52","Vacuolar protein sorting-associated protein 52 homolog","VPS52_HUMAN"
0.0865991115570104,9.63299572467804,1.31653599054681,0.226830479937339,0.370620723763909,-7.35362619781981,"OGFD2_HUMAN",11,1.2772301408193,0.237340166364009,0.380992349299543,0.358076810836803,"Non-significant",0.419083745296434,"OGFOD2","2-oxoglutarate and iron-dependent oxygenase domain-containing protein 2","OGFD2_HUMAN"
0.0567779541015518,11.5661787986755,1.17944616288368,0.27430664516591,0.423061037611897,-7.5139780527687,"UBF1_HUMAN",31,1.27722390352295,0.237342259129148,0.380992349299543,0.132671952247609,"Non-significant",0.419083745296434,"UBTF","Nucleolar transcription factor 1","UBF1_HUMAN"
0.0512132644653764,15.1527955532074,1.30549365776325,0.230376178426341,0.374528613855205,-7.36696207985785,"RAB1B_HUMAN",15,1.27717937316068,0.237357200605027,0.380992349299543,-0.0470328330993652,"Non-significant",0.419083745296434,"RAB1B","Ras-related protein Rab-1B","RAB1B_HUMAN"
0.514485239982605,6.50014263391495,1.2474788482819,0.249794050509973,0.396717347002921,-7.43584551074586,"MIER3_HUMAN",4,1.27620307193811,0.237684983015164,0.381443028517611,0.128847122192401,"Non-significant",0.41857031812344,"MIER3","Mesoderm induction early response protein 3","MIER3_HUMAN"
-0.0660538673400914,10.0713746547699,-1.29099586274661,0.235103631833696,0.380233380246883,-7.3843635528296,"PDCL3_HUMAN",14,-1.27546259920848,0.23793384329356,0.381725713945734,-0.165424585342425,"Non-significant",0.418248583963398,"PDCL3","Phosducin-like protein 3","PDCL3_HUMAN"
-0.156045198440555,9.33538138866424,-1.3219835051874,0.225098665811014,0.368533207100599,-7.34702137996055,"S38A7_HUMAN",6,-1.27539902203102,0.237955220746552,0.381725713945734,-0.0800507068634015,"Non-significant",0.418248583963398,"SLC38A7","Sodium-coupled neutral amino acid transporter 7","S38A7_HUMAN"
0.0400271415710485,16.4156668186188,1.13630197043907,0.290859497542966,0.441623121830768,-7.56196628286851,"AATC_HUMAN",29,1.27448370495777,0.238263170400856,0.382144171700445,0.0722126960754252,"Non-significant",0.417772759702291,"GOT1","Aspartate aminotransferase, cytoplasmic","AATC_HUMAN"
0.0855846405029439,10.1389584541321,1.25643316046385,0.246709240851776,0.393435294864644,-7.42534583356505,"TBL1R_HUMAN",15,1.27402601301603,0.238417282511491,0.382315776738783,-0.112204790115376,"Non-significant",0.417577779906107,"TBL1XR1","F-box-like/WD repeat-containing protein TBL1XR1","TBL1R_HUMAN"
