Significant	-Log(P-value)	Difference	Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	Symbol color	Symbol type	Symbol size	Show label	B_1	B_2	B_3	B_4	BM_1	BM_2	BM_3	BM_4	C_1	C_2	C_3	C_4	CM_1	CM_2	CM_3	CM_4
	1.07608416972521	0.231714725494385	P35237	P35237;A0A2R8YD12;A0A087X1N8;A0A2R8Y6A7;A0A024QZX5	SPB6_HUMAN	SERPINB6	Serpin B6	Color2 [DarkGray]	1	4		16.9206676483154	12.7905540466309	16.587646484375	17.1625099182129	16.3447818756104	15.8803586959839	16.9544811248779	16.6055698394775	17.5256271362305	17.5215625762939	17.4700546264648	17.3279037475586	17.2471771240234	17.5027389526367	17.1457233428955	17.0226497650146
	1.0133730875121	-0.25871753692627	P35443	P35443;E7ES19	TSP4_HUMAN	THBS4	Thrombospondin-4	Color2 [DarkGray]	1	4		20.6823120117188	20.6281509399414	20.6766338348389	20.8737182617188	20.8831405639648	20.8211269378662	20.6761684417725	20.8543071746826	20.3302574157715	20.4419422149658	20.4443912506104	20.2287368774414	20.3358612060547	20.5062217712402	20.8582134246826	20.7799015045166
	0.82001332742392	-0.430158615112305	P35527	K1C9_HUMAN;P35527;K7EQQ3	K1C9_HUMAN	KRT9	Keratin, type I cytoskeletal 9	Color2 [DarkGray]	1	4		22.3800315856934	22.2757797241211	23.7837066650391	22.3597145080566	23.9791851043701	22.6016063690186	22.4415760040283	24.2445964813232	22.1651191711426	23.0270938873291	23.1064319610596	22.6826267242432	23.4480381011963	22.7745895385742	23.358585357666	23.1206932067871
	1.0127339723593	-0.578901767730713	P35542	P35542;A0A096LPE2	SAA4_HUMAN	SAA4	Serum amyloid A-4 protein	Color2 [DarkGray]	1	4		17.9873695373535	17.9735069274902	17.9011726379395	17.551197052002	16.8804206848145	17.4941844940186	18.1041126251221	17.6386203765869	17.0488052368164	17.6336193084717	16.3262825012207	16.8284225463867	17.8008308410645	17.284273147583	17.4151229858398	17.6525096893311
	0.00357281672843093	-0.00262260437011719	P35573	P35573	GDE_HUMAN	AGL	Glycogen debranching enzyme	Color2 [DarkGray]	1	4		16.8088130950928	15.6836252212524	15.4723033905029	16.4951171875	15.4679460525513	15.273362159729	17.2860260009766	16.4831237792969	17.1650238037109	16.945821762085	17.1189308166504	17.0857219696045	17.6119041442871	17.2488441467285	16.9980392456055	16.4672012329102
	0.31386848265257	-0.206237316131592	P35579	P35579	MYH9_HUMAN	MYH9	Myosin-9	Color2 [DarkGray]	1	4		16.214183807373	16.2343883514404	16.5657157897949	16.7577419281006	13.7489385604858	16.6051769256592	16.7055110931396	16.8088760375977	16.1589508056641	16.8864822387695	16.1218128204346	16.5804805755615	16.1145439147949	16.5227794647217	16.8670253753662	17.0683269500732
	0.911700351284406	0.244570732116699	P35754	P35754	GLRX1_HUMAN	GLRX	Glutaredoxin-1	Color2 [DarkGray]	1	4		17.9240875244141	17.2257061004639	17.1961688995361	17.7630825042725	17.175968170166	16.6404991149902	17.7668590545654	17.4949188232422	18.2985916137695	18.2697696685791	18.1927928924561	18.2261810302734	18.1996669769287	18.1269874572754	18.0751247406006	17.6072731018066
	0.289794396867121	-0.176271200180054	P35858	P35858	ALS_HUMAN	IGFALS	Insulin-like growth factor-binding protein complex acid labile subunit	Color2 [DarkGray]	1	4		16.7637176513672	16.6430530548096	16.6494674682617	16.9068202972412	16.6835021972656	16.3960056304932	16.638011932373	16.535364151001	16.2675914764404	16.8873863220215	16.4395751953125	15.9820489883423	16.1367664337158	16.9420680999756	16.5213813781738	16.6814708709717
+	1.78899740182002	-0.994891166687012	P35908	K22E_HUMAN;P35908	K22E_HUMAN	KRT2	Keratin, type II cytoskeletal 2 epidermal	Color2 [DarkGray]	1	4		21.6366081237793	21.6494369506836	22.9737319946289	21.3744487762451	22.475772857666	21.5968894958496	21.9369945526123	22.1336822509766	21.2871704101563	21.74582862854	22.1182117462158	21.283597946167	22.1596660614014	22.4470748901367	23.2172260284424	22.5904064178467
	0.508146660151063	0.128279209136963	P35914	P35914;H0Y2L7	HMGCL_HUMAN	HMGCL	Hydroxymethylglutaryl-CoA lyase, mitochondrial	Color2 [DarkGray]	1	4		17.6227588653564	17.0796203613281	16.2018508911133	17.6820678710938	16.6809368133545	17.0822010040283	17.2914047241211	16.6539916992188	18.0607433319092	17.8502426147461	18.0644226074219	17.9099044799805	17.7931709289551	18.0583877563477	17.9381504058838	17.5824871063232
	0.797311585120963	-0.573970556259155	P35916	P35916;B5A927;E9PD35	VGFR3_HUMAN	FLT4	Vascular endothelial growth factor receptor 3	Color2 [DarkGray]	1	4		16.4805278778076	16.5883903503418	16.3249320983887	16.8634243011475	16.6800155639648	16.3497638702393	16.3664875030518	16.4396190643311	16.0615119934082	16.2326679229736	16.1278285980225	15.5973806381226	16.1073665618896	16.4841938018799	17.534797668457	16.1889133453369
	0.607112686510508	-0.102260828018188	P35998	P35998	PRS7_HUMAN	PSMC2	26S proteasome regulatory subunit 7	Color2 [DarkGray]	1	4		15.8864803314209	15.3868932723999	15.5733690261841	15.8459606170654	13.781681060791	15.4003658294678	15.9657754898071	15.8554162979126	16.0248966217041	16.0857734680176	15.9043025970459	16.0436630249023	16.1089630126953	16.2974224090576	16.103536605835	15.9577569961548
	0.299329047868621	-0.136847019195557	P36871	P36871;A0A3B3ITK7	PGM1_HUMAN	PGM1	Phosphoglucomutase-1	Color2 [DarkGray]	1	4		18.5867443084717	17.5036697387695	17.6090278625488	18.6063327789307	17.9635620117188	17.6689472198486	19.1619186401367	18.6574020385742	18.7309112548828	18.6369743347168	18.7557582855225	18.7151031494141	19.2106380462646	19.1044960021973	18.6771831512451	18.3938179016113
+	3.87901985040073	-0.65343713760376	P36955	P36955;I3L107;I3L4N7;I3L4F9	PEDF_HUMAN	SERPINF1	Pigment epithelium-derived factor	Color2 [DarkGray]	1	4		20.4169025421143	20.8449230194092	20.6750240325928	20.5297813415527	20.2481899261475	20.4125671386719	20.7919826507568	20.4620895385742	19.7044734954834	19.8470458984375	19.6816940307617	19.5478706359863	20.2279968261719	20.3373317718506	20.4068717956543	20.4226322174072
	0.348720000439123	-1.08958601951599	P36957	P36957	ODO2_HUMAN	DLST	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex, mitochondrial	Color2 [DarkGray]	1	4		17.6298828125	17.8670558929443	18.2089538574219	17.4382648468018	17.4131488800049	17.782543182373	17.8256797790527	17.3077602386475	16.6035213470459	16.4632682800293	13.7048587799072	16.5324554443359	18.8770656585693	17.1497669219971	13.6607694625854	17.9748458862305
+	3.71000200664895	-0.992376804351807	P36980	P36980;A0A3B3IS28;V9GYE7;A0A3B3IQ51;A0A3B3IS00;A0A3B3ISW6;A0A3B3IRW0	FHR2_HUMAN	CFHR2	Complement factor H-related protein 2	Color2 [DarkGray]	1	4		18.2611865997314	18.2059688568115	18.1676445007324	17.9535140991211	18.1416835784912	18.3311004638672	18.9412117004395	18.5251998901367	16.8764095306396	17.0738372802734	16.596263885498	16.854040145874	17.846004486084	17.6307716369629	17.93918800354	17.9540939331055
	0.723039310148536	0.182069778442383	P37802	P37802;X6RJP6	TAGL2_HUMAN	TAGLN2	Transgelin-2	Color2 [DarkGray]	1	4		18.9254741668701	18.2115840911865	18.0789165496826	18.9308471679688	17.8724517822266	17.5379619598389	18.796932220459	18.3496055603027	19.0615005493164	19.0964221954346	18.9789218902588	18.9960536956787	19.0866851806641	18.9901237487793	18.7810134887695	18.5467967987061
	0.865798278095817	0.393817901611328	P37837	P37837;F2Z393	TALDO_HUMAN	TALDO1	Transaldolase	Color2 [DarkGray]	1	4		19.0055828094482	17.8313140869141	17.7752895355225	18.9132080078125	18.0143909454346	17.8991622924805	19.0942897796631	18.6071319580078	19.5144882202148	19.4948101043701	19.5484256744385	19.5896282196045	19.5289688110352	19.4508934020996	19.0601215362549	18.532096862793
	0.66497675197853	0.68728232383728	P38117	P38117	ETFB_HUMAN	ETFB	Electron transfer flavoprotein subunit beta	Color2 [DarkGray]	1	4		14.317702293396	12.677752494812	14.0910758972168	13.201042175293	12.8404350280762	14.6148700714111	15.1036195755005	13.8044033050537	15.1306352615356	14.8533239364624	15.4491806030273	15.5216369628906	15.5427207946777	14.8344020843506	14.5504522323608	13.2780723571777
	1.18014186900028	0.503534317016602	P38646	P38646	GRP75_HUMAN	HSPA9	Stress-70 protein, mitochondrial	Color2 [DarkGray]	1	4		18.0334758758545	17.1988868713379	17.0720691680908	18.1694259643555	17.2707233428955	16.8033866882324	17.8603057861328	17.5029640197754	18.805643081665	18.6634120941162	18.9891471862793	19.0266418457031	18.8333129882813	18.517650604248	18.2723064422607	17.8474369049072
+	1.26479448807836	1.62903761863708	P39059	P39059;A0A087X0K0	COFA1_HUMAN	COL15A1	Collagen alpha-1(XV) chain	Color2 [DarkGray]	1	4		13.87073802948	15.8039417266846	16.1561660766602	15.4342403411865	13.9702768325806	15.7943496704102	14.9835815429688	15.9034633636475	15.8881816864014	16.6423473358154	14.0342197418213	15.7808809280396	13.1814441680908	14.9676513671875	14.2224264144897	13.4579572677612
	0.824731893829647	0.387531757354736	P40261	P40261	NNMT_HUMAN	NNMT	Nicotinamide N-methyltransferase	Color2 [DarkGray]	1	4		20.5386543273926	19.6829051971436	19.7837886810303	20.4525585174561	19.6369113922119	19.2306575775146	20.2455348968506	19.961254119873	21.1232566833496	21.0962581634521	21.0526561737061	21.2200756072998	21.2370662689209	21.0106296539307	20.4389324188232	20.2554912567139
	0.216001671451514	0.100377559661865	P40925	P40925;C9JRL4;A0A5K1VW95;C9JF79;B9A041	MDHC_HUMAN	MDH1	Malate dehydrogenase, cytoplasmic	Color2 [DarkGray]	1	4		18.5397453308105	17.7699356079102	17.7325706481934	18.6552505493164	17.8782596588135	17.7360973358154	18.4923686981201	18.3244972229004	18.7346897125244	18.579460144043	18.8447608947754	18.8834781646729	19.0679664611816	18.7585258483887	18.5712127685547	18.2431735992432
	0.379041837249306	0.151271343231201	P40926	P40926;G3XAL0	MDHM_HUMAN	MDH2	Malate dehydrogenase, mitochondrial	Color2 [DarkGray]	1	4		19.271427154541	19.0313262939453	18.9191131591797	19.6414604187012	18.5510444641113	18.3170642852783	19.5325717926025	18.8526935577393	19.8332462310791	19.7387828826904	19.7166442871094	19.8382205963135	19.6146755218506	20.0841541290283	19.5679512023926	19.2550277709961
	1.55888215054511	0.364250659942627	P42126	P42126;H3BS70;Q96DC0	ECI1_HUMAN	ECI1	Enoyl-CoA delta isomerase 1, mitochondrial	Color2 [DarkGray]	1	4		18.3198528289795	17.7274551391602	17.8852977752686	18.5079460144043	17.6368942260742	17.3646469116211	18.1605949401855	17.8594188690186	18.9401264190674	18.82958984375	18.7217197418213	18.762414932251	18.577018737793	18.6790332794189	18.3926830291748	18.1481132507324
	0.437043372047284	0.191158771514893	P42330	P42330;S4R3Z2;A0A0A0MSS8	AK1C3_HUMAN	AKR1C3	Aldo-keto reductase family 1 member C3	Color2 [DarkGray]	1	4		20.6593418121338	19.834379196167	19.8434066772461	20.5381908416748	19.7190723419189	19.5459632873535	20.8702087402344	20.1905097961426	20.8894233703613	20.8917236328125	20.944522857666	20.9487915039063	21.2397480010986	20.815845489502	20.4720726013184	20.3821601867676
	1.15209796800748	0.459803104400635	P42765	P42765;A0A0B4J2A4;K7EME0	THIM_HUMAN	ACAA2	3-ketoacyl-CoA thiolase, mitochondrial	Color2 [DarkGray]	1	4		20.2608757019043	19.589958190918	19.6419353485107	20.6003131866455	19.5231037139893	19.332311630249	20.5520420074463	19.9934406280518	21.1420135498047	21.1050987243652	20.9991931915283	21.1252956390381	20.8782386779785	20.9471588134766	20.6684856414795	20.0385055541992
+	1.96840494426349	-0.764967679977417	P43251	P43251;A0A5F9ZH80;A0A5F9ZH15;C9JSN9	BTD_HUMAN	BTD	Biotinidase	Color2 [DarkGray]	1	4		17.4075241088867	17.0300102233887	17.2363777160645	16.9727210998535	17.5479335784912	17.3462791442871	17.40212059021	17.3518104553223	16.2310161590576	16.0601596832275	15.7043390274048	16.2525939941406	16.6479778289795	16.4449920654297	17.110258102417	17.1047515869141
	0.614579182672566	0.237426280975342	P43490	P43490;A0A0C4DFS8	NAMPT_HUMAN	NAMPT	Nicotinamide phosphoribosyltransferase	Color2 [DarkGray]	1	4		17.9252529144287	17.1276321411133	17.0102119445801	18.0137538909912	17.3952827453613	16.8920803070068	18.2234592437744	17.5840587615967	18.3267154693604	18.2542953491211	18.3548736572266	18.4147548675537	18.5252418518066	18.2309589385986	17.9599857330322	17.6847476959229
	0.653635043186067	-0.284255981445313	P43652	P43652	AFAM_HUMAN	AFM	Afamin	Color2 [DarkGray]	1	4		22.0727462768555	21.858642578125	21.78759765625	21.6671295166016	21.8489284515381	22.0931434631348	22.2233486175537	22.0089511871338	21.2865180969238	21.0725173950195	20.7376689910889	21.1445789337158	20.8563671112061	21.3414001464844	21.5701236724854	21.6104164123535
	0.888275618837748	0.867637634277344	P45954	P45954	ACDSB_HUMAN	ACADSB	Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial	Color2 [DarkGray]	1	4		13.7963848114014	13.6732912063599	14.4386291503906	14.1819906234741	14.6998977661133	13.8907680511475	14.9985466003418	13.0746011734009	15.2534561157227	15.3926162719727	15.5055446624756	15.2694988250732	15.1249532699585	15.3930387496948	14.1994733810425	13.233099937439
	0.516342294749908	0.406978607177734	P45974	P45974	UBP5_HUMAN	USP5	Ubiquitin carboxyl-terminal hydrolase 5	Color2 [DarkGray]	1	4		15.8929319381714	14.0320310592651	14.6617670059204	15.7121725082397	15.0017509460449	14.5650482177734	16.4032287597656	15.2839202880859	16.1610584259033	16.2040710449219	16.4349231719971	16.4324855804443	16.7075614929199	16.1535797119141	15.7173309326172	15.0261516571045
	0.456720511786479	0.20223069190979	P46108	P46108;I3L297	CRK_HUMAN	CRK	Adapter molecule crk	Color2 [DarkGray]	1	4		15.8300151824951	15.4585247039795	14.8923149108887	16.0237102508545	15.1905498504639	15.3601093292236	15.388689994812	15.6812572479248	16.4075908660889	15.9100551605225	16.1067161560059	15.9521703720093	16.0945301055908	16.024585723877	16.0476913452148	15.4008026123047
	0.261603505335105	0.130569458007813	P46952	P46952;C9IY88	3HAO_HUMAN	HAAO	3-hydroxyanthranilate 3,4-dioxygenase	Color2 [DarkGray]	1	4		19.6269779205322	18.7944469451904	18.8069114685059	19.2373809814453	19.0827159881592	18.5910186767578	19.7614097595215	19.2779426574707	19.5383625030518	19.4704666137695	19.7541656494141	19.6691131591797	19.9268894195557	19.6258983612061	19.3401260375977	19.0169162750244
	0.996966006570769	0.402257442474365	P47756	P47756;B1AK88;B1AK87	CAPZB_HUMAN	CAPZB	F-actin-capping protein subunit beta	Color2 [DarkGray]	1	4		17.8548316955566	16.8406066894531	17.0733051300049	17.8367290496826	16.824089050293	16.3007678985596	17.368200302124	17.2423648834229	17.9362754821777	17.8089008331299	17.9049224853516	18.0630111694336	17.9744148254395	17.7449321746826	17.2706966400146	17.1140365600586
	0.349435159394891	-0.0923075675964355	P48163	P48163	MAOX_HUMAN	ME1	NADP-dependent malic enzyme	Color2 [DarkGray]	1	4		16.7153987884521	15.6250896453857	15.8081140518188	16.5615787506104	16.5624732971191	16.4503593444824	17.2725563049316	16.7091503143311	17.1278038024902	17.1735019683838	17.3991184234619	17.0866851806641	17.3197345733643	17.399320602417	17.4101028442383	17.0271816253662
+	4.25128325728588	-1.01852035522461	P48382	P48382;F8W689	RFX5_HUMAN	RFX5	DNA-binding protein RFX5	Color2 [DarkGray]	1	4		17.7750644683838	17.8044528961182	17.6879024505615	17.7535495758057	18.7015705108643	18.9247016906738	18.595588684082	18.7960968017578	18.0344543457031	18.054630279541	18.026782989502	17.8072414398193	18.7993831634521	18.9264430999756	19.1315479278564	19.1398162841797
	0.448235719131672	0.363128423690796	P48444	P48444;B0YIW6	COPD_HUMAN	ARCN1	Coatomer subunit delta	Color2 [DarkGray]	1	4		14.254054069519	13.6020374298096	13.8842945098877	14.9716873168945	13.0718612670898	14.962986946106	14.7223644256592	13.5386428833008	15.0655841827393	15.0224027633667	14.8016176223755	14.2607946395874	15.1741495132446	14.3840303421021	14.4938049316406	13.6459007263184
	0.397758886385279	0.265445470809937	P48506	P48506;A0A0C4DGB2;B4E2I4;A0A2R8YEL6	GSH1_HUMAN	GCLC	Glutamate--cysteine ligase catalytic subunit	Color2 [DarkGray]	1	4		16.4302444458008	15.8367948532104	15.5947647094727	16.2673435211182	15.9178218841553	15.1424903869629	16.4631595611572	16.2267074584961	16.6042575836182	16.5249118804932	16.9590511322021	16.847864151001	17.0180263519287	16.6894931793213	16.4439086914063	15.7228746414185
	1.11435726331017	0.449666500091553	P48637	P48637;A0A2R8Y430;A0A2R8Y5T7	GSHB_HUMAN	GSS	Glutathione synthetase	Color2 [DarkGray]	1	4		17.3322200775146	16.1042728424072	16.3840599060059	17.2790660858154	15.9554023742676	15.8721599578857	17.6846942901611	17.1259880065918	17.9245624542236	17.8656902313232	17.8788223266602	17.9358787536621	17.8484706878662	17.760311126709	17.2166519165039	16.9808540344238
	0.0334271725858117	-0.0589838027954102	P48643	P48643;E9PCA1;E7ENZ3;B7ZAR1	TCPE_HUMAN	CCT5	T-complex protein 1 subunit epsilon	Color2 [DarkGray]	1	4		14.6449851989746	13.4783487319946	13.5921535491943	15.5000982284546	13.6831827163696	14.0881309509277	15.1784200668335	13.5583972930908	13.9727897644043	15.2804517745972	16.0495586395264	15.6734085083008	15.2812490463257	15.4958772659302	16.2019443511963	14.2330732345581
	0.0370413195589371	-0.0297021865844727	P48723	P48723	HSP13_HUMAN	HSPA13	Heat shock 70 kDa protein 13	Color2 [DarkGray]	1	4		17.3944702148438	17.5185680389404	17.1392211914063	17.7511253356934	17.9329986572266	17.7508182525635	17.4527969360352	16.8745975494385	16.8133926391602	17.275369644165	17.4094734191895	17.1433639526367	16.4945507049561	17.2511024475098	17.6472969055176	17.3674583435059
	0.523282407674044	0.6326744556427	P48735	P48735;H0YL11	IDHP_HUMAN	IDH2	Isocitrate dehydrogenase [NADP], mitochondrial	Color2 [DarkGray]	1	4		13.557897567749	14.7692279815674	12.9008960723877	15.552074432373	14.2938404083252	15.2282962799072	14.4839735031128	12.955114364624	16.2230854034424	15.9682102203369	15.8773126602173	16.1789836883545	14.137354850769	16.0877990722656	16.5655460357666	14.926194190979
	0.897944004156234	-0.261490345001221	P48740	P48740;F8W876	MASP1_HUMAN	MASP1	Mannan-binding lectin serine protease 1	Color2 [DarkGray]	1	4		19.1288242340088	19.1345539093018	19.2707443237305	19.3173770904541	19.2152042388916	19.2212085723877	19.1589965820313	19.245569229126	18.74631690979	18.8950462341309	18.5556678771973	18.6516437530518	18.6288375854492	18.9331092834473	19.2067966461182	19.1258926391602
	1.68795441104823	0.247052192687988	P48741	P48741;P17066	HSP77_HUMAN	HSPA7	Putative heat shock 70 kDa protein 7	Color2 [DarkGray]	1	4		20.0238571166992	19.3041725158691	19.3781452178955	19.6534862518311	19.5448589324951	19.1541080474854	20.0185832977295	19.5896415710449	20.3043651580811	20.3979911804199	20.0464687347412	20.1650886535645	19.9964656829834	20.003604888916	19.9307289123535	19.9949054718018
	0.0218498874073902	0.0126585960388184	P49189	P49189	AL9A1_HUMAN	ALDH9A1	4-trimethylaminobutyraldehyde dehydrogenase	Color2 [DarkGray]	1	4		17.6835231781006	16.4983062744141	17.0425567626953	17.5359516143799	16.8118629455566	16.6020107269287	17.9300498962402	17.4588146209717	17.8124523162842	17.7248134613037	17.8418655395508	17.8506450653076	18.2394409179688	17.9496726989746	17.6621952056885	17.3278331756592
	0.38207027959901	-0.225261688232422	P49327	P49327;A0A0U1RQF0	FAS_HUMAN	FASN	Fatty acid synthase	Color2 [DarkGray]	1	4		18.7947959899902	17.2797107696533	17.7201309204102	18.2471904754639	17.6090774536133	17.5590629577637	19.5164623260498	18.5839462280273	18.3023490905762	18.2266044616699	18.5601806640625	18.450984954834	19.2779273986816	18.6693630218506	18.3301906585693	18.1636848449707
