"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1CM"
-1.72923016525,7.971751809125,-4.13413982661109,0.00424631293630139,0.00704709032094594,-3.77424001696814,"TMCC3_HUMAN",10,4.24287258748065,0.00327214664557549,0.00559337336758381,1.72923016525,"Up in D8CM",2.2523261897779,"TMCC3","TMCC3_HUMAN",-1.72923016525
-0.319436311499999,8.34807026375,-4.56849116215593,0.00248528058181128,0.0043443446752566,-3.18669739475212,"DTWD2_HUMAN",7,4.23912691190732,0.00328811495082041,0.00561952978922654,0.319436311499999,"Non-significant",2.25030002224012,"DTWD2","DTWD2_HUMAN",-0.319436311499999
-0.798694014499999,7.710189402,-4.3604042358758,0.0032011321342411,0.00544877680927266,-3.46484171639305,"S22A5_HUMAN",3,4.2367435132077,0.00329831982876954,0.00563582765795631,0.798694014499999,"Up in D8CM",2.2490422959642,"SLC22A5","S22A5_HUMAN",-0.798694014499999
0.260123968250002,8.010161042125,4.15504222101209,0.00413557989326268,0.00687957428859506,-3.74535728386354,"CXXC1_HUMAN",16,-4.23231587629749,0.00331736902142623,0.00566722810733719,-0.260123968250002,"Non-significant",2.24662930654607,"CXXC1","CXXC1_HUMAN",0.260123968250002
0.209275247499999,12.22397971125,4.07194039553637,0.00459545667994149,0.00758470811733441,-3.86054397327851,"RBM12_HUMAN",25,-4.23137814016294,0.00332141882237536,0.00567299680928104,-0.209275247499999,"Non-significant",2.24618746069971,"RBM12","RBM12_HUMAN",0.209275247499999
-0.157894369999999,12.643978715,-6.25225241649241,0.000399360379354042,0.000860262876967857,-1.15750883978064,"PFD1_HUMAN",8,4.22860313537605,0.00333343478250586,0.00569236664946149,0.157894369999999,"Non-significant",2.24470713446449,"PFDN1","PFD1_HUMAN",-0.157894369999999
-0.629787444999998,8.44769334775,-4.10753067332912,0.00439199551873511,0.00727453924688902,-3.81109585929637,"NEO1_HUMAN",28,4.22811350741354,0.0033355598098296,0.00569484173324969,0.629787444999998,"Up in D8CM",2.24451834100216,"NEO1","NEO1_HUMAN",-0.629787444999998
-0.384397744999998,11.093909145,-4.69584322211705,0.00213530955247651,0.00379235655664233,-3.01951774595189,"OSTM1_HUMAN",5,4.22703557479554,0.00334024332603145,0.00570168306908041,0.384397744999998,"Non-significant",2.24399692683275,"OSTM1","OSTM1_HUMAN",-0.384397744999998
-0.191399335999996,9.156055808,-4.38930200277402,0.00308937706375884,0.00527559952804361,-3.42584629096617,"ALKB3_HUMAN",12,4.22664155051592,0.00334195710994192,0.00570345342775874,0.191399335999996,"Non-significant",2.24386210038654,"ALKBH3","ALKB3_HUMAN",-0.191399335999996
-0.0974500200000019,11.840361715,-3.71475412971562,0.0073160634424855,0.0115981001987418,-4.36621360128211,"MIPEP_HUMAN",44,4.22560167064348,0.00334648459803498,0.00571002402365119,0.0974500200000019,"Non-significant",2.24336206455324,"MIPEP","MIPEP_HUMAN",-0.0974500200000019
0.676076889999999,10.4837119575,4.33880111789558,0.00328757671467682,0.00558239003384587,-3.4940709021648,"DYH8_HUMAN",4,-4.22249765160282,0.00336003878834421,0.00573199088179586,-0.676076889999999,"Up in D1CM",2.24169450913109,"DNAH8","DYH8_HUMAN",0.676076889999999
0.234085085,16.447116375,5.05249141521966,0.00141335140960046,0.00263028418622685,-2.56362468701681,"ATP5I_HUMAN",7,-4.21693284141961,0.00338448816968445,0.00577253152211054,-0.234085085,"Non-significant",2.23863368684885,"ATP5ME","ATP5I_HUMAN",0.234085085
-0.335467219249999,7.930931627625,-4.07419874873826,0.00458224470564824,0.00756438320092225,-3.85740110659185,"PLXA2_HUMAN",30,4.21402637034863,0.00339733483555739,0.00579327034774697,0.335467219249999,"Non-significant",2.23707620431725,"PLXNA2","PLXA2_HUMAN",-0.335467219249999
0.1275289025,14.72893154625,5.69393282099651,0.000703008323248241,0.00141660462745862,-1.78824215079291,"NP1L1_HUMAN",10,-4.21274693024948,0.0034030067946705,0.00580118153149433,-0.1275289025,"Non-significant",2.23648354430783,"NAP1L1","NP1L1_HUMAN",0.1275289025
0.2720007925,11.76904892875,4.73849382329261,0.00203055396248858,0.00362924922600005,-2.9640465749575,"TPRKB_HUMAN",7,-4.21266943921773,0.00340335065526628,0.00580118153149433,-0.2720007925,"Non-significant",2.23648354430783,"TPRKB","TPRKB_HUMAN",0.2720007925
-0.264315604250001,9.743777512875,-4.08306615741344,0.00453076793812595,0.00748526910044367,-3.84506743537723,"AN13A_HUMAN",22,4.21248036030423,0.00340418983727929,0.00580143876636213,0.264315604250001,"Non-significant",2.23646428733297,"ANKRD13A","AN13A_HUMAN",-0.264315604250001
0.0914113475000011,14.42323482125,5.25129404575333,0.00113162943643084,0.00215803269675917,-2.31727942009045,"CLPP_HUMAN",13,-4.20993177915233,0.00341552310127196,0.00581957635347106,-0.0914113475000011,"Non-significant",2.23510862944744,"CLPP","CLPP_HUMAN",0.0914113475000011
-0.165225982499997,10.46758961625,-4.18564021341216,0.00397914042974922,0.00664820112633422,-3.70318680307778,"ST38L_HUMAN",16,4.20782769157689,0.00342491067972132,0.00583439210173221,0.165225982499997,"Non-significant",2.2340043873678,"STK38L","ST38L_HUMAN",-0.165225982499997
0.476073739999997,11.8826847075,4.07945985316553,0.00455162649680117,0.00751825587723634,-3.85008213766386,"CO2_HUMAN",29,-4.20504422706569,0.00343737250330984,0.00585443783196578,-0.476073739999997,"Non-significant",2.2325148013938,"C2","CO2_HUMAN",0.476073739999997
0.0841846475000008,14.87206053875,3.72605619956896,0.00720710213436569,0.0114404263447398,-4.34995975519397,"OLA1_HUMAN",30,-4.20380435335243,0.00344293939931753,0.00586273458522171,-0.0841846475000008,"Non-significant",2.23189976653203,"OLA1","OLA1_HUMAN",0.0841846475000008
-0.425840377750001,9.045606136375,-4.14108298984787,0.00420917500342864,0.00698820880518023,-3.76463929524495,"GALC_HUMAN",12,4.20346765933706,0.00344445281057073,0.0058641269925875,0.425840377750001,"Non-significant",2.2317966332539,"GALC","GALC_HUMAN",-0.425840377750001
-0.842556953500001,6.947358489,-4.23040269865555,0.00376183214842664,0.00632146793841471,-3.64173011332115,"MRS2_HUMAN",4,4.20197321401777,0.00345117895440695,0.00587439164109373,0.842556953500001,"Up in D8CM",2.23103710277475,"MRS2","MRS2_HUMAN",-0.842556953500001
-0.168275592500002,11.51096570625,-4.34567114905934,0.00325981160904695,0.00553747522222022,-3.48476852677619,"RB22A_HUMAN",13,4.20120635250692,0.00345463596053161,0.00587908873638622,0.168275592500002,"Non-significant",2.23068998471106,"RAB22A","RB22A_HUMAN",-0.168275592500002
0.156445024999998,10.50304556,4.68435385567783,0.00216453902259508,0.00384103145714819,-3.03450516530701,"TFCP2_HUMAN",11,-4.19827692541184,0.0034678765075029,0.00590043017394871,-0.156445024999998,"Non-significant",2.22911632473721,"TFCP2","TFCP2_HUMAN",0.156445024999998
0.258419037250002,8.610822677625,4.8035692606918,0.00188148686089483,0.00339158527598,-2.87990974826717,"FKRP_HUMAN",7,-4.19799662918988,0.00346914629192353,0.00590139941364751,-0.258419037250002,"Non-significant",2.22904499080535,"FKRP","FKRP_HUMAN",0.258419037250002
0.152669667499998,11.14254081125,4.30871712662347,0.00341225560878745,0.00578017462179534,-3.53488483019737,"PX11B_HUMAN",14,-4.19778398183227,0.00347010995400866,0.00590184761951956,-0.152669667499998,"Non-significant",2.22901200779033,"PEX11B","PX11B_HUMAN",0.152669667499998
0.2781748775,10.55441236625,4.67371415694591,0.00219200102034938,0.00388485630793207,-3.0484010402694,"BOLA1_HUMAN",7,-4.19208469388469,0.0034960463886269,0.00594475993740894,-0.2781748775,"Non-significant",2.22586567846559,"BOLA1","BOLA1_HUMAN",0.2781748775
-1.179287791,7.1354041695,-4.1294229803654,0.00427174702645947,0.00708735744110274,-3.78076608953864,"NPM2_HUMAN",5,4.19175802507129,0.00349753937354629,0.0059460991084352,1.179287791,"Up in D8CM",2.22576785633394,"NPM2","NPM2_HUMAN",-1.179287791
0.0640089475000014,13.36601936875,3.20768509809083,0.0146178916373432,0.0218464908885046,-5.11045990531459,"MIA2_HUMAN",67,-4.19070234350098,0.00350236893092945,0.00595310903787141,-0.0640089475000014,"Non-significant",2.22525616278468,"MIA2","MIA2_HUMAN",0.0640089475000014
-0.112467050000001,11.58759725,-3.99083030792372,0.00509868597319988,0.00834501438215569,-3.97388361637567,"E41L5_HUMAN",22,4.18825995294704,0.00351357025477629,0.00597094428982044,0.112467050000001,"Non-significant",2.22395698085916,"EPB41L5","E41L5_HUMAN",-0.112467050000001
0.133300543000001,10.011640191,3.83054796034209,0.00627915120200516,0.0100928614572276,-4.20045225342542,"UBR3_HUMAN",54,-4.187064605626,0.00351906656374628,0.00597907923116658,-0.133300543000001,"Non-significant",2.22336569153211,"UBR3","UBR3_HUMAN",0.133300543000001
-0.254014729999998,11.44881761,-5.89238565460361,0.000572523591819456,0.00118246294908584,-1.55950628602666,"RT21_HUMAN",5,4.18480596512885,0.00352947752184064,0.00599555945820128,0.254014729999998,"Non-significant",2.22217028574723,"MRPS21","RT21_HUMAN",-0.254014729999998
0.56696796425,7.638321757125,4.23474680361618,0.00374144508636153,0.0062934824651649,-3.63578080675321,"WRP73_HUMAN",6,-4.18102899221543,0.00354696196213924,0.0060229438114911,-0.56696796425,"Up in D1CM",2.22019118837735,"WRAP73","WRP73_HUMAN",0.56696796425
0.30144727225,8.220857202875,4.05640402380885,0.00468748441402113,0.00772298790574357,-3.88218432072343,"SET1A_HUMAN",22,-4.18101491678225,0.00354702729626786,0.0060229438114911,-0.30144727225,"Non-significant",2.22019118837735,"SETD1A","SET1A_HUMAN",0.30144727225
-1.2327826025,7.20551598075,-4.07139070932922,0.00459867878625052,0.00758854022891653,-3.86130905716644,"CCN2_HUMAN",12,4.17802029407426,0.00356095727050469,0.00604537942257482,1.2327826025,"Up in D8CM",2.21857643657998,"CCN2","CCN2_HUMAN",-1.2327826025
0.405971050250001,9.028037548125,4.06186383002994,0.00465491653533572,0.00767683261129813,-3.87457568073276,"AT2B2_HUMAN",20,-4.17611267777149,0.00356986185817745,0.00605732073329597,-0.405971050250001,"Non-significant",2.21771942996675,"ATP2B2","AT2B2_HUMAN",0.405971050250001
0.379162789999995,15.45885539,7.21516196449364,0.000163432832569076,0.000389633094948613,-0.157060451028482,"SPCS1_HUMAN",2,-4.17608774787518,0.00356997838888282,0.00605732073329597,-0.379162789999995,"Non-significant",2.21771942996675,"SPCS1","SPCS1_HUMAN",0.379162789999995
0.0809080599999987,15.53992641,3.86357060338209,0.00601354360802648,0.00970294009801975,-4.15349535598514,"ERLN2_HUMAN",23,-4.17605166913737,0.00357014704033864,0.00605732073329597,-0.0809080599999987,"Non-significant",2.21771942996675,"ERLIN2","ERLN2_HUMAN",0.0809080599999987
1.80355751525,8.500849187375,4.06130167710946,0.0046582583507321,0.0076793388692198,-3.87535889351861,"DDX49_HUMAN",11,-4.16995729821273,0.00359876008617884,0.00610463851205502,-1.80355751525,"Up in D1CM",2.21434004783177,"DDX49","DDX49_HUMAN",1.80355751525
-0.288556337250004,8.629059195625,-4.16675130388463,0.00407493317008231,0.00679074964227438,-3.72920430391047,"GFOD1_HUMAN",12,4.16874245056253,0.00360449353209216,0.00611313400040338,0.288556337250004,"Non-significant",2.21373608433488,"GFOD1","GFOD1_HUMAN",-0.288556337250004
-0.235862492499997,12.12072694375,-4.14357817546741,0.00419591554164315,0.00697306232265578,-3.76119068766107,"FA8A1_HUMAN",14,4.16821811389153,0.0036069711936244,0.00611610544982098,0.235862492499997,"Non-significant",2.21352503537866,"FAM8A1","FA8A1_HUMAN",-0.235862492499997
-0.105137824999998,13.80783558,-3.74711721739562,0.00700872153024652,0.0111528249534544,-4.31971394453615,"TTL12_HUMAN",38,4.16323250485643,0.00363062251038139,0.00615497126709669,0.105137824999998,"Non-significant",2.21077397012023,"TTLL12","TTL12_HUMAN",-0.105137824999998
0.716892242750001,7.522507667625,4.06084298328119,0.0046609870771081,0.00768233478156906,-3.87599799523714,"NGAP_HUMAN",13,-4.16020864737175,0.00364504951538707,0.00617818668111756,-0.716892242750001,"Up in D1CM",2.20913897312192,"RASAL2","NGAP_HUMAN",0.716892242750001
0.102124452499998,13.93073475375,3.87129740311349,0.0059531754910149,0.00961658033993189,-4.14252871427947,"AAKG1_HUMAN",25,-4.15558986539815,0.00366720639254448,0.00621449189440238,-0.102124452499998,"Non-significant",2.20659437409845,"PRKAG1","AAKG1_HUMAN",0.102124452499998
0.206163882500004,13.06516647125,3.97089133068946,0.00523140168333861,0.0085390171938151,-4.00188212868436,"MA1A1_HUMAN",31,-4.15161532316867,0.00368638994518526,0.00624574489406363,-0.206163882500004,"Non-significant",2.20441575839641,"MAN1A1","MA1A1_HUMAN",0.206163882500004
0.396166562749999,8.980099082125,4.17693744806025,0.00402296564724473,0.00671476781002492,-3.71516777688044,"ERCC1_HUMAN",9,-4.15044697661076,0.0036920498109438,0.00625407714156859,-0.396166562749999,"Non-significant",2.20383676620934,"ERCC1","ERCC1_HUMAN",0.396166562749999
0.211444139499999,9.531223178,4.32031374871454,0.00336359077437679,0.0057045687398837,-3.51913692810157,"SENP3_HUMAN",11,-4.14632654317705,0.00371208607062864,0.00628675376518561,-0.211444139499999,"Non-significant",2.20157354943434,"SENP3","SENP3_HUMAN",0.211444139499999
0.477330207500002,8.0862674715,4.15732872956344,0.00412365984101169,0.00686380900471712,-3.74220148875072,"PBX2_HUMAN",8,-4.14319722002932,0.00372738182248051,0.00631139039407156,-0.477330207500002,"Non-significant",2.19987495550146,"PBX2","PBX2_HUMAN",0.477330207500002
-0.191690921999999,9.318048954,-4.00957387335098,0.0049772699312699,0.00816372995732127,-3.94761268976536,"M4K3_HUMAN",21,4.14026736090776,0.00374176469557184,0.00633447170495582,0.191690921999999,"Non-significant",2.19828959943716,"MAP4K3","M4K3_HUMAN",-0.191690921999999
-0.0822048199999994,14.8869340425,-4.9568872967581,0.00157588028160398,0.00289644459085039,-2.68406397690951,"RAB10_HUMAN",14,4.13961920045499,0.00374495469548776,0.00633859902174022,0.0822048199999994,"Non-significant",2.19800672072425,"RAB10","RAB10_HUMAN",-0.0822048199999994
0.186894177500003,11.00566995125,4.01890983417088,0.00491797391732505,0.00807432842795731,-3.93454520112659,"DCP1A_HUMAN",20,-4.13865692598679,0.00374969609539266,0.00634535000764199,-0.186894177500003,"Non-significant",2.19754441735255,"DCP1A","DCP1A_HUMAN",0.186894177500003
-0.332758426999998,8.55155515675,-4.55510601872184,0.00252559115303331,0.00440476056878083,-3.20440312688523,"PPTC7_HUMAN",6,4.13729209039044,0.0037564322151583,0.00635547313158758,0.332758426999998,"Non-significant",2.19685211296377,"PPTC7","PPTC7_HUMAN",-0.332758426999998
-1.77328658075,8.104984402625,-4.05484858449185,0.00469680813603624,0.00773381437363733,-3.88435268614854,"RHOQ_HUMAN",4,4.13692613440644,0.00375824061780742,0.00635725670630117,1.77328658075,"Up in D8CM",2.19673025138547,"RHOQ","RHOQ_HUMAN",-1.77328658075
0.177232027499999,11.57320582875,4.33041079112045,0.00332183875669173,0.00563829619012376,-3.50544089985692,"NUP37_HUMAN",12,-4.13596784044287,0.0037629805908956,0.00636341249373552,-0.177232027499999,"Non-significant",2.1963099236997,"NUP37","NUP37_HUMAN",0.177232027499999
0.122571232499999,12.26140344125,3.95550831381496,0.00533636635459984,0.00869351217683069,-4.02351967671477,"ODR4_HUMAN",22,-4.13588520313878,0.00376338964067761,0.00636341249373552,-0.122571232499999,"Non-significant",2.1963099236997,"ODR4","ODR4_HUMAN",0.122571232499999
0.633179545499997,7.21178680675,4.19829782450214,0.00391632968054199,0.00655625479191429,-3.685780113105,"NDST2_HUMAN",5,-4.13370132649457,0.00377421722394031,0.00638044062988224,-0.633179545499997,"Up in D1CM",2.19514932809411,"NDST2","NDST2_HUMAN",0.633179545499997
0.341817137500001,11.56233370375,5.13183354654043,0.00129251824382601,0.00242912109830215,-2.46464719103908,"MSL1_HUMAN",4,-4.13101517052244,0.00378758151721333,0.00640174947034112,-0.341817137500001,"Non-significant",2.19370132578348,"MSL1","MSL1_HUMAN",0.341817137500001
-0.122268912499997,13.76687371625,-4.11893982828042,0.00432887278145601,0.00717703947185143,-3.79528126124213,"IDH3G_HUMAN",17,4.12917306226052,0.00379677616869878,0.00641600367401003,0.122268912499997,"Non-significant",2.19273539603284,"IDH3G","IDH3G_HUMAN",-0.122268912499997
0.400504588999999,9.15485429775,4.3591489390516,0.00320608630021533,0.00545500634326101,-3.46653833276133,"JUN_HUMAN",6,-4.12898149365611,0.00379773374997091,0.00641633549378729,-0.400504588999999,"Non-significant",2.19271293598149,"JUN","JUN_HUMAN",0.400504588999999
-0.156836749999995,11.3009248975,-4.1580386769813,0.00411996638797036,0.0068590157385349,-3.74122178083361,"FBX3_HUMAN",15,4.12881921725501,0.00379854511545106,0.00641642019601944,0.156836749999995,"Non-significant",2.1927072028852,"FBXO3","FBX3_HUMAN",-0.156836749999995
0.231539249249996,9.025510788125,4.07856718877034,0.00455680577758117,0.00752386207624518,-3.85132369715142,"MID51_HUMAN",15,-4.12714034382663,0.00380695036938279,0.00642820570249797,-0.231539249249996,"Non-significant",2.19191023426862,"MIEF1","MID51_HUMAN",0.231539249249996
0.729163167499996,12.74973797875,4.08523533101609,0.00451827194460059,0.00746755180804673,-3.84205197860093,"TIM8A_HUMAN",7,-4.12712097848625,0.00380704743941984,0.00642820570249797,-0.729163167499996,"Up in D1CM",2.19191023426862,"TIMM8A","TIM8A_HUMAN",0.729163167499996
0.223340987500002,10.17328381625,6.84798863064788,0.00022717041600396,0.000520190012631724,-0.5262701067564,"T2AG_HUMAN",5,-4.12470445917312,0.00381918152228494,0.00644740257387137,-0.223340987500002,"Non-significant",2.19061521172585,"GTF2A2","T2AG_HUMAN",0.223340987500002
-1.281290531,9.2718799115,-4.00980758786921,0.00497577604239707,0.0081628680929087,-3.94728541658797,"PTPRA_HUMAN",18,4.1202678066651,0.0038415687940525,0.0064838973498335,1.281290531,"Up in D8CM",2.18816386932534,"PTPRA","PTPRA_HUMAN",-1.281290531
0.4603734025,13.56782436375,4.51495129944113,0.00265090476005587,0.00459857506122883,-3.25767289699243,"RUXGL_HUMAN;RUXG_HUMAN",4,-4.11925671583122,0.00384669065395654,0.00649124234678672,-0.4603734025,"Non-significant",2.18767217643236,"SNRPGP15;SNRPG","RUXGL_HUMAN;RUXG_HUMAN",0.4603734025
-0.960425257500004,8.6466181875,-4.01350988936594,0.00495217630396166,0.00812731582283739,-3.94210202896426,"ZC21A_HUMAN",13,4.11755273708852,0.00385533924669961,0.00650453452970996,0.960425257500004,"Up in D8CM",2.18678377649076,"ZC2HC1A","ZC21A_HUMAN",-0.960425257500004
-0.18354463575,10.161048174625,-4.02899826891232,0.00485476405101662,0.00797521071643326,-3.9204377940704,"S27A1_HUMAN",18,4.11687525832571,0.00385878367353296,0.00650904294260743,0.18354463575,"Non-significant",2.18648286324442,"SLC27A1","S27A1_HUMAN",-0.18354463575
0.248162987749996,10.088941216125,3.95270096800134,0.00535576858708172,0.00872174911524572,-4.02747187858644,"MIB1_HUMAN",33,-4.11396546402694,0.00387361564490237,0.0065315284360038,-0.248162987749996,"Non-significant",2.18498517804349,"MIB1","MIB1_HUMAN",0.248162987749996
0.0981895899999969,12.9083637,4.08489266175963,0.00452024345762752,0.00746934563896146,-3.84252829409238,"UBE2Z_HUMAN",18,-4.11383867830007,0.00387426331015319,0.0065315284360038,-0.0981895899999969,"Non-significant",2.18498517804349,"UBE2Z","UBE2Z_HUMAN",0.0981895899999969
