BF_1,BF_2,BF_3,BF_4,BFM_1,BFM_2,BFM_3,BFM_4,CF_1,CF_2,CF_3,CF_4,CFM_1,CFM_2,CFM_3,CFM_4,Protein.Names,Peptides,Genes,First.Protein.Description
16.05351442405344,16.119759816296405,16.846114724170153,16.785976014233533,15.096727506276764,16.716096003709662,16.85132204433096,16.315671439788638,17.399177770969658,16.713856345424336,17.244270913290446,16.78563126135123,16.262463769214786,16.28943537084093,15.793971555906491,15.908645933380956,GSTM3_HUMAN,1,GSTM3,Glutathione S-transferase Mu 3
19.17469653818584,19.61981518515332,19.06936322578723,19.05593376390648,19.35134258748529,18.974585438127168,19.231896160858554,19.01699050607374,19.187796660376883,19.146019187970797,19.09546913925794,19.13054039909579,19.1903021486758,19.262007648091323,19.53920804538724,19.084525545854895,GSTA5_HUMAN,1,GSTA5,Glutathione S-transferase A5
16.13812377872436,16.029433905012223,15.735841573114739,16.016394811365522,15.694336120384936,15.707644924783898,15.326264449774724,13.77892926740661,16.21855756044851,15.732925256390509,16.01131899365187,15.562993632278081,16.832519208127568,16.375655473440485,16.225211203373007,16.55717797038407,GSTA3_HUMAN,4,GSTA3,Glutathione S-transferase A3
15.908784298336561,16.20926105947554,17.885052850375768,17.45677952394023,16.997620550689717,17.168064861407004,17.67595703294175,17.664252823174042,15.257192611864168,15.518751495541933,17.146190769972723,17.72303426830416,15.693821783320276,17.429635577273185,16.857495091973576,16.55612431505812,GSTA1_HUMAN,2,GSTA1;GSTA2;cRAP-GSTA1,Glutathione S-transferase A1
16.52893783797946,16.540114413333736,17.157583785727162,17.064900614027838,16.652228783765494,16.358702705175382,16.79127737554168,16.8191687022985,17.072540880014824,16.64776757438971,16.92079478987738,16.97831943790954,16.596258196327902,16.603946476965987,16.24067209623967,16.420187226490334,GSHR_HUMAN,4,GSR,"Glutathione reductase, mitochondrial"
15.667319480133486,14.216518524890075,15.469689507798261,15.424189257306312,14.442651973595174,15.652951379038207,15.77959625304504,15.18862747776939,15.131652017779997,14.989327969702721,15.7763841946637,15.852429535522766,15.001003479266199,15.608020861828257,15.000501826880456,14.808918939206713,GSHB_HUMAN,1,GSS,Glutathione synthetase
14.21083873539758,14.967564013152845,14.765767814610857,15.40691249137734,15.198468062998057,14.710435167414083,15.040829089488016,15.073338254951734,14.268943992461542,15.198115025588693,15.531704324881096,15.378745289064108,15.287524817002303,15.711669661947054,15.23051211151595,15.432773501162263,GSH1_HUMAN,2,GCLC,Glutamate--cysteine ligase catalytic subunit
15.886982558764235,17.251186503524334,17.1394114566357,17.138621790480066,17.20757680970171,16.960601572409125,16.817108574108204,17.097147404166957,17.026782772345964,17.3214349019401,17.40647907283768,17.31064828060863,17.160442658245984,17.12376778560976,17.326885875098505,17.21128945487793,GRP75_HUMAN,8,HSPA9,"Stress-70 protein, mitochondrial"
14.435077696801917,14.561419223485725,14.895589482065144,14.869107015390307,14.909654051991962,15.605751502478746,15.75372078941983,15.515810696860807,15.340573395395165,14.802511316487527,15.143897345567952,14.966347727372193,14.719688281713427,15.707593701954247,15.33558924195489,15.432773501162263,GPC6_HUMAN,3,GPC6,Glypican-6
23.01393053888165,23.062499439150624,23.148799285544843,22.991615952994113,23.019031410574513,23.150349737108243,23.03086377366195,23.02749298932271,22.960137721520944,23.17035542891129,23.205084459026292,23.062499439150624,23.109486361520016,23.11743511463551,23.07724602451981,23.137899217195223,GPC3_HUMAN,26,GPC3,Glypican-3
17.57148602361207,17.06138174110511,17.21280033442943,17.161742064331513,17.562972770668505,17.35300894667723,17.4414528739448,17.029826411128532,16.702118561637196,17.387411549273722,17.347387797485784,17.028823367366915,16.872987430337762,17.27421433369941,17.794168338841313,17.366603963107348,GP2_HUMAN,2,GP2,Pancreatic secretory granule membrane major glycoprotein GP2
15.08698622895594,15.150028868366213,14.085596938541796,14.203217983255,15.801372398162444,12.382329513820332,13.227214303300212,13.80616694692523,14.737421647583911,15.366940282122833,13.588421851199547,14.565780414055679,17.56650005319156,14.523439439387507,15.741129868736127,16.258301024748185,GORS2_HUMAN,2,GORASP2,Golgi reassembly-stacking protein 2
19.405785498391456,19.33355284051092,19.6412174077842,19.567896674693237,19.543930505135364,19.540966122401883,19.445483723175556,19.80418775356619,19.44038459304832,19.267294197757302,19.85740244811035,19.609012765557445,19.12073653280636,19.498494751794897,19.543118692393413,19.693189155837402,GOLM1_HUMAN,5,GOLM1,Golgi membrane protein 1
15.6989867546467,15.826431799844064,16.110895146661427,16.334784800985883,15.683948605679662,15.852405150598287,16.500900994990385,16.540258228910567,16.62559470128341,15.960716946296879,16.118924855287023,16.164791069716248,16.345346334543382,15.088262367318103,15.801091949957735,16.180392886938197,GNPTG_HUMAN,1,GNPTG,N-acetylglucosamine-1-phosphotransferase subunit gamma
17.314866431053176,16.61756790404494,17.049135957752988,16.6239529144495,16.554510911426025,17.359783870584074,17.22230436353187,17.020111839088088,17.035422013140348,16.82467289714677,17.14196740915456,16.551482973111767,17.5427900615549,17.156389268776437,17.043604075358974,16.883299582183987,GNPI1_HUMAN,4,GNPDA1,Glucosamine-6-phosphate isomerase 1
14.435077696801917,14.859127078134579,13.875019757553563,14.219939889788089,15.35423560518885,13.731616025902706,14.41688986979783,14.809446600953146,13.06464173214817,14.815438336541645,14.358266577453128,13.564197134345667,15.291069948943601,13.912515144802397,14.644746328457286,15.297618460984753,GNA1_HUMAN,2,GNPNAT1,Glucosamine 6-phosphate N-acetyltransferase
16.21232158538264,16.42522410040701,16.7795270034984,16.510685368808396,15.979342572057176,15.787877059041618,15.999526626092118,15.876763929394054,14.5915398775932,16.655572648355534,16.74330920655446,16.557014883749414,16.59567270943011,16.68022214884418,17.02966467703809,16.810797540205023,GLU2B_HUMAN,2,PRKCSH,Glucosidase 2 subunit beta
16.669674019239025,16.85587828625623,17.071493787088933,17.30505531226515,16.771553947779434,17.026393760123756,16.883048941274176,16.733637678128723,17.115511084375207,16.90738362001277,17.33352226822951,17.32691220076962,16.791735232657278,16.964577777423735,16.79182424355828,16.422913952856163,GLOD4_HUMAN,3,GLOD4,Glyoxalase domain-containing protein 4
15.886982558764235,17.14654878843123,17.15836314363663,17.101329414791895,17.36905200700139,16.683981491740386,16.924928456302002,16.836124342581016,17.168231392719093,17.344295907915818,17.532713571424193,17.673854234853422,17.8461881973588,17.38253115346948,17.57788608894766,17.448011417047603,GLGB_HUMAN,3,GBE1,"1,4-alpha-glucan-branching enzyme"
17.832438854256146,17.633775726549302,17.411486161686113,17.53055874358561,17.662160706307766,16.9170806577237,16.84042143397624,17.165584209132984,17.723320973069544,17.39267798438943,17.5837438904119,17.6640027628865,17.685754858181408,17.885666586945735,17.746087821213095,18.09773382166146,GGH_HUMAN,4,GGH,Gamma-glutamyl hydrolase
16.37778159713007,15.144590535258963,15.034914999277785,15.003372967734602,16.523254113153513,16.10958991301896,16.206415361466313,16.420460295638627,15.904926216782233,16.013959426559246,16.773692992265502,14.866409617198153,16.453992379792254,16.16620231990194,15.47935714278,16.168585942418606,GGCT_HUMAN,2,GGCT,Gamma-glutamylcyclotransferase
20.98815209769054,21.25925593350022,22.27355431655279,22.23022688488869,21.088612279469753,22.1885791875302,22.25925593350022,22.154991119259112,21.15189852420373,21.22435031855202,22.12060239371419,22.25925593350022,21.158077099132854,21.422138699770375,21.276397066321614,21.126916167646392,GELS_HUMAN,31,GSN;cRAP-GSN,Gelsolin
17.434424617622685,17.283160717533377,17.315078784664564,17.648828010403577,17.424199100832176,17.01864573512984,16.398252691332633,17.181724918599855,17.879080630954657,17.604821045603504,16.76764135069715,17.54349256058733,17.550378550596058,17.56562275920875,17.537999426415574,17.619818766539186,GDIR1_HUMAN,3,ARHGDIA,Rho GDP-dissociation inhibitor 1
17.964098277144725,18.007229890679426,18.095809068332983,17.98606422865428,17.922601823095363,17.93737382019215,17.829251998856417,17.83856995965737,18.12430309158636,18.06014704932879,18.034116520933985,18.036399016044435,17.947340150535435,17.905569163854096,17.883263779005585,18.042824283488482,GDIB_HUMAN,10,GDI2,Rab GDP dissociation inhibitor beta
15.908784298336561,16.22963561065138,16.592205898641158,16.81340544045547,15.283638232282746,16.912386494080614,16.93175322247186,16.89584741867064,16.589393666605126,15.66968785810675,16.306433782118816,16.478357262673033,16.066719895205686,14.993371858223254,15.39786177546683,15.762010831288624,GDF15_HUMAN,2,GDF15,Growth/differentiation factor 15
16.864440083843988,16.158773370541287,14.17948927930563,14.883373572603844,15.887237277966682,14.710435167414083,15.196044949331874,15.49146481885712,14.546737741520161,16.276471584707835,13.846606923099012,15.165590097151444,16.18832805222699,16.67612236901767,16.93454322310081,16.954003144295303,GBB1_HUMAN,1,GNB1;GNB2;GNB4,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1
15.54799703475283,14.821848705261981,15.26019182974369,15.353829131679056,15.468429948181083,14.37410213562003,14.860398358997639,14.664536172446763,16.00187875291678,14.486860155404061,14.855973156473404,14.804504153271314,14.80548694478106,15.272126736704363,14.640047184862857,14.679837430164328,GAPR1_HUMAN,2,GLIPR2,Golgi-associated plant pathogenesis-related protein 1
16.994585469331156,17.087079491577803,17.388135037830654,17.298393768011547,17.479796049734063,16.15644457403849,16.085497355912633,16.37329339860986,16.735754327965484,16.837517066075467,17.101524347932404,17.216366949449625,16.838132886601517,16.113390156950448,16.029656050710628,16.828272871152073,GANAB_HUMAN,7,GANAB,Neutral alpha-glucosidase AB
17.516800347987804,17.34518864600441,17.245292724396897,17.26487321854402,17.52368446232303,17.24836308878934,17.20250649141205,17.127661892317764,17.651794492354934,17.640315555139352,17.298178944053753,17.70127938409489,17.875431399454232,17.776876352463546,17.513218689768753,17.87722421173118,GALM_HUMAN,6,GALM,Galactose mutarotase
17.641684878552077,17.27694223387095,17.79975591455228,17.86978660094578,17.628901152028188,17.449382432294065,17.6331939174236,17.457308729690183,17.493331664373915,17.449672597842316,17.757109996426,17.8190252129397,17.35926913096149,17.39320608639947,17.219319801859132,17.483280460265064,GALK1_HUMAN,3,GALK1,Galactokinase
17.5436737951451,17.381754162391168,17.40162120110359,17.44059344639459,17.727800827557587,17.2150494672482,17.18411986825681,17.286620928667876,17.695044734291198,17.615471589299123,17.832494484336113,17.69283341500077,17.82280108813227,17.610513041011767,17.909289569475423,17.69693357687398,G6PI_HUMAN,13,GPI,Glucose-6-phosphate isomerase
16.845637057215335,17.13627022511145,16.730549742204015,17.075813377461454,17.226082867286344,16.635873965596566,16.731067067794392,16.89584741867064,18.6458483815048,17.300942360156174,17.173735686050424,17.19314993066164,17.304440453389926,16.920213269033965,17.122443818019292,17.4904200215655,G6PD_HUMAN,2,G6PD,Glucose-6-phosphate 1-dehydrogenase
20.857567987880397,20.803412217833493,20.68002980232821,20.771528156813705,20.909764199005824,19.945923862301242,19.799102930712067,19.920881997790495,21.264992303049365,20.857567987880397,20.945923862301242,20.803412217833493,20.98815209769054,20.834606839437086,21.03590522913891,20.960137721520944,G3P_HUMAN,20,GAPDH,Glyceraldehyde-3-phosphate dehydrogenase
18.77506366285807,18.998422400812203,18.994132418851397,18.833480017272937,18.905912852564043,18.774413882807842,18.482000405011426,19.19510783007782,18.22294580449901,18.753673787930722,19.22899713783027,18.636833459775954,18.9304226144574,18.689810335723738,19.24836308878934,18.688031702413934,FUCO_HUMAN,3,FUCA1,Tissue alpha-L-fucosidase
15.528203790739463,15.531756098292501,15.416018979904566,15.25060560935851,16.15727389865681,14.085497355912631,15.058482236878946,14.8625986165703,16.435989233149872,15.820353503593362,15.812788997270664,15.524143768194689,16.27152138817383,16.392302327536832,15.92969300129407,15.996228516960931,FUBP2_HUMAN,1,KHSRP,Far upstream element-binding protein 2
14.21083873539758,14.75858759081014,16.227098829877416,15.167539672088903,14.442651973595174,15.891337537742318,16.234824913956015,16.043161888967138,15.492244399334837,14.999704985195702,16.660664477461278,17.048721003444836,16.362204115040416,15.871024455267673,15.257667750236985,14.700705213756178,FUBP1_HUMAN,1,FUBP1,Far upstream element-binding protein 1
16.641120366565186,16.818295067778724,16.74191459904689,16.759953182074817,16.423706842246293,16.534315042678507,16.534290722128254,16.61075092215077,16.638322774748687,16.616333457223927,16.71837232985459,16.437496886722847,16.716658724318933,16.73166375152024,16.66401665626183,16.70229445633087,FSTL1_HUMAN,6,FSTL1,Follistatin-related protein 1
14.580629559097769,15.308243027423135,15.315676746048226,15.615687104555226,16.102490417108328,14.10499999236494,15.223911201354598,15.643574385878743,16.171899997164452,15.867032541485228,15.407715880924155,14.691890703191655,15.462380850027689,15.838529335912938,15.829938231471186,15.881042244862908,FSCN1_HUMAN,1,FSCN1,Fascin
13.980773295786161,15.260908510584112,14.883249457485434,14.877566930789163,14.550975194016178,15.240534217418817,14.668186951577528,14.889461183865228,15.78482651743346,14.999704985195702,15.246373198811806,14.430596291293202,13.935358452088233,14.959920452261162,14.443752970941441,15.131483219469878,FRAS1_HUMAN,5,FRAS1,Extracellular matrix organizing protein FRAS1
15.28909670241999,16.029433905012223,15.30333839846351,15.804403316277249,15.48406447463892,15.270014207186634,15.636273419302226,15.956317163103357,15.306745269180949,16.061746669820053,15.986206477338119,15.610188594416147,16.157177168679354,15.847480713393509,16.834754958810688,16.514703268399597,FPPS_HUMAN,2,FDPS,Farnesyl pyrophosphate synthase
20.36452797660028,20.3321064989079,20.17035542891129,19.98815209769054,20.28771237954945,20.082128245899554,20.145693374677023,20.17035542891129,19.79769160279377,20.477536938429466,19.974212906732667,20.17035542891129,20.396236836327617,20.477536938429466,20.477536938429466,20.600595334833805,FMOD_HUMAN,9,FMOD,Fibromodulin
15.336935371487115,15.336377542739092,15.773991690623875,14.92123658900528,15.206216925404437,14.4646797524078,15.211694411769848,15.308715867932193,14.819021469548025,15.217056489124774,15.609975140866492,15.6332421739325,15.238960720655646,15.430024514781113,15.425156882749556,15.278409528004431,FLNB_HUMAN,6,FLNB,Filamin-B
18.55437525536942,18.61310958847531,18.53101205770865,18.599248190697207,18.53941253902539,18.51645027686081,18.575860502605465,18.591913091734003,18.297776062894147,18.55353930264659,18.610844622134223,18.563706470999282,18.44339685785494,18.497769990869116,18.448350259663783,18.485471640239265,FLNA_HUMAN,46,FLNA,Filamin-A
16.09862842063567,16.63008222521007,14.457105088636718,15.273475094200277,16.390540130975452,15.40375768500011,15.543285623296498,15.484866939582838,17.189670152603753,16.8512000219477,15.407715880924155,14.687517846198904,16.514604652190734,15.822603193638557,16.534178234249975,16.305254862294525,FKBP3_HUMAN,1,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3
19.725234767357644,19.526457210861654,19.795507019748147,19.905624982119328,19.750127944693915,19.702602220451617,19.678213267925685,19.672117979607567,19.05888488351497,19.9178469707929,19.88430767357557,19.779855588710312,19.974212906732667,19.98815209769054,19.931568569324174,20.055896704326376,FKB1A_HUMAN,3,FKBP1A,Peptidyl-prolyl cis-trans isomerase FKBP1A
